dataset,run_id,prime,peel_mode,edge,original_map,correction_map,corrected_map,map_valid,map_type,cycle_residual_before,cycle_residual_after,residual_reduction
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,1->3,"[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,2->0,"[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,2->1,"[55,7,9,35,47,18,11,59,32,10,23,53,26,31,14,17,62,54,45,27,13,20,33,22,44,37,15,16,41,1,43,28,3,46,51,50,24,30,4,56,49,57,0,39,34,8,6,52,60,36,58,61,25,21,29,2,19,40,5,38,63,42,12,48]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[55,7,9,35,47,18,11,59,32,10,23,53,26,31,14,17,62,54,45,27,13,20,33,22,44,37,15,16,41,1,43,28,3,46,51,50,24,30,4,56,49,57,0,39,34,8,6,52,60,36,58,61,25,21,29,2,19,40,5,38,63,42,12,48]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,2->2,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,2->3,"[59,21,56,48,49,39,30,1,4,26,23,5,53,6,8,38,33,61,2,58,43,11,25,32,12,37,29,42,20,46,62,13,16,34,10,60,55,9,57,24,54,17,44,36,41,14,27,51,7,40,35,22,47,15,3,18,45,31,0,63,52,28,50,19]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[59,21,56,48,49,39,30,1,4,26,23,5,53,6,8,38,33,61,2,58,43,11,25,32,12,37,29,42,20,46,62,13,16,34,10,60,55,9,57,24,54,17,44,36,41,14,27,51,7,40,35,22,47,15,3,18,45,31,0,63,52,28,50,19]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,3->0,"[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,3->1,"[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,3->2,"[58,7,18,54,8,11,13,48,14,37,34,21,24,31,45,53,32,41,55,63,28,1,51,10,39,22,9,46,61,26,6,57,23,16,33,50,43,25,15,5,49,44,27,20,42,56,29,52,3,4,62,47,60,12,40,36,2,38,19,0,35,17,30,59]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[58,7,18,54,8,11,13,48,14,37,34,21,24,31,45,53,32,41,55,63,28,1,51,10,39,22,9,46,61,26,6,57,23,16,33,50,43,25,15,5,49,44,27,20,42,56,29,52,3,4,62,47,60,12,40,36,2,38,19,0,35,17,30,59]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,3->3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.79296875,0.79296875,0.0
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->1,"[33,6,8,2,55,43,38,30,12,23,47,19,7,31,13,10,39,62,57,5,9,44,60,35,26,15,45,24,20,40,0,59,16,52,50,3,1,34,17,25,18,28,41,63,14,54,4,48,42,11,53,36,58,46,61,51,27,21,29,32,49,37,56,22]","[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]","[8,4,57,1,20,11,26,42,47,40,46,43,34,63,12,50,21,17,25,3,2,56,32,62,51,37,29,45,24,22,36,59,58,15,28,35,13,9,53,44,33,5,7,10,18,54,27,23,14,60,61,52,6,30,39,49,38,48,16,55,0,31,19,41]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->2,"[22,31,62,53,38,55,11,47,25,20,4,50,1,2,56,34,43,16,10,45,5,19,58,49,36,13,18,30,54,51,42,37,27,61,8,3,24,60,9,17,33,26,63,41,29,52,7,48,6,14,44,12,0,35,46,21,15,32,59,39,40,28,57,23]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[22,31,62,53,38,55,11,47,25,20,4,50,1,2,56,34,43,16,10,45,5,19,58,49,36,13,18,30,54,51,42,37,27,61,8,3,24,60,9,17,33,26,63,41,29,52,7,48,6,14,44,12,0,35,46,21,15,32,59,39,40,28,57,23]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->3,"[25,6,20,15,57,26,50,11,37,17,49,47,12,31,61,10,51,9,36,58,22,40,30,23,55,24,2,18,3,16,44,1,45,28,39,21,48,34,53,43,52,4,19,42,46,35,62,7,59,5,41,14,8,27,54,33,38,60,63,13,29,0,56,32]","[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]","[30,26,56,27,53,33,47,7,24,22,57,41,6,31,38,39,42,51,49,35,1,58,63,5,48,21,36,44,54,62,19,34,18,0,52,15,55,2,17,9,14,20,32,4,16,8,11,59,50,61,46,12,25,28,29,40,10,45,13,60,43,3,37,23]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->0,"[30,36,3,35,46,19,1,12,2,20,15,49,8,14,44,25,32,38,40,11,28,57,63,9,27,39,24,56,41,58,7,13,59,0,37,23,51,61,6,16,29,42,48,5,21,26,53,10,47,60,34,55,33,50,45,4,62,18,52,31,22,54,17,43]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[30,36,3,35,46,19,1,12,2,20,15,49,8,14,44,25,32,38,40,11,28,57,63,9,27,39,24,56,41,58,7,13,59,0,37,23,51,61,6,16,29,42,48,5,21,26,53,10,47,60,34,55,33,50,45,4,62,18,52,31,22,54,17,43]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->1,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->2,"[42,29,55,32,38,58,46,1,45,2,9,6,62,20,14,26,27,15,5,56,21,53,23,10,36,52,12,19,31,54,37,13,8,22,44,3,49,25,59,43,57,28,61,30,24,18,33,4,63,40,35,34,47,11,17,0,39,41,50,7,48,51,16,60]","[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]","[57,47,42,21,26,6,2,11,14,4,45,16,61,13,49,30,17,10,55,28,25,43,33,3,8,22,19,40,38,46,48,39,50,34,31,56,32,62,15,5,24,44,60,20,63,18,29,41,1,58,59,37,35,9,51,36,0,27,12,23,7,52,53,54]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->3,"[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[2,46,18,36,28,49,29,48,10,6,53,5,37,43,8,4,57,38,39,35,3,62,59,17,55,61,58,26,34,63,51,13,24,25,41,23,14,20,50,21,0,19,12,15,40,45,22,9,44,27,52,33,1,7,16,56,31,47,32,60,30,54,11,42]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->0,"[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[52,12,41,35,10,1,48,46,62,38,18,6,51,13,49,56,17,39,26,21,9,55,0,63,36,8,37,32,61,44,27,20,57,53,15,25,24,31,4,60,34,43,30,16,50,19,29,7,47,23,11,40,45,3,28,5,14,59,22,58,54,33,2,42]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->1,"[55,7,9,35,47,18,11,59,32,10,23,53,26,31,14,17,62,54,45,27,13,20,33,22,44,37,15,16,41,1,43,28,3,46,51,50,24,30,4,56,49,57,0,39,34,8,6,52,60,36,58,61,25,21,29,2,19,40,5,38,63,42,12,48]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[55,7,9,35,47,18,11,59,32,10,23,53,26,31,14,17,62,54,45,27,13,20,33,22,44,37,15,16,41,1,43,28,3,46,51,50,24,30,4,56,49,57,0,39,34,8,6,52,60,36,58,61,25,21,29,2,19,40,5,38,63,42,12,48]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->2,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->3,"[59,21,56,48,49,39,30,1,4,26,23,5,53,6,8,38,33,61,2,58,43,11,25,32,12,37,29,42,20,46,62,13,16,34,10,60,55,9,57,24,54,17,44,36,41,14,27,51,7,40,35,22,47,15,3,18,45,31,0,63,52,28,50,19]","[22,31,62,53,38,55,11,47,25,20,4,50,1,2,56,34,43,16,10,45,5,19,58,49,36,13,18,30,54,51,42,37,27,61,8,3,24,60,9,17,33,26,63,41,29,52,7,48,6,14,44,12,0,35,46,21,15,32,59,39,40,28,57,23]","[47,53,6,60,23,43,7,27,10,57,2,30,22,37,40,45,61,24,29,11,26,18,59,19,55,4,17,16,28,41,42,21,31,54,38,15,12,13,49,63,52,36,62,33,35,58,3,1,51,32,5,46,14,48,20,39,8,50,25,0,9,34,56,44]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->0,"[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[61,31,26,28,41,49,1,47,52,17,15,7,12,59,51,3,29,9,27,42,2,35,20,23,25,0,5,53,33,60,22,13,63,55,37,45,18,8,56,34,21,50,43,39,30,32,44,11,36,10,6,16,40,38,54,24,62,4,19,48,57,14,46,58]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->1,"[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[40,52,0,20,59,11,56,53,14,47,8,62,42,61,36,43,54,23,2,41,37,39,49,35,6,33,27,28,4,9,60,31,58,51,15,19,3,12,17,18,44,34,63,13,48,45,1,57,7,5,38,30,32,10,50,24,46,16,26,22,55,25,21,29]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->2,"[58,7,18,54,8,11,13,48,14,37,34,21,24,31,45,53,32,41,55,63,28,1,51,10,39,22,9,46,61,26,6,57,23,16,33,50,43,25,15,5,49,44,27,20,42,56,29,52,3,4,62,47,60,12,40,36,2,38,19,0,35,17,30,59]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[58,7,18,54,8,11,13,48,14,37,34,21,24,31,45,53,32,41,55,63,28,1,51,10,39,22,9,46,61,26,6,57,23,16,33,50,43,25,15,5,49,44,27,20,42,56,29,52,3,4,62,47,60,12,40,36,2,38,19,0,35,17,30,59]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.79296875,0.9765625,-0.18359375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.79296875,0.9140625,-0.12109375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->1,"[33,6,8,2,55,43,38,30,12,23,47,19,7,31,13,10,39,62,57,5,9,44,60,35,26,15,45,24,20,40,0,59,16,52,50,3,1,34,17,25,18,28,41,63,14,54,4,48,42,11,53,36,58,46,61,51,27,21,29,32,49,37,56,22]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[33,6,8,2,55,43,38,30,12,23,47,19,7,31,13,10,39,62,57,5,9,44,60,35,26,15,45,24,20,40,0,59,16,52,50,3,1,34,17,25,18,28,41,63,14,54,4,48,42,11,53,36,58,46,61,51,27,21,29,32,49,37,56,22]",True,permutation,0.79296875,0.9140625,-0.12109375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->2,"[22,31,62,53,38,55,11,47,25,20,4,50,1,2,56,34,43,16,10,45,5,19,58,49,36,13,18,30,54,51,42,37,27,61,8,3,24,60,9,17,33,26,63,41,29,52,7,48,6,14,44,12,0,35,46,21,15,32,59,39,40,28,57,23]","[4,34,20,42,1,5,6,48,8,9,10,11,32,13,43,59,56,37,36,2,63,21,38,23,24,62,27,49,40,26,22,31,35,33,25,19,55,54,30,39,28,41,3,18,44,45,7,15,53,29,50,0,52,12,17,14,16,57,58,47,60,61,51,46]","[12,38,45,63,22,55,11,7,25,20,4,50,35,2,21,48,15,46,41,3,62,19,42,49,36,8,51,18,33,14,9,37,1,61,31,27,10,16,58,17,54,26,53,56,29,52,23,39,47,30,44,57,0,6,60,24,43,32,59,34,40,28,13,5]",True,permutation,0.79296875,0.9140625,-0.12109375
fashion_mnist,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->3,"[25,6,20,15,57,26,50,11,37,17,49,47,12,31,61,10,51,9,36,58,22,40,30,23,55,24,2,18,3,16,44,1,45,28,39,21,48,34,53,43,52,4,19,42,46,35,62,7,59,5,41,14,8,27,54,33,38,60,63,13,29,0,56,32]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[25,6,20,15,57,26,50,11,37,17,49,47,12,31,61,10,51,9,36,58,22,40,30,23,55,24,2,18,3,16,44,1,45,28,39,21,48,34,53,43,52,4,19,42,46,35,62,7,59,5,41,14,8,27,54,33,38,60,63,13,29,0,56,32]",True,permutation,0.79296875,0.9140625,-0.12109375
