source,family,case_id,setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,alignment_source,alignment_noise_fraction,evidence_role,noise_model,noise_level,has_true_cochain,n_triangles,def_true,def_observed,cochain_distance,direct_lipschitz_lhs,direct_lipschitz_holds,predicted_lower_bound,actual_synchronization_residual,actual_minus_predicted_lower_bound,barrier_target,barrier_target_name,noise_floor,noise_floor_ci_low,noise_floor_ci_high,k_threshold,stable_obstruction,finite_central_gate_passed,real_brauer_claim_allowed,boundary_note
synthetic_mu2,trivial,mu2_trivial_noise0_seed0,,,,,,,,,0,,,,mu2_triangle_bit_flip,0.0,True,32,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,False,True,False,Controlled mu2 cochain-level calibration; not a real model-merging claim.
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4115,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4115,fashion_mnist,mlp2,3.0,128.0,none,activation,4115,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.879452954966893,,,,,0.2174479166666666,,0.4619999999999999,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4116,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4116,fashion_mnist,mlp2,3.0,128.0,none,activation,4116,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9802741963348828,,,,,0.3198784722222222,,0.637,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4116,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4116,fashion_mnist,mlp2,3.0,128.0,none,activation,4116,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9185586535436918,,,,,0.2122395833333333,,0.637,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4117,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4117,fashion_mnist,mlp2,3.0,128.0,none,activation,4117,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9560661587986472,,,,,0.3194444444444444,,0.5655,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4117,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4117,fashion_mnist,mlp2,3.0,128.0,none,activation,4117,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9185586535436918,,,,,0.2239583333333333,,0.5655,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4118,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4118,fashion_mnist,mlp2,3.0,128.0,none,activation,4118,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9722718241315028,,,,,0.3203125,,0.56,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4118,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4118,fashion_mnist,mlp2,3.0,128.0,none,activation,4118,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9185586535436918,,,,,0.2122395833333333,,0.56,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4119,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4119,fashion_mnist,mlp2,3.0,128.0,none,activation,4119,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9312290266094588,,,,,0.3159722222222222,,0.55,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4119,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4119,fashion_mnist,mlp2,3.0,128.0,none,activation,4119,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8926785535678563,,,,,0.2048611111111111,,0.55,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4120,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4120,fashion_mnist,mlp2,3.0,128.0,none,activation,4120,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.960143218483576,,,,,0.3246527777777778,,0.505,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4120,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4120,fashion_mnist,mlp2,3.0,128.0,none,activation,4120,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9142961773954872,,,,,0.2204861111111111,,0.505,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4121,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4121,fashion_mnist,mlp2,3.0,128.0,none,activation,4121,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9762812094883316,,,,,0.3181423611111111,,0.579,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4121,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4121,fashion_mnist,mlp2,3.0,128.0,none,activation,4121,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8970437559004577,,,,,0.2061631944444444,,0.579,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4122,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4122,fashion_mnist,mlp2,3.0,128.0,none,activation,4122,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9642030387838444,,,,,0.3203125,,0.5405,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4122,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4122,fashion_mnist,mlp2,3.0,128.0,none,activation,4122,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9013878188659972,,,,,0.2100694444444444,,0.5405,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4123,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4123,fashion_mnist,mlp2,3.0,128.0,none,activation,4123,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9354143466934852,,,,,0.3172743055555556,,0.5325,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4123,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4123,fashion_mnist,mlp2,3.0,128.0,none,activation,4123,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.875,,,,,0.2078993055555555,,0.5325,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4124,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4124,fashion_mnist,mlp2,3.0,128.0,none,activation,4124,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9682458365518544,,,,,0.3172743055555556,,0.4359999999999999,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4124,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4124,fashion_mnist,mlp2,3.0,128.0,none,activation,4124,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9100137361600648,,,,,0.2135416666666666,,0.4359999999999999,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4125,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4125,fashion_mnist,mlp2,3.0,128.0,none,activation,4125,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9642030387838444,,,,,0.3190104166666666,,0.5660000000000001,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4125,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4125,fashion_mnist,mlp2,3.0,128.0,none,activation,4125,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9142961773954872,,,,,0.21484375,,0.5660000000000001,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4126,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4126,fashion_mnist,mlp2,3.0,128.0,none,activation,4126,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9642030387838444,,,,,0.3198784722222222,,0.5285,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4126,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4126,fashion_mnist,mlp2,3.0,128.0,none,activation,4126,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9185586535436918,,,,,0.2118055555555555,,0.5285,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4127,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4127,fashion_mnist,mlp2,3.0,128.0,none,activation,4127,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9519716382329886,,,,,0.3120659722222222,,0.5329999999999999,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4127,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4127,fashion_mnist,mlp2,3.0,128.0,none,activation,4127,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8838834764831844,,,,,0.2100694444444444,,0.5329999999999999,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4128,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4128,fashion_mnist,mlp2,3.0,128.0,none,activation,4128,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9762812094883316,,,,,0.3211805555555556,,0.5415,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4128,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4128,fashion_mnist,mlp2,3.0,128.0,none,activation,4128,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8882919002219934,,,,,0.22265625,,0.5415,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4129,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4129,fashion_mnist,mlp2,3.0,128.0,none,activation,4129,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9642030387838444,,,,,0.3220486111111111,,0.6619999999999999,weight_merge_degradation,0.002115447378060908,0.9576217199858643,0.9660427772410283,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_activation_seed4129,fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4129,fashion_mnist,mlp2,3.0,128.0,none,activation,4129,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9142961773954872,,,,,0.2152777777777778,,0.6619999999999999,weight_merge_degradation,0.0032690660703796927,0.8972787814175659,0.9104032132005165,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4100,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4100,fashion_mnist,mlp2,3.0,128.0,none,weight,4100,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9921567416492216,,,,,0.3059895833333333,,0.4684999999999999,weight_merge_degradation,0.000797841638454987,0.9922783146467242,0.9954239648301547,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4100,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4100,fashion_mnist,mlp2,3.0,128.0,none,weight,4100,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9762812094883316,,,,,0.1987847222222222,,0.4684999999999999,weight_merge_degradation,0.0011995852500197896,0.9872701648210146,0.9920065248606322,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4101,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4101,fashion_mnist,mlp2,3.0,128.0,none,weight,4101,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,1.0,,,,,0.3168402777777778,,0.5189999999999999,weight_merge_degradation,0.000797841638454987,0.9922783146467242,0.9954239648301547,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4101,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4101,fashion_mnist,mlp2,3.0,128.0,none,weight,4101,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9882117688026184,,,,,0.2057291666666666,,0.5189999999999999,weight_merge_degradation,0.0011995852500197896,0.9872701648210146,0.9920065248606322,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4102,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4102,fashion_mnist,mlp2,3.0,128.0,none,weight,4102,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9921567416492216,,,,,0.3072916666666666,,0.4499999999999999,weight_merge_degradation,0.000797841638454987,0.9922783146467242,0.9954239648301547,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4102,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4102,fashion_mnist,mlp2,3.0,128.0,none,weight,4102,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9921567416492216,,,,,0.2013888888888889,,0.4499999999999999,weight_merge_degradation,0.0011995852500197896,0.9872701648210146,0.9920065248606322,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4103,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4103,fashion_mnist,mlp2,3.0,128.0,none,weight,4103,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9960860906568269,,,,,0.3120659722222222,,0.5665,weight_merge_degradation,0.000797841638454987,0.9922783146467242,0.9954239648301547,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4103,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4103,fashion_mnist,mlp2,3.0,128.0,none,weight,4103,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9921567416492216,,,,,0.2039930555555555,,0.5665,weight_merge_degradation,0.0011995852500197896,0.9872701648210146,0.9920065248606322,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4104,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4104,fashion_mnist,mlp2,3.0,128.0,none,weight,4104,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9960860906568269,,,,,0.3129340277777778,,0.5165,weight_merge_degradation,0.000797841638454987,0.9922783146467242,0.9954239648301547,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4104,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4104,fashion_mnist,mlp2,3.0,128.0,none,weight,4104,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,1.0,,,,,0.203125,,0.5165,weight_merge_degradation,0.0011995852500197896,0.9872701648210146,0.9920065248606322,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_none_weight_seed4105,fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4105,fashion_mnist,mlp2,3.0,128.0,none,weight,4105,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9960860906568269,,,,,0.3155381944444444,,0.4364999999999999,weight_merge_degradation,0.000797841638454987,0.9922783146467242,0.9954239648301547,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
