setting_id,dataset,architecture,n_models,width,seed,epochs,max_train_samples,max_test_samples,val_fraction,matching,sync_reference,sync_disagreement,global_scale_sync_rms_residual,global_scale_sync_max_residual,pairwise_alignment_residual,individual_accuracy_mean,individual_accuracy_min,individual_accuracy_max,individual_accuracy_variance,individual_loss_mean,ladder_final_decision,ladder_selected_level,supports_brauer_projective_interpretation,has_finite_index_candidate,permutation_centrality,permutation_cycle_score,permutation_residual_type,permutation_phase_residual,permutation_detected_order_d,signed_permutation_centrality,signed_permutation_cycle_score,signed_permutation_residual_type,signed_permutation_phase_residual,signed_permutation_detected_order_d,monomial_phase_or_scale_centrality,monomial_phase_or_scale_cycle_score,monomial_phase_or_scale_residual_type,monomial_phase_or_scale_phase_residual,monomial_phase_or_scale_detected_order_d,block_orthogonal_centrality,block_orthogonal_cycle_score,block_orthogonal_residual_type,block_orthogonal_phase_residual,block_orthogonal_detected_order_d,low_rank_GL_centrality,low_rank_GL_cycle_score,low_rank_GL_residual_type,low_rank_GL_phase_residual,low_rank_GL_detected_order_d,monomial_centrality_improvement_from_permutation,method,loss,accuracy,val_loss,val_accuracy,single_best_accuracy,merge_degradation,symmetry_status,is_single_model,capacity_matched_to_weight_average,method_notes,selector_no_test_leakage,evaluation_status,accuracy_delta_vs_c2m3,loss_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,loss_delta_vs_greedy_soup,validation_delta_vs_c2m3,validation_delta_vs_greedy_soup,setting_role,accuracy_delta_vs_weight_average,loss_delta_vs_weight_average,validation_delta_vs_weight_average,noncentral_final_decision,non_brauer_or_noncentral_candidate,scale_source,mean_abs_log_scale,max_abs_log_scale,log_scale_variance,scale_synchronization_disagreement,selected_alpha,selected_tau,optimization_steps,optimization_bound,optimization_l2,selector_chose,selector_val_margin,selector_val_accuracy_delta_monomial_minus_c2m3,selector_val_loss_delta_monomial_minus_c2m3,selector_test_accuracy_delta_monomial_minus_c2m3,selector_chosen_test_better,selector_chosen_test_tied,selector_chosen_test_worse,selector_behavior_reference,soup_indices,soup_selected_labels,soup_ingredient_count,soup_selected_types,union_candidate_count,selector_chosen_test_better_than_greedy,selector_chosen_test_tied_with_greedy,selector_chosen_test_better_than_c2m3,selector_pool
fashion_mnist_mlp_N4_W64_S5200,fashion_mnist,mlp_relu,4,64,5200,5,12000,5000,0.2,activation,1,0.3310546875,0.20840984869725407,1.9458908827453243,0.6373099684715271,0.8200500000000001,0.8174,0.823,4.787499999999939e-06,0.5191716125607491,gl_diagnostic_only,low_rank_GL,False,False,0.9940005580355576,1.2955966679066822,noncentral_permutation_holonomy,0.0,1,0.9940005580355576,1.2955966679066822,signed_noncentral_holonomy,0.0,1,11.188827907158537,3.693953387583383,noncentral_holonomy,0.0,1,,,not_evaluated,,,4.1157528677663615,3.064220347285234,gl_reduces_residual,0.0,1,-10.19482734912298,optimized_monomial_greedy_soup,0.5114192717075348,0.823,0.4808383337656657,0.83875,0.823,0.0,optimized_exact_relu_positive_scale_soup,True,True,Greedy soup over validation-optimized monomial aligned models.,True,evaluated,0.08179999999999998,-0.18334829273223885,0.0,0.0,0.08125000000000004,0.0,main,0.36339999999999995,-1.0989368630886078,0.36,False,True,,,,,,,,,,,,,,,,,,,,[1],"[""optimized:1""]",1.0,"[""optimized""]",,,,,
fashion_mnist_mlp_N4_W64_S5200,fashion_mnist,mlp_relu,4,64,5200,5,12000,5000,0.2,activation,1,0.3310546875,0.20840984869725407,1.9458908827453243,0.6373099684715271,0.8200500000000001,0.8174,0.823,4.787499999999939e-06,0.5191716125607491,gl_diagnostic_only,low_rank_GL,False,False,0.9940005580355576,1.2955966679066822,noncentral_permutation_holonomy,0.0,1,0.9940005580355576,1.2955966679066822,signed_noncentral_holonomy,0.0,1,11.188827907158537,3.693953387583383,noncentral_holonomy,0.0,1,,,not_evaluated,,,4.1157528677663615,3.064220347285234,gl_reduces_residual,0.0,1,-10.19482734912298,union_candidate_soup,0.5114192717075348,0.823,0.4808383337656657,0.83875,0.823,0.0,validation_selected_union_candidate_single_model_soup,True,True,"Greedy soup over original, C2M3, shrinkage, and global monomial candidates; output is one averaged MLP.",True,evaluated,0.08179999999999998,-0.18334829273223885,0.0,0.0,0.08125000000000004,0.0,main,0.36339999999999995,-1.0989368630886078,0.36,False,True,,,,,,,,,,,,,,,,,,,,"[13, 9, 5, 1]","[""global:1"", ""shrinkage:1"", ""c2m3:1"", ""original:1""]",4.0,"[""c2m3"", ""global"", ""original"", ""shrinkage""]",16.0,,,,
fashion_mnist_mlp_N4_W64_S5200,fashion_mnist,mlp_relu,4,64,5200,5,12000,5000,0.2,activation,1,0.3310546875,0.20840984869725407,1.9458908827453243,0.6373099684715271,0.8200500000000001,0.8174,0.823,4.787499999999939e-06,0.5191716125607491,gl_diagnostic_only,low_rank_GL,False,False,0.9940005580355576,1.2955966679066822,noncentral_permutation_holonomy,0.0,1,0.9940005580355576,1.2955966679066822,signed_noncentral_holonomy,0.0,1,11.188827907158537,3.693953387583383,noncentral_holonomy,0.0,1,,,not_evaluated,,,4.1157528677663615,3.064220347285234,gl_reduces_residual,0.0,1,-10.19482734912298,ensemble_upper_bound,0.5078429761886597,0.8228,0.48000892798105876,0.8416666666666667,0.823,0.00019999999999997797,extra_capacity_ensemble,False,False,Prediction ensemble upper bound; not a single merged model.,True,evaluated,0.0816,-0.1869245882511139,-0.00019999999999997797,-0.003576295518875061,0.08416666666666672,0.0029166666666666785,main,0.36319999999999997,-1.1025131586074828,0.36291666666666667,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5200,fashion_mnist,mlp_relu,4,64,5200,5,12000,5000,0.2,activation,1,0.3310546875,0.20840984869725407,1.9458908827453243,0.6373099684715271,0.8200500000000001,0.8174,0.823,4.787499999999939e-06,0.5191716125607491,gl_diagnostic_only,low_rank_GL,False,False,0.9940005580355576,1.2955966679066822,noncentral_permutation_holonomy,0.0,1,0.9940005580355576,1.2955966679066822,signed_noncentral_holonomy,0.0,1,11.188827907158537,3.693953387583383,noncentral_holonomy,0.0,1,,,not_evaluated,,,4.1157528677663615,3.064220347285234,gl_reduces_residual,0.0,1,-10.19482734912298,improved_validated_selector,0.5114192717075348,0.823,0.4808383337656657,0.83875,0.823,0.0,validation_selected_single_model_or_soup,True,True,Validation-only regret-minimizing selector over exact single-model merge/soup candidates.,True,evaluated,0.08179999999999998,-0.18334829273223885,0.0,0.0,0.08125000000000004,0.0,main,0.36339999999999995,-1.0989368630886078,0.36,False,True,,,,,,,,,,,union_candidate_soup,0.0,,,,False,True,False,greedy_soup,,,,,,False,True,True,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]"
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,weight_average,1.427242015838623,0.43,1.4045479011535644,0.4425,0.8296,0.3996,ordinary_unaligned_single_model,True,True,Plain parameter average without alignment.,True,evaluated,-0.31539999999999996,0.7338123014450073,-0.3996,0.9109843702793121,-0.3104166666666667,-0.39708333333333334,main,0.0,0.0,0.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,c2m3_permutation,0.6934297143936157,0.7454,0.6665410375595093,0.7529166666666667,0.8296,0.08420000000000005,exact_relu_permutation_symmetry,True,True,Cycle-consistent permutation alignment followed by weight averaging.,True,evaluated,0.0,0.0,-0.08420000000000005,0.1771720688343048,0.0,-0.08666666666666667,main,0.31539999999999996,-0.7338123014450073,0.3104166666666667,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,monomial_scale,0.6267985408782959,0.7996,0.5966359933217367,0.8116666666666666,0.8296,0.030000000000000027,exact_relu_positive_scale_symmetry,True,True,Positive hidden-unit rescaling is exact for ReLU when outgoing weights are inversely adjusted.,True,evaluated,0.054200000000000026,-0.06663117351531977,-0.030000000000000027,0.11054089531898503,0.05874999999999997,-0.0279166666666667,main,0.3696,-0.8004434749603271,0.36916666666666664,False,True,reference_raw,0.2047338496263416,2.0541329953648364,0.12461778925825981,0.3232421875,1.0,inf,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,shrinkage_monomial_scale,0.6171942255020142,0.7988,0.5858170890808105,0.8158333333333333,0.8296,0.03080000000000005,validation_selected_exact_relu_positive_scale,True,True,Reference-based positive scales with validation-selected alpha and clipping.,True,evaluated,0.0534,-0.07623548889160148,-0.03080000000000005,0.10093657994270333,0.06291666666666662,-0.02375000000000005,main,0.36879999999999996,-0.8100477903366088,0.3733333333333333,False,True,reference_shrinkage_validation_grid,0.255917312032927,2.5676662442060456,0.1947152957160309,0.3232421875,1.25,inf,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,global_monomial_scale,0.6256799926757812,0.799,0.595361762046814,0.8179166666666666,0.8296,0.03059999999999996,validation_selected_global_exact_relu_positive_scale,True,True,Least-squares global positive scale synchronization with validation-selected shrinkage.,True,evaluated,0.05360000000000009,-0.06774972171783444,-0.03059999999999996,0.10942234711647036,0.06499999999999995,-0.021666666666666723,main,0.36900000000000005,-0.8015620231628418,0.3754166666666666,False,True,global_least_squares_shrinkage_validation_grid,0.20634503973218205,1.464386295716615,0.11313486424011951,0.1479168386821682,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,optimized_monomial_scale,0.561991011428833,0.8062,0.50733482837677,0.8245833333333333,0.8296,0.023399999999999976,validation_optimized_exact_relu_positive_scale,True,True,Validation-loss optimization over exact positive ReLU log-scale gauges before averaging.,True,evaluated,0.060800000000000076,-0.13143870296478266,-0.023399999999999976,0.04573336586952215,0.07166666666666666,-0.015000000000000013,main,0.37620000000000003,-0.86525100440979,0.38208333333333333,False,True,validation_loss_optimized_global_initialization,0.4688732587856066,1.0,0.39949298415363316,0.1479168386821682,1.0,2.0,30.0,1.0,0.001,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,validated_ladder_selector,0.6267985408782959,0.7996,0.5966359933217367,0.8116666666666666,0.8296,0.030000000000000027,validation_selected_exact_relu_single_model,True,True,Validation-only selector choosing between C2M3 and raw positive monomial scaling.,True,evaluated,0.054200000000000026,-0.06663117351531977,-0.030000000000000027,0.11054089531898503,0.05874999999999997,-0.0279166666666667,main,0.3696,-0.8004434749603271,0.36916666666666664,False,True,,,,,,,,,,,monomial_scale,0.05874999999999997,0.05874999999999997,-0.06990504423777266,0.054200000000000026,True,False,False,c2m3_or_monomial_alternative,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,greedy_soup,0.5162576455593109,0.8296,0.4808363231023153,0.8395833333333333,0.8296,0.0,ordinary_single_model_soup,True,True,Greedy model soup over original models using validation accuracy.,True,evaluated,0.08420000000000005,-0.1771720688343048,0.0,0.0,0.08666666666666667,0.0,main,0.3996,-0.9109843702793121,0.39708333333333334,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""original:2""]",1.0,"[""original""]",,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,c2m3_greedy_soup,0.5162576478481292,0.8296,0.4808363215128581,0.8395833333333333,0.8296,0.0,exact_relu_permutation_soup,True,True,Greedy soup over C2M3-aligned models using validation accuracy.,True,evaluated,0.08420000000000005,-0.17717206654548645,0.0,2.288818357065736e-09,0.08666666666666667,0.0,main,0.3996,-0.9109843679904938,0.39708333333333334,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""c2m3:2""]",1.0,"[""c2m3""]",,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,monomial_scaled_greedy_soup,0.5162576409816741,0.8296,0.4808363135655721,0.8395833333333333,0.8296,0.0,exact_relu_positive_scale_soup,True,True,Greedy soup over raw monomial-scaled aligned models using validation accuracy.,True,evaluated,0.08420000000000005,-0.17717207341194152,0.0,-4.577636714131472e-09,0.08666666666666667,0.0,main,0.3996,-0.9109843748569488,0.39708333333333334,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""monomial:2""]",1.0,"[""monomial""]",,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,shrinkage_monomial_greedy_soup,0.516257648563385,0.8296,0.48083630402882893,0.8395833333333333,0.8296,0.0,exact_relu_positive_scale_soup,True,True,Greedy soup over shrinkage-monomial aligned models using validation accuracy.,True,evaluated,0.08420000000000005,-0.1771720658302307,0.0,3.0040741005876725e-09,0.08666666666666667,0.0,main,0.3996,-0.910984367275238,0.39708333333333334,False,True,,,,,,1.25,inf,,,,,,,,,,,,,[2],"[""shrinkage:2""]",1.0,"[""shrinkage""]",,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,global_monomial_greedy_soup,0.5162576721668244,0.8296,0.48083632628122963,0.8395833333333333,0.8296,0.0,global_exact_relu_positive_scale_soup,True,True,Greedy soup over global-monomial aligned models using validation accuracy.,True,evaluated,0.08420000000000005,-0.17717204222679128,0.0,2.6607513525789273e-08,0.08666666666666667,0.0,main,0.3996,-0.9109843436717986,0.39708333333333334,False,True,,,,,,1.0,2.0,,,,,,,,,,,,,[2],"[""global:2""]",1.0,"[""global""]",,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,optimized_monomial_greedy_soup,0.5162576738357544,0.8296,0.4808363119761149,0.8395833333333333,0.8296,0.0,optimized_exact_relu_positive_scale_soup,True,True,Greedy soup over validation-optimized monomial aligned models.,True,evaluated,0.08420000000000005,-0.1771720405578613,0.0,2.8276443519992256e-08,0.08666666666666667,0.0,main,0.3996,-0.9109843420028686,0.39708333333333334,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""optimized:2""]",1.0,"[""optimized""]",,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,union_candidate_soup,0.5158170657634735,0.8288,0.48068469206492104,0.8404166666666667,0.8296,0.0008000000000000229,validation_selected_union_candidate_single_model_soup,True,True,"Greedy soup over original, C2M3, shrinkage, and global monomial candidates; output is one averaged MLP.",True,evaluated,0.08340000000000003,-0.17761264863014214,-0.0008000000000000229,-0.000440579795837337,0.08750000000000002,0.0008333333333333526,main,0.3988,-0.9114249500751495,0.3979166666666667,False,True,,,,,,,,,,,,,,,,,,,,"[10, 14]","[""shrinkage:2"", ""global:2""]",2.0,"[""global"", ""shrinkage""]",16.0,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,ensemble_upper_bound,0.5109432661056519,0.8252,0.4711886278788249,0.84,0.8296,0.0043999999999999595,extra_capacity_ensemble,False,False,Prediction ensemble upper bound; not a single merged model.,True,evaluated,0.0798000000000001,-0.1824864482879638,-0.0043999999999999595,-0.0053143794536589795,0.08708333333333329,0.0004166666666666208,main,0.39520000000000005,-0.9162987497329711,0.39749999999999996,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5201,fashion_mnist,mlp_relu,4,64,5201,5,12000,5000,0.2,activation,3,0.3232421875,0.1479168386821682,0.9678622693436387,0.6371458967526754,0.82025,0.8138,0.8296,3.3387500000000086e-05,0.5257739547014236,gl_diagnostic_only,low_rank_GL,False,False,0.9921567416492215,1.270958431390759,noncentral_permutation_holonomy,0.0,1,0.9921567416492215,1.270958431390759,signed_noncentral_holonomy,0.0,1,0.6265584109178453,1.0731462223597705,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5235750122229553,0.8772764920968119,gl_reduces_residual,0.0,1,0.36559833073137626,improved_validated_selector,0.5158170657634735,0.8288,0.48068469206492104,0.8404166666666667,0.8296,0.0008000000000000229,validation_selected_single_model_or_soup,True,True,Validation-only regret-minimizing selector over exact single-model merge/soup candidates.,True,evaluated,0.08340000000000003,-0.17761264863014214,-0.0008000000000000229,-0.000440579795837337,0.08750000000000002,0.0008333333333333526,main,0.3988,-0.9114249500751495,0.3979166666666667,False,True,,,,,,,,,,,union_candidate_soup,0.0008333333333333526,,,,False,False,True,greedy_soup,,,,,,False,False,True,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]"
fashion_mnist_mlp_N4_W64_S5202,fashion_mnist,mlp_relu,4,64,5202,5,12000,5000,0.2,activation,0,0.333984375,0.38744550882100837,3.492267981707017,0.6978310247262319,0.8147,0.8104,0.8234,2.77700000000001e-05,0.5370735833287239,report_noncentral_holonomy,,False,False,0.9877175393299442,1.289946214343722,noncentral_permutation_holonomy,0.0,1,0.9877175393299442,1.289946214343722,signed_noncentral_holonomy,0.0,1,0.6330179746238879,1.0892041573352598,noncentral_holonomy,0.0,1,,,not_evaluated,,,1.7546049175323173,1.1439392457600401,gl_noncentral_holonomy,0.0,1,0.35469956470605635,weight_average,1.3550614595413208,0.4742,1.3489046923319499,0.47375,0.8234,0.3492,ordinary_unaligned_single_model,True,True,Plain parameter average without alignment.,True,evaluated,-0.18839999999999996,0.5482584608078004,-0.3492,0.8215061673164368,-0.19499999999999995,-0.3470833333333333,main,0.0,0.0,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_S5202,fashion_mnist,mlp_relu,4,64,5202,5,12000,5000,0.2,activation,0,0.333984375,0.38744550882100837,3.492267981707017,0.6978310247262319,0.8147,0.8104,0.8234,2.77700000000001e-05,0.5370735833287239,report_noncentral_holonomy,,False,False,0.9877175393299442,1.289946214343722,noncentral_permutation_holonomy,0.0,1,0.9877175393299442,1.289946214343722,signed_noncentral_holonomy,0.0,1,0.6330179746238879,1.0892041573352598,noncentral_holonomy,0.0,1,,,not_evaluated,,,1.7546049175323173,1.1439392457600401,gl_noncentral_holonomy,0.0,1,0.35469956470605635,c2m3_permutation,0.8068029987335205,0.6626,0.8066038544972738,0.66875,0.8234,0.16080000000000005,exact_relu_permutation_symmetry,True,True,Cycle-consistent permutation alignment followed by weight averaging.,True,evaluated,0.0,0.0,-0.16080000000000005,0.2732477065086364,0.0,-0.15208333333333335,main,0.18839999999999996,-0.5482584608078004,0.19499999999999995,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
