setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,pairwise_alignment_residual_json,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,preregistration_role,setting_description,large_field_shard,large_field_row
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4018,fashion_mnist,mlp2,4,128,none,activation,4018,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8330500000000001,0.8364,0.8294,0.007000000000000006,hidden2,,none,0.2982661823431651,0.3096734583377838,0.6907024987109859,0.0,"[{""assigned_similarity_mean"":0.7142929134424776,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2948879897594452},{""assigned_similarity_mean"":0.7262465495150536,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2920324206352234},{""assigned_similarity_mean"":0.6619671929511242,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2972707450389862},{""assigned_similarity_mean"":0.7218660991638899,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29558393359184265},{""assigned_similarity_mean"":0.6529696907964535,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.3096734583377838},{""assigned_similarity_mean"":0.6668725463969167,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.30014854669570923}]",observed,0.0,permutation,0-1-3,0,1,3,116,0.90625,0.9519716382329886,0.9150835470155823,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,194
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4018,fashion_mnist,mlp2,4,128,none,activation,4018,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8330500000000001,0.8364,0.8294,0.007000000000000006,hidden2,,none,0.2982661823431651,0.3096734583377838,0.6907024987109859,0.0,"[{""assigned_similarity_mean"":0.7142929134424776,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2948879897594452},{""assigned_similarity_mean"":0.7262465495150536,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2920324206352234},{""assigned_similarity_mean"":0.6619671929511242,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2972707450389862},{""assigned_similarity_mean"":0.7218660991638899,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29558393359184265},{""assigned_similarity_mean"":0.6529696907964535,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.3096734583377838},{""assigned_similarity_mean"":0.6668725463969167,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.30014854669570923}]",observed,0.0,permutation,0-2-3,0,2,3,104,0.8125,0.9013878188659973,0.9150835470155823,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,195
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4018,fashion_mnist,mlp2,4,128,none,activation,4018,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8330500000000001,0.8364,0.8294,0.007000000000000006,hidden2,,none,0.2982661823431651,0.3096734583377838,0.6907024987109859,0.0,"[{""assigned_similarity_mean"":0.7142929134424776,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2948879897594452},{""assigned_similarity_mean"":0.7262465495150536,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2920324206352234},{""assigned_similarity_mean"":0.6619671929511242,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2972707450389862},{""assigned_similarity_mean"":0.7218660991638899,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29558393359184265},{""assigned_similarity_mean"":0.6529696907964535,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.3096734583377838},{""assigned_similarity_mean"":0.6668725463969167,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.30014854669570923}]",observed,0.0,permutation,1-2-3,1,2,3,107,0.8359375,0.9142961773954871,0.9150835470155823,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,196
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83335,0.8356,0.8312,0.0043999999999999595,hidden2,,none,0.3049735228220622,0.3350756764411926,0.6963442364552369,0.0,"[{""assigned_similarity_mean"":0.716935315169394,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.302999347448349},{""assigned_similarity_mean"":0.6817464821506292,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3056292235851288},{""assigned_similarity_mean"":0.7352615611162037,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2881382405757904},{""assigned_similarity_mean"":0.6613166478928179,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3350756764411926},{""assigned_similarity_mean"":0.71037911134772,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.30881035327911377},{""assigned_similarity_mean"":0.6724263010546565,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28918829560279846}]",observed,0.0,permutation,0-1-2,0,1,2,107,0.8359375,0.9142961773954871,0.9078211611297238,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,197
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83335,0.8356,0.8312,0.0043999999999999595,hidden2,,none,0.3049735228220622,0.3350756764411926,0.6963442364552369,0.0,"[{""assigned_similarity_mean"":0.716935315169394,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.302999347448349},{""assigned_similarity_mean"":0.6817464821506292,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3056292235851288},{""assigned_similarity_mean"":0.7352615611162037,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2881382405757904},{""assigned_similarity_mean"":0.6613166478928179,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3350756764411926},{""assigned_similarity_mean"":0.71037911134772,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.30881035327911377},{""assigned_similarity_mean"":0.6724263010546565,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28918829560279846}]",observed,0.0,permutation,0-1-3,0,1,3,107,0.8359375,0.9142961773954871,0.9078211611297238,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,198
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83335,0.8356,0.8312,0.0043999999999999595,hidden2,,none,0.3049735228220622,0.3350756764411926,0.6963442364552369,0.0,"[{""assigned_similarity_mean"":0.716935315169394,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.302999347448349},{""assigned_similarity_mean"":0.6817464821506292,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3056292235851288},{""assigned_similarity_mean"":0.7352615611162037,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2881382405757904},{""assigned_similarity_mean"":0.6613166478928179,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3350756764411926},{""assigned_similarity_mean"":0.71037911134772,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.30881035327911377},{""assigned_similarity_mean"":0.6724263010546565,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28918829560279846}]",observed,0.0,permutation,0-2-3,0,2,3,102,0.796875,0.8926785535678563,0.9078211611297238,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,199
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83335,0.8356,0.8312,0.0043999999999999595,hidden2,,none,0.3049735228220622,0.3350756764411926,0.6963442364552369,0.0,"[{""assigned_similarity_mean"":0.716935315169394,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.302999347448349},{""assigned_similarity_mean"":0.6817464821506292,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3056292235851288},{""assigned_similarity_mean"":0.7352615611162037,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2881382405757904},{""assigned_similarity_mean"":0.6613166478928179,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3350756764411926},{""assigned_similarity_mean"":0.71037911134772,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.30881035327911377},{""assigned_similarity_mean"":0.6724263010546565,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28918829560279846}]",observed,0.0,permutation,1-2-3,1,2,3,106,0.828125,0.9100137361600648,0.9078211611297238,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,200
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4000,fashion_mnist,mlp2,3,128,input_noise,activation,4000,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8140666666666667,0.8262,0.8022,0.02400000000000002,hidden2,,none,0.2762577533721924,0.27850475907325745,0.6947310537313266,0.0,"[{""assigned_similarity_mean"":0.6879119729564991,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2780751585960388},{""assigned_similarity_mean"":0.7025203552329913,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.27850475907325745},{""assigned_similarity_mean"":0.6937608330044895,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2721933424472809}]",observed,0.0,permutation,0-1-2,0,1,2,103,0.8046875,0.8970437559004577,0.8970437559004577,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,201
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4001,fashion_mnist,mlp2,3,128,input_noise,activation,4001,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8171333333333334,0.8298,0.8056,0.0242,hidden2,,none,0.2851448059082031,0.28978589177131653,0.7086211355538884,0.0,"[{""assigned_similarity_mean"":0.7104624104686081,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2830803692340851},{""assigned_similarity_mean"":0.6998041870538145,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28256815671920776},{""assigned_similarity_mean"":0.7155968091392424,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28978589177131653}]",observed,0.0,permutation,0-1-2,0,1,2,101,0.7890625,0.8882919002219934,0.8882919002219934,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,202
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4002,fashion_mnist,mlp2,3,128,input_noise,activation,4002,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8186666666666667,0.8248,0.807,0.017799999999999927,hidden2,,none,0.28583041826883954,0.2904082238674164,0.7037476453600296,0.0,"[{""assigned_similarity_mean"":0.7047098663460929,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.27875223755836487},{""assigned_similarity_mean"":0.7026451802812517,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2904082238674164},{""assigned_similarity_mean"":0.7038878894527443,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2883307933807373}]",observed,0.0,permutation,0-1-2,0,1,2,105,0.8203125,0.9057110466368399,0.9057110466368399,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,203
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4003,fashion_mnist,mlp2,3,128,input_noise,activation,4003,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8151999999999999,0.8264,0.8006,0.025800000000000045,hidden2,,none,0.287339190642039,0.2928597331047058,0.6686777459835866,0.0,"[{""assigned_similarity_mean"":0.6763193280639825,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28940948843955994},{""assigned_similarity_mean"":0.658727350179106,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2928597331047058},{""assigned_similarity_mean"":0.6709865597076714,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2797483503818512}]",observed,0.0,permutation,0-1-2,0,1,2,99,0.7734375,0.879452954966893,0.879452954966893,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,204
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4004,fashion_mnist,mlp2,3,128,input_noise,activation,4004,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8170000000000001,0.8286,0.8066,0.02200000000000002,hidden2,,none,0.2878169119358063,0.29392459988594055,0.6864890883831928,0.0,"[{""assigned_similarity_mean"":0.7189043597318232,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.27760258316993713},{""assigned_similarity_mean"":0.6718810882302932,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29192355275154114},{""assigned_similarity_mean"":0.668681817187462,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29392459988594055}]",observed,0.0,permutation,0-1-2,0,1,2,103,0.8046875,0.8970437559004577,0.8970437559004577,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,205
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4005,fashion_mnist,mlp2,3,128,input_noise,activation,4005,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8160666666666666,0.8278,0.8048,0.02300000000000002,hidden2,,none,0.2935372292995453,0.29649817943573,0.6848148307860052,0.0,"[{""assigned_similarity_mean"":0.6938301455520559,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.29649817943573},{""assigned_similarity_mean"":0.684005624614656,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28882142901420593},{""assigned_similarity_mean"":0.676608722191304,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29529207944869995}]",observed,0.0,permutation,0-1-2,0,1,2,112,0.875,0.9354143466934853,0.9354143466934853,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,206
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4006,fashion_mnist,mlp2,3,128,input_noise,activation,4006,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8134666666666667,0.825,0.8016,0.023399999999999976,hidden2,,none,0.2926224072774251,0.2977733612060547,0.6935154499854738,0.0,"[{""assigned_similarity_mean"":0.718952442985028,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28738102316856384},{""assigned_similarity_mean"":0.6863581477955449,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2977733612060547},{""assigned_similarity_mean"":0.6752357591758482,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29271283745765686}]",observed,0.0,permutation,0-1-2,0,1,2,100,0.78125,0.8838834764831844,0.8838834764831844,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,207
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4007,fashion_mnist,mlp2,3,128,input_noise,activation,4007,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8138,0.8228,0.8032,0.01959999999999995,hidden2,,none,0.2801077862580617,0.28781747817993164,0.7201798219854633,0.0,"[{""assigned_similarity_mean"":0.7149453866295516,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2814793288707733},{""assigned_similarity_mean"":0.7374889766797423,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2710265517234802},{""assigned_similarity_mean"":0.7081051026470959,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28781747817993164}]",observed,0.0,permutation,0-1-2,0,1,2,96,0.75,0.8660254037844386,0.8660254037844386,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,208
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4008,fashion_mnist,mlp2,3,128,input_noise,activation,4008,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8167333333333332,0.8228,0.8116,0.011199999999999988,hidden2,,none,0.2873997191588084,0.29308855533599854,0.665105259789622,0.0,"[{""assigned_similarity_mean"":0.6496085423859768,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.29308855533599854},{""assigned_similarity_mean"":0.6511064071091823,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29174286127090454},{""assigned_similarity_mean"":0.694600829873707,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2773677408695221}]",observed,0.0,permutation,0-1-2,0,1,2,118,0.921875,0.960143218483576,0.960143218483576,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,209
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4009,fashion_mnist,mlp2,3,128,input_noise,activation,4009,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8148666666666666,0.8312,0.7956,0.035600000000000076,hidden2,,none,0.2752136290073395,0.27853187918663025,0.6870183783854978,0.0,"[{""assigned_similarity_mean"":0.6892914589261636,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.27793654799461365},{""assigned_similarity_mean"":0.6866284676943906,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.27853187918663025},{""assigned_similarity_mean"":0.6851352085359395,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.26917245984077454}]",observed,0.0,permutation,0-1-2,0,1,2,110,0.859375,0.9270248108869579,0.9270248108869579,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,210
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4010,fashion_mnist,mlp2,3,128,input_noise,activation,4010,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8184666666666667,0.8314,0.8046,0.026800000000000046,hidden2,,none,0.289727916320165,0.29916414618492126,0.6988967254389232,0.0,"[{""assigned_similarity_mean"":0.7061291726131458,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2871939539909363},{""assigned_similarity_mean"":0.705565809737891,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28282564878463745},{""assigned_similarity_mean"":0.684995193965733,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29916414618492126}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,211
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4011,fashion_mnist,mlp2,3,128,input_noise,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8172,0.8276,0.8044,0.0232,hidden2,,none,0.28840585549672443,0.30008119344711304,0.6828760441082219,0.0,"[{""assigned_similarity_mean"":0.6707526971586049,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.30008119344711304},{""assigned_similarity_mean"":0.703012487385422,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2779522240161896},{""assigned_similarity_mean"":0.6748629477806389,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2871841490268707}]",observed,0.0,permutation,0-1-2,0,1,2,112,0.875,0.9354143466934853,0.9354143466934853,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,212
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4012,fashion_mnist,mlp2,3,128,input_noise,activation,4012,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8162666666666666,0.8294,0.803,0.02639999999999998,hidden2,,none,0.28438398241996765,0.2903650104999542,0.7020377268393835,0.0,"[{""assigned_similarity_mean"":0.6970188966952264,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28349068760871887},{""assigned_similarity_mean"":0.7117451960220933,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2903650104999542},{""assigned_similarity_mean"":0.6973490878008306,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.27929624915122986}]",observed,0.0,permutation,0-1-2,0,1,2,111,0.8671875,0.9312290266094587,0.9312290266094587,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,213
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4013,fashion_mnist,mlp2,3,128,input_noise,activation,4013,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8177333333333333,0.83,0.8056,0.024399999999999977,hidden2,,none,0.28823567430178326,0.3003597557544708,0.6817234055160952,0.0,"[{""assigned_similarity_mean"":0.6745559319133463,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.3003597557544708},{""assigned_similarity_mean"":0.701003270864021,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.27726829051971436},{""assigned_similarity_mean"":0.6696110137709184,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28707897663116455}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9100137361600648,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,214
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4014,fashion_mnist,mlp2,3,128,input_noise,activation,4014,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8191999999999999,0.8278,0.8072,0.02059999999999995,hidden2,,none,0.3041829466819763,0.31191396713256836,0.6553855314862934,0.0,"[{""assigned_similarity_mean"":0.6751484451815486,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.31191396713256836},{""assigned_similarity_mean"":0.6427103648893535,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.293618381023407},{""assigned_similarity_mean"":0.648297784387978,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3070164918899536}]",observed,0.0,permutation,0-1-2,0,1,2,109,0.8515625,0.9228014412645875,0.9228014412645875,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,215
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4015,fashion_mnist,mlp2,3,128,input_noise,activation,4015,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8149333333333333,0.8242,0.8022,0.02200000000000002,hidden2,,none,0.28967535495758057,0.2934589982032776,0.6786674657681336,0.0,"[{""assigned_similarity_mean"":0.6686348545481451,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2934589982032776},{""assigned_similarity_mean"":0.6827389182872139,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2928120195865631},{""assigned_similarity_mean"":0.6846286244690418,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.282755047082901}]",observed,0.0,permutation,0-1-2,0,1,2,108,0.84375,0.9185586535436918,0.9185586535436918,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,216
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4016,fashion_mnist,mlp2,3,128,input_noise,activation,4016,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8165333333333332,0.8284,0.8076,0.02080000000000004,hidden2,,none,0.28482969601949054,0.2985316216945648,0.6857203738181852,0.0,"[{""assigned_similarity_mean"":0.715323134092614,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.271708607673645},{""assigned_similarity_mean"":0.6679878386348719,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2985316216945648},{""assigned_similarity_mean"":0.6738501487270696,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28424885869026184}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,217
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4017,fashion_mnist,mlp2,3,128,input_noise,activation,4017,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8141333333333334,0.8254,0.8,0.025399999999999978,hidden2,,none,0.2847256561120351,0.31209591031074524,0.6950598518596962,0.0,"[{""assigned_similarity_mean"":0.6871213223785162,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2769469916820526},{""assigned_similarity_mean"":0.6864240320865065,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.31209591031074524},{""assigned_similarity_mean"":0.711634201114066,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2651340663433075}]",observed,0.0,permutation,0-1-2,0,1,2,110,0.859375,0.9270248108869579,0.9270248108869579,neighbor_control,Fashion-MNIST N=3 input-noise activation control.,prompt21_triangle_maps_part_000.csv.gz,218
