summary_type,scope,dataset,task_preset,architecture,width,n_tasks,n_runs,n_unique_seeds,mean_sign_conflict_fraction,mean_active_fraction,mean_pairwise_task_vector_cosine,mean_min_pairwise_task_vector_cosine,mean_delta_norm,mean_pairwise_delta_distance,mean_greedy_soup_accepted_count,mean_task_arithmetic_selected_scale,mean_ties_selected_density,mean_ties_selected_scale,mean_dare_selected_drop_rate,mean_dare_selected_scale,mean_triangle_cycle_score,mean_sync_disagreement,delta_norm_availability_fraction,mean_task_arithmetic_delta_vs_greedy,task_arithmetic_delta_vs_greedy_ci_low,task_arithmetic_delta_vs_greedy_ci_high,mean_ties_delta_vs_greedy,ties_delta_vs_greedy_ci_low,ties_delta_vs_greedy_ci_high,mean_dare_delta_vs_greedy,dare_delta_vs_greedy_ci_low,dare_delta_vs_greedy_ci_high,mean_best_generated_delta_vs_greedy,best_generated_delta_vs_greedy_ci_low,best_generated_delta_vs_greedy_ci_high,mean_best_generated_worst_task_delta_vs_greedy,best_generated_worst_task_delta_vs_greedy_ci_low,best_generated_worst_task_delta_vs_greedy_ci_high,best_generated_candidate_family_mode,best_generated_candidate_family_mode_count,candidate_family,win_count,win_fraction,claim_boundary,target,predictor,predictor_role,n_rows,predictor_unique_values,target_unique_values,pearson,spearman,triangle_cycle_unique_values,sync_disagreement_unique_values,claim_decision
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,19.0,-0.012219563284573989,-0.02933816692286154,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,ties_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,19.0,-0.10213258761854951,-0.08424220227189026,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,19.0,-0.0529939537031324,-0.15795412925979427,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,0.0936704930040578,-0.036855963493951996,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,-0.14382083815758523,-0.181271167388621,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,19.0,-0.3868850658614734,-0.5009402385096332,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,19.0,-0.2719097073609555,-0.3339601590064221,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,19.0,-0.3614151809891727,-0.30236933315446324,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,19.0,-0.0840823866549756,-0.004512975121708407,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,19.0,-0.06707740503332847,0.010530275283986283,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,19.0,-0.16279186970413592,-0.31365177095873426,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,19.0,-0.37677964432561967,-0.35351638453382517,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,19.0,-0.045074321216823296,-0.057829075643660285,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,19.0,0.0700195510679025,-0.033783343729355715,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,20.0,-0.10432639423430944,-0.08721804511278194,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,20.0,-0.29023418600794393,-0.2781954887218045,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,0.09563286922386445,0.02706766917293233,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,-0.04852327215530457,-0.06917293233082707,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,20.0,-0.4629973917945899,-0.49022556390977434,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,20.0,-0.38600744367627926,-0.4812030075187969,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,20.0,-0.3810339319115726,-0.39999999999999997,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,20.0,0.042184339100497535,0.10075187969924812,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,20.0,0.060911537288369115,0.10676691729323308,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,20.0,-0.2324271769785352,-0.31729323308270674,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,20.0,-0.42630838836248036,-0.3383458646616541,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,20.0,-0.2468785989180204,-0.26013299085723596,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,20.0,0.10637610743063418,0.15374528591118755,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,19.0,-0.1977899708800449,-0.10755924040071703,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,19.0,-0.4556770620372251,-0.3181647460804427,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,0.15731757311074632,0.09928545267758496,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,0.31403479577179005,0.23091389372741347,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,19.0,-0.2917941067166889,-0.17751035478719734,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,19.0,-0.1772153824882755,-0.21511848080143406,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,19.0,-0.34017040513490304,-0.2986085205530396,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,19.0,-0.08900780440636792,-0.030838663331674118,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,19.0,-0.07647566835231372,-0.05039488885907721,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,19.0,-0.032420565110249246,-0.03911245105480619,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,19.0,-0.31047287064687407,-0.1835276549494752,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,19.0,-0.42389933308072164,-0.43371806732745216,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,19.0,0.14644941554886434,0.20447813309873195,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,18.0,-0.07594496614591391,-0.025583152464232255,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,18.0,-0.18054729191159272,-0.20993233933884706,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,0.03637677197818025,0.010534239249977987,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,-0.1532781641007171,-0.22874348085666488,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,18.0,-0.05417622347840405,-0.1918736434817419,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,18.0,0.2095420779769232,0.2490595136959081,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,18.0,-0.21578601278918422,-0.25507907898160986,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,18.0,-0.2880155433939302,-0.17682473026748763,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,18.0,-0.28917194084625103,-0.16553804535679692,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,18.0,0.046447089383165004,0.018811141517817834,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,18.0,-0.10654745478355222,-0.26109864426731155,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,task_arithmetic_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,2.0,18.0,-0.08432141716414789,-0.0597235228000657,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,task_arithmetic_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,task_arithmetic_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,18.0,0.022009742101989357,-0.03128762794860937,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,task_arithmetic_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,task_arithmetic_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,task_arithmetic_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,18.0,-0.053117832675284186,-0.014296467553541555,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,18.0,0.26702887350614174,0.30022581862437264,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,0.1165574391527291,0.05492853323202807,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,-0.02163138982752672,-0.05267119624988994,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,18.0,-0.17414182864688965,-0.15876603441038253,,,
