residual_source,relation_set_id,aggregation_level,setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,relation_count,unique_triangle_count,unique_holonomy_count,observed_holonomy_order_lcm,v2_observed_order,v3_observed_order,primary_source,group_closure_status,group_order_if_exact,group_exponent_if_exact,v2_group_order_if_exact,v3_group_order_if_exact,v2_group_exponent_if_exact,v3_group_exponent_if_exact,noncentral_holonomy_score,relation_count_status,controlled_true_q
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4219,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4219,4,4,4,61850929140,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9835319136058098,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4220,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4220,4,4,4,409048272360,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9887798914522287,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4220,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4220,4,4,4,3632923033740,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9888432615826664,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4221,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4221,4,4,4,232709400,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9884318097519822,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4221,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4221,4,4,4,903431760,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9881935432778257,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4222,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4222,4,4,4,2256268560,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9880976265978533,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4222,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4222,4,4,4,315721029624,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9887798914522286,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4223,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4223,4,4,4,11365200,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9908276762642826,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4223,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4223,4,4,4,44815680,6,4,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9854007600080421,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4224,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4224,4,4,4,314954640,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9911601115849833,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4224,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4224,4,4,4,140349409200,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9904627064089898,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4225,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4225,4,4,4,1056520080,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9905767928774097,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4225,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4225,4,4,4,526680,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900000362585691,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4226,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4226,4,4,4,2289126840,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9890494535906215,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4226,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4226,4,4,4,71047080,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9828498899089974,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4227,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4227,4,4,4,444293426705436,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9898588067670139,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4227,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4227,4,4,4,20900880,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9885288531341527,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4228,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4228,4,4,4,234834600,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.98819687001977,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4228,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4228,4,4,4,11476080,4,4,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803695804385882,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_weight_seed4229,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_weight,fashion_mnist,mlp,4,128,input_noise,monomial_weight,4229,4,4,4,18104342256,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9902383027327256,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4229,run_id,fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist,mlp,4,128,none,monomial_weight,4229,4,4,4,9928412760,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9843892646108634,sufficient,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4200,1,1,1,210,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9596345332990055,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4200,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4200,1,1,1,3420,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9721462643938925,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4201,1,1,1,378,1,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757809372497497,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4201,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4201,1,1,1,180,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4202,1,1,1,224,5,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4202,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4202,1,1,1,180,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4203,1,1,1,564,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4203,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4203,1,1,1,924,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4204,1,1,1,120,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757809372497497,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4204,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4204,1,1,1,220,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4205,1,1,1,462,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9596345332990055,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4205,1,1,1,696,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4206,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4206,1,1,1,492,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4206,1,1,1,84,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9940005580355576,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4207,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4207,1,1,1,46,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9596345332990055,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4207,1,1,1,780,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9682458365518543,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4208,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4208,1,1,1,42,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4208,1,1,1,2886,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4209,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4209,1,1,1,90,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4209,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4209,1,1,1,3480,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9721462643938925,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4210,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4210,1,1,1,106,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4210,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4210,1,1,1,410,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9682458365518543,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4211,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4211,1,1,1,3344,4,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757809372497497,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4211,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4211,1,1,1,280,3,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9549163494123452,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4212,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4212,1,1,1,672,5,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4212,1,1,1,14490,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4213,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4213,1,1,1,720,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9499177595981665,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4213,1,1,1,456,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4214,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4214,1,1,1,420,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4214,1,1,1,2040,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757809372497497,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4215,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4215,1,1,1,13090,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9682458365518543,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4215,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4215,1,1,1,42,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9640764281813968,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4216,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4216,1,1,1,900,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4216,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4216,1,1,1,1870,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4217,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4217,1,1,1,98,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4217,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4217,1,1,1,1900,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757809372497497,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4218,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4218,1,1,1,48,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4218,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4218,1,1,1,1260,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9596345332990055,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4219,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4219,1,1,1,54,1,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4219,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4219,1,1,1,420,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4220,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4220,1,1,1,840,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9721462643938925,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4220,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4220,1,1,1,390,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9682458365518543,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4221,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4221,1,1,1,600,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9721462643938925,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4221,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4221,1,1,1,60,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9596345332990055,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4222,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4222,1,1,1,1680,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757809372497497,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4222,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4222,1,1,1,540,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9549163494123452,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4223,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4223,1,1,1,3220,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.94463431251199,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4223,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4223,1,1,1,1938,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.94463431251199,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4224,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4224,1,1,1,7140,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.94463431251199,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4224,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4224,1,1,1,2030,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4225,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4225,1,1,1,92,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4225,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4225,1,1,1,3276,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4226,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4226,1,1,1,286,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4226,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4226,1,1,1,444,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4227,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4227,1,1,1,516,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4227,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4227,1,1,1,1120,5,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9682458365518543,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4228,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4228,1,1,1,1972,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4228,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4228,1,1,1,1938,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_activation_seed4229,run_id,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist,mlp,3,64,input_noise,monomial_activation,4229,1,1,1,210,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9682458365518543,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_activation_seed4229,run_id,mnist_mlp_N3_W64_none_monomial_activation,mnist,mlp,3,64,none,monomial_activation,4229,1,1,1,330,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9331932326024445,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_weight_seed4200,run_id,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist,mlp,3,64,input_noise,monomial_weight,4200,1,1,1,17765,0,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_weight_seed4200,run_id,mnist_mlp_N3_W64_none_monomial_weight,mnist,mlp,3,64,none,monomial_weight,4200,1,1,1,962,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_weight_seed4201,run_id,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist,mlp,3,64,input_noise,monomial_weight,4201,1,1,1,164,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9640764281813968,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_weight_seed4201,run_id,mnist_mlp_N3_W64_none_monomial_weight,mnist,mlp,3,64,none,monomial_weight,4201,1,1,1,36,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_weight_seed4202,run_id,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist,mlp,3,64,input_noise,monomial_weight,4202,1,1,1,330,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_weight_seed4202,run_id,mnist_mlp_N3_W64_none_monomial_weight,mnist,mlp,3,64,none,monomial_weight,4202,1,1,1,328,3,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_weight_seed4203,run_id,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist,mlp,3,64,input_noise,monomial_weight,4203,1,1,1,220,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_weight_seed4203,run_id,mnist_mlp_N3_W64_none_monomial_weight,mnist,mlp,3,64,none,monomial_weight,4203,1,1,1,3045,0,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_weight_seed4204,run_id,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist,mlp,3,64,input_noise,monomial_weight,4204,1,1,1,300,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::mnist_mlp_N3_W64_none_monomial_weight_seed4204,run_id,mnist_mlp_N3_W64_none_monomial_weight,mnist,mlp,3,64,none,monomial_weight,4204,1,1,1,2244,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::mnist_mlp_N3_W64_input_noise_monomial_weight_seed4205,run_id,mnist_mlp_N3_W64_input_noise_monomial_weight,mnist,mlp,3,64,input_noise,monomial_weight,4205,1,1,1,180,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.94463431251199,underconstrained,
