setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,method,test_accuracy,test_loss,val_accuracy,val_loss,candidate_method,selector_method,selected_candidate_method,selected_primary_lift,selected_lift,selected_q_order,selected_depth,selected_prime_axis,selected_by_validation,control_gate_passed,selector_no_test_leakage,selector_epsilon,selector_epsilon_control,selector_loss_slack,pooling_threshold,lambda_branch,lambda_residual,best_fallback_val_accuracy,best_fallback_val_loss,best_fallback_test_accuracy,best_fallback_test_loss,residual_source,relation_set_id,aggregation_level,q_order,q_name,primary_type,primary_depth,prime_axis,is_prime_headline,is_depth_control,is_mixed_control,v_p_observed_order,eligible_by_observed_primary_depth,candidate_role,divides_primary_source,quotient_certified,relation_count,relation_count_status,relation_violation_rate,quotient_holonomy_nontrivial_rate,quotient_holonomy_entropy,quotient_assignment_confidence,pooling_residual_q,source_method,uses_validation_data,uses_test_data_for_selection,reason,implemented_real_lift,validation_accuracy,validation_loss,branch_count,capacity_multiplier,parameter_multiplier,inference_multiplier,is_single_model,is_extra_capacity,capacity_matched_to_same_branch_control,lift_implemented,unique_triangle_count,unique_holonomy_count,observed_holonomy_order_lcm,v2_observed_order,v3_observed_order,primary_source,group_closure_status,group_order_if_exact,group_exponent_if_exact,v2_group_order_if_exact,v3_group_order_if_exact,v2_group_exponent_if_exact,v3_group_exponent_if_exact,noncentral_holonomy_score,controlled_true_q,threshold_profile,activation_eligible_threshold_profile,relation_threshold,nontrivial_threshold,entropy_threshold,quotient_fit_status,assignment_strategy,quotient_status,naive_residual_q,naive_residual_q_max,pooling_residual_q_max,pooling_gate_passed,best_fallback_validation_accuracy,selection_score,best_random_same_branch_val_accuracy,best_wrong_prime_or_depth_val_accuracy
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4217,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4217.0,greedy_soup,0.8285,0.4878842048645019,0.857,0.4487784652709961,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.857,0.4487784652709961,0.8285,0.4878842048645019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4218,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4218.0,greedy_soup,0.8325,0.4834897441864014,0.8575,0.4397274494171143,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8575,0.4397274494171143,0.8325,0.4834897441864014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4219,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4219.0,greedy_soup,0.834,0.48558327293396,0.855,0.443899543762207,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.855,0.443899543762207,0.834,0.48558327293396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4220,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4220.0,greedy_soup,0.833,0.4908710193634033,0.855,0.444640209197998,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.855,0.444640209197998,0.833,0.4908710193634033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4221,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4221.0,greedy_soup,0.8355,0.4853247127532959,0.856,0.4381006107330322,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.856,0.4381006107330322,0.8355,0.4853247127532959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4222,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4222.0,greedy_soup,0.8325,0.485133279800415,0.8565,0.4414714698791503,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8565,0.4414714698791503,0.8325,0.485133279800415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4223,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4223.0,greedy_soup,0.8325,0.4919134082794189,0.8575,0.4452724781036377,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8575,0.4452724781036377,0.8325,0.4919134082794189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4224,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4224.0,greedy_soup,0.8345,0.4862616195678711,0.8545,0.4447460422515869,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8545,0.4447460422515869,0.8345,0.4862616195678711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4225,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4225.0,greedy_soup,0.832,0.4893502082824707,0.858,0.4431509208679199,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.858,0.4431509208679199,0.832,0.4893502082824707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4226,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4226.0,greedy_soup,0.837,0.4872855110168457,0.856,0.4405018348693847,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.856,0.4405018348693847,0.837,0.4872855110168457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4227,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4227.0,greedy_soup,0.8345,0.4891543598175049,0.8565,0.443203046798706,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8565,0.443203046798706,0.8345,0.4891543598175049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4228,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4228.0,greedy_soup,0.834,0.4862062492370606,0.856,0.4464453296661377,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.856,0.4464453296661377,0.834,0.4862062492370606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W128_none_monomial_weight,fashion_mnist_mlp_N4_W128_none_monomial_weight_seed4229,fashion_mnist,mlp,4.0,128.0,none,monomial_weight,4229.0,greedy_soup,0.8325,0.4820988845825195,0.856,0.4401391048431397,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.856,0.4401391048431397,0.8325,0.4820988845825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4200.0,greedy_soup,0.817,0.5272375717163086,0.846,0.4798272380828857,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.846,0.4798272380828857,0.817,0.5272375717163086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4201,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4201.0,greedy_soup,0.816,0.5306901721954346,0.8405,0.483310848236084,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8405,0.483310848236084,0.816,0.5306901721954346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4202,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4202.0,greedy_soup,0.8155,0.5303266315460206,0.846,0.4812723903656006,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.846,0.4812723903656006,0.8155,0.5303266315460206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4203,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4203.0,greedy_soup,0.818,0.5254268074035644,0.8455,0.4781996097564697,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8455,0.4781996097564697,0.818,0.5254268074035644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4204,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4204.0,greedy_soup,0.814,0.5337802238464355,0.8395,0.4900507545471191,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8395,0.4900507545471191,0.814,0.5337802238464355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4205.0,greedy_soup,0.818,0.5200615692138671,0.846,0.4720147895812988,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.846,0.4720147895812988,0.818,0.5200615692138671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4206,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4206.0,greedy_soup,0.8185,0.5211550369262695,0.8485,0.4751622657775879,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8485,0.4751622657775879,0.8185,0.5211550369262695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4207,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4207.0,greedy_soup,0.8135,0.5311464500427246,0.8425,0.4824149074554443,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8425,0.4824149074554443,0.8135,0.5311464500427246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4208,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4208.0,greedy_soup,0.82,0.5248837890625,0.8465,0.4758008079528809,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8465,0.4758008079528809,0.82,0.5248837890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4209,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4209.0,greedy_soup,0.8105,0.538053503036499,0.841,0.4885301532745361,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.841,0.4885301532745361,0.8105,0.538053503036499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4210,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4210.0,greedy_soup,0.812,0.5338349399566651,0.84,0.4835489273071289,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.84,0.4835489273071289,0.812,0.5338349399566651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4211,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4211.0,greedy_soup,0.8185,0.527995548248291,0.847,0.4779861602783203,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.847,0.4779861602783203,0.8185,0.527995548248291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4212,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4212.0,greedy_soup,0.8155,0.5292825412750244,0.845,0.4817777442932129,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.845,0.4817777442932129,0.8155,0.5292825412750244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4213,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4213.0,greedy_soup,0.815,0.5368622512817383,0.8415,0.4851961002349853,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8415,0.4851961002349853,0.815,0.5368622512817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4214,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4214.0,greedy_soup,0.8095,0.5375732364654541,0.8445,0.4869839897155761,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8445,0.4869839897155761,0.8095,0.5375732364654541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4215,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4215.0,greedy_soup,0.816,0.5296639785766601,0.844,0.4812103805541992,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.844,0.4812103805541992,0.816,0.5296639785766601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4216,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4216.0,greedy_soup,0.817,0.5260752944946289,0.845,0.4813141250610351,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.845,0.4813141250610351,0.817,0.5260752944946289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4217,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4217.0,greedy_soup,0.816,0.5376332416534424,0.84,0.487345100402832,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.84,0.487345100402832,0.816,0.5376332416534424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4218,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4218.0,greedy_soup,0.8135,0.5314275894165039,0.842,0.4821841735839843,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.842,0.4821841735839843,0.8135,0.5314275894165039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4219,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4219.0,greedy_soup,0.814,0.5289912414550781,0.8465,0.4775694751739502,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8465,0.4775694751739502,0.814,0.5289912414550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4220.0,greedy_soup,0.81,0.5327668037414551,0.8415,0.4849758377075195,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8415,0.4849758377075195,0.81,0.5327668037414551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4221,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4221.0,greedy_soup,0.8175,0.5276913185119629,0.841,0.4817212505340576,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.841,0.4817212505340576,0.8175,0.5276913185119629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4222,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4222.0,greedy_soup,0.8165,0.528898609161377,0.8445,0.4799384536743164,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8445,0.4799384536743164,0.8165,0.528898609161377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4223,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4223.0,greedy_soup,0.8185,0.5230203742980957,0.8465,0.475324312210083,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8465,0.475324312210083,0.8185,0.5230203742980957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4224,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4224.0,greedy_soup,0.815,0.5290247764587402,0.842,0.4795459594726562,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.842,0.4795459594726562,0.815,0.5290247764587402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4225,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4225.0,greedy_soup,0.8125,0.5327913608551026,0.8445,0.4818573303222656,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8445,0.4818573303222656,0.8125,0.5327913608551026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4226,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4226.0,greedy_soup,0.8105,0.533030164718628,0.84,0.4848232250213623,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.84,0.4848232250213623,0.8105,0.533030164718628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4227,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4227.0,greedy_soup,0.8095,0.5385337924957275,0.8415,0.4860459175109863,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8415,0.4860459175109863,0.8095,0.5385337924957275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4228,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4228.0,greedy_soup,0.815,0.5333542537689209,0.8435,0.4801054229736328,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.8435,0.4801054229736328,0.815,0.5333542537689209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_activation,fashion_mnist_mlp_N4_W64_input_noise_monomial_activation_seed4229,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_activation,4229.0,greedy_soup,0.8175,0.5185120124816894,0.846,0.4687081203460693,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.846,0.4687081203460693,0.8175,0.5185120124816894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4200,fashion_mnist,mlp,4.0,64.0,input_noise,monomial_weight,4200.0,greedy_soup,0.817,0.5272375717163086,0.846,0.4798272380828857,best_fallback,primary_holonomy_safe_selector,best_fallback,False,False,1,0,none,False,False,True,0.002,0.001,inf,1e-08,0.002,0.0,0.846,0.4798272380828857,0.817,0.5272375717163086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
