setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,model_index,local_seed,val_loss,val_accuracy,test_loss,test_accuracy,checkpoint_saved,checkpoint_path,checkpoint_metadata_json
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2009,mnist,mlp2,3,128,input_noise,activation,2009,1,8057,0.2293323097229004,0.9255,0.2768880292892456,0.918,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2009,""gamma"":0.5,""local_seed"":8057,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2009,mnist,mlp2,3,128,input_noise,activation,2009,2,9066,0.2603788414001465,0.9175,0.30761375322341916,0.9076,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2009,""gamma"":0.5,""local_seed"":9066,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,0,7049,0.20151343965530397,0.9375,0.25212344360351563,0.9288,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2010,""gamma"":0.5,""local_seed"":7049,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,1,8058,0.2384503231048584,0.927,0.28934187154769897,0.9156,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2010,""gamma"":0.5,""local_seed"":8058,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,2,9067,0.23448938179016113,0.929,0.2746626317024231,0.9208,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2010,""gamma"":0.5,""local_seed"":9067,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,0,7050,0.2067850971221924,0.935,0.2582152060031891,0.9246,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2011,""gamma"":0.5,""local_seed"":7050,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,1,8059,0.23079701805114747,0.9235,0.2775010659217835,0.9178,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2011,""gamma"":0.5,""local_seed"":8059,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,2,9068,0.26604332256317137,0.9155,0.30750009961128233,0.9088,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2011,""gamma"":0.5,""local_seed"":9068,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2012,mnist,mlp2,3,128,input_noise,activation,2012,0,7051,0.20156840658187866,0.9375,0.25358797006607053,0.9242,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2012,""gamma"":0.5,""local_seed"":7051,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2012,mnist,mlp2,3,128,input_noise,activation,2012,1,8060,0.23398080921173095,0.9225,0.2787105224609375,0.9182,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2012,""gamma"":0.5,""local_seed"":8060,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2012,mnist,mlp2,3,128,input_noise,activation,2012,2,9069,0.25540678787231447,0.919,0.30416747460365295,0.9078,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2012,""gamma"":0.5,""local_seed"":9069,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2013,mnist,mlp2,3,128,input_noise,activation,2013,0,7052,0.1977835807800293,0.937,0.2499478970527649,0.926,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2013,""gamma"":0.5,""local_seed"":7052,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2013,mnist,mlp2,3,128,input_noise,activation,2013,1,8061,0.24463626289367676,0.928,0.2884512664794922,0.916,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2013,""gamma"":0.5,""local_seed"":8061,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2013,mnist,mlp2,3,128,input_noise,activation,2013,2,9070,0.2489198064804077,0.9235,0.2986655996322632,0.9134,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2013,""gamma"":0.5,""local_seed"":9070,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2014,mnist,mlp2,3,128,input_noise,activation,2014,0,7053,0.2073580255508423,0.934,0.2602557223796845,0.9254,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2014,""gamma"":0.5,""local_seed"":7053,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2014,mnist,mlp2,3,128,input_noise,activation,2014,1,8062,0.24019191455841066,0.9275,0.2894000601768494,0.9178,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2014,""gamma"":0.5,""local_seed"":8062,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2014,mnist,mlp2,3,128,input_noise,activation,2014,2,9071,0.2801113243103027,0.9135,0.32649170560836793,0.9028,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2014,""gamma"":0.5,""local_seed"":9071,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,0,7054,0.19758207941055297,0.94,0.24764340682029723,0.9276,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2015,""gamma"":0.5,""local_seed"":7054,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,1,8063,0.24241007614135743,0.9265,0.2872181118965149,0.918,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2015,""gamma"":0.5,""local_seed"":8063,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,2,9072,0.26711226749420164,0.916,0.3059365617752075,0.906,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2015,""gamma"":0.5,""local_seed"":9072,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,0,7055,0.1955714454650879,0.936,0.24393595151901246,0.9282,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2016,""gamma"":0.5,""local_seed"":7055,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,1,8064,0.23022424411773681,0.927,0.2774791251182556,0.9198,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2016,""gamma"":0.5,""local_seed"":8064,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,2,9073,0.26562612724304197,0.9175,0.30537275733947755,0.9092,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2016,""gamma"":0.5,""local_seed"":9073,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2017,mnist,mlp2,3,128,input_noise,activation,2017,0,7056,0.19825013399124145,0.9395,0.2504100691795349,0.9262,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2017,""gamma"":0.5,""local_seed"":7056,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2017,mnist,mlp2,3,128,input_noise,activation,2017,1,8065,0.2365425844192505,0.928,0.28702784395217895,0.9172,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2017,""gamma"":0.5,""local_seed"":8065,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2017,mnist,mlp2,3,128,input_noise,activation,2017,2,9074,0.2611982183456421,0.9225,0.308501969909668,0.911,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2017,""gamma"":0.5,""local_seed"":9074,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2018,mnist,mlp2,3,128,input_noise,activation,2018,0,7057,0.21426472663879395,0.9305,0.2608984724521637,0.9234,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2018,""gamma"":0.5,""local_seed"":7057,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2018,mnist,mlp2,3,128,input_noise,activation,2018,1,8066,0.23968379592895508,0.923,0.2846695136547089,0.9176,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2018,""gamma"":0.5,""local_seed"":8066,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2018,mnist,mlp2,3,128,input_noise,activation,2018,2,9075,0.26027407932281493,0.9175,0.3040541735172272,0.909,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2018,""gamma"":0.5,""local_seed"":9075,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2019,mnist,mlp2,3,128,input_noise,activation,2019,0,7058,0.2051291904449463,0.931,0.25207811269760133,0.9268,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2019,""gamma"":0.5,""local_seed"":7058,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2019,mnist,mlp2,3,128,input_noise,activation,2019,1,8067,0.22584027290344239,0.926,0.2804226194858551,0.9178,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2019,""gamma"":0.5,""local_seed"":8067,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2019,mnist,mlp2,3,128,input_noise,activation,2019,2,9076,0.2636688470840454,0.9195,0.3047445526123047,0.9072,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":2019,""gamma"":0.5,""local_seed"":9076,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2000,mnist,mlp2,4,128,none,activation,2000,0,7140,0.18614212799072266,0.9395,0.24213594200611113,0.9308,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2000,""gamma"":0.5,""local_seed"":7140,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2000,mnist,mlp2,4,128,none,activation,2000,1,8149,0.18860386228561402,0.9425,0.24108655943870544,0.9296,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2000,""gamma"":0.5,""local_seed"":8149,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2000,mnist,mlp2,4,128,none,activation,2000,2,9158,0.18152595758438111,0.941,0.23742253789901732,0.9308,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2000,""gamma"":0.5,""local_seed"":9158,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2000,mnist,mlp2,4,128,none,activation,2000,3,10167,0.1843336353302002,0.938,0.23933653807640076,0.9304,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2000,""gamma"":0.5,""local_seed"":10167,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":3,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2001,mnist,mlp2,4,128,none,activation,2001,0,7141,0.18717893695831297,0.9425,0.24104426736831666,0.931,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2001,""gamma"":0.5,""local_seed"":7141,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2001,mnist,mlp2,4,128,none,activation,2001,1,8150,0.17326379346847534,0.943,0.22574364261627197,0.9334,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2001,""gamma"":0.5,""local_seed"":8150,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2001,mnist,mlp2,4,128,none,activation,2001,2,9159,0.18733367252349853,0.9415,0.24218171768188476,0.9284,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2001,""gamma"":0.5,""local_seed"":9159,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N4_W128_none_activation,mnist_mlp2_N4_W128_none_activation_seed2001,mnist,mlp2,4,128,none,activation,2001,3,10168,0.17609045124053954,0.9435,0.23521038391590118,0.9304,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2001,""gamma"":0.5,""local_seed"":10168,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":3,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
