setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,run_id,method,status,max_eval_batches,best_model_index,mean_cycle_score,max_cycle_score,nonidentity_triangle_fraction,sync_disagreement,pairwise_alignment_residual_mean,activation_assignment_similarity_mean,combined_obstruction_score,monomial_defect_score,cycle_score,meaningful,selection_indices,alignment_conditioned,val_loss_t0,val_loss_t05,val_loss_t1,val_accuracy_t0,val_accuracy_t05,val_accuracy_t1,val_midpoint_loss_barrier,val_max_loss_barrier,val_accuracy_drop_barrier_t05,val_logit_interpolation_disagreement_t05,val_t_grid_json,test_loss_t0,test_loss_t05,test_loss_t1,test_accuracy_t0,test_accuracy_t05,test_accuracy_t1,test_midpoint_loss_barrier,test_max_loss_barrier,test_accuracy_drop_barrier_t05,test_logit_interpolation_disagreement_t05,test_t_grid_json,sync_reference_model,sync_disagreement_for_path,monomial_scale_method,linear_mode_connectivity_barrier,c2m3_barrier_delta_vs_git_rebasin,c2m3_barrier_delta_vs_weight_average,monomial_barrier_delta_vs_c2m3
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3001,fashion_mnist_mlp2_N3_W128_none_activation_seed3001,monomial_shrinkage,ok,0,2,0.9437293044088436,0.9437293044088436,1.0,0.2157118055555555,0.2832879622777303,0.7252929994526008,0.6731312214867139,,0.9437293044088436,True,,True,0.41783914756774904,0.5007919273376464,0.5581741542816162,0.8605,0.8345,0.8175,0.012785276412963786,0.02166317176818844,0.0044999999999999485,0.0345,"[0.0,0.25,0.5,0.75,1.0]",0.47389145650863645,0.5475014745235444,0.6033789598464966,0.8348,0.8072,0.79,0.008866266345977869,0.01889722764492041,0.005199999999999982,0.04,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.024554365634918196,-0.0007380299568175985,0.00022284221649171432,0.0028911938667297576
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3002,fashion_mnist_mlp2_N3_W128_none_activation_seed3002,weight_average,ok,0,2,0.852386356061616,0.852386356061616,1.0,0.2048611111111111,0.2839380105336507,0.7010204648443809,0.6338485915342699,,0.852386356061616,True,,False,0.4147260513305664,1.209454444885254,2.0422299270629884,0.861,0.5335,0.289,-0.01902354431152342,0.25573098754882806,0.04149999999999998,0.335,"[0.0,0.25,0.5,0.75,1.0]",0.4773440668582916,1.2487829837799072,2.0722316465377806,0.8344,0.518,0.2718,-0.02600487291812903,0.2537066153407097,0.03510000000000002,0.3524,"[0.0,0.25,0.5,0.75,1.0]",,,,0.013023138046264648,0.01662170362472537,0.2427078495025634,-0.014011360168457054
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3002,fashion_mnist_mlp2_N3_W128_none_activation_seed3002,git_rebasin_pairwise_ref0,ok,0,2,0.852386356061616,0.852386356061616,1.0,0.2048611111111111,0.2839380105336507,0.7010204648443809,0.6338485915342699,,0.852386356061616,True,,True,0.4147260513305664,0.5033065547943115,0.5495110912322998,0.861,0.837,0.8245,0.021187983512878428,0.02964484167099002,0.005750000000000033,0.0465,"[0.0,0.25,0.5,0.75,1.0]",0.47734406843185423,0.5553266108036041,0.5992824845314025,0.8344,0.808,0.7978,0.017013334321975715,0.02641220760345464,0.008099999999999996,0.0558,"[0.0,0.25,0.5,0.75,1.0]",,,,0.013023138046264648,0.01662170362472537,0.2427078495025634,-0.014011360168457054
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3002,fashion_mnist_mlp2_N3_W128_none_activation_seed3002,c2m3_synchronized,ok,0,2,0.852386356061616,0.852386356061616,1.0,0.2048611111111111,0.2839380105336507,0.7010204648443809,0.6338485915342699,,0.852386356061616,True,,True,0.4147260551452637,0.5035033779144287,0.5901006126403808,0.861,0.8325,0.7885,0.0010900440216063956,0.013023138046264648,-0.007750000000000035,0.0385,"[0.0,0.25,0.5,0.75,1.0]",0.47734407444000243,0.5561787089824677,0.6396386325836182,0.8344,0.8014,0.7616,-0.0023126445293426556,0.010268894720077415,-0.0033999999999999586,0.04,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:2",0.2048611111111111,,0.013023138046264648,0.01662170362472537,0.2427078495025634,-0.014011360168457054
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3002,fashion_mnist_mlp2_N3_W128_none_activation_seed3002,greedy_soup,ok,0,2,0.852386356061616,0.852386356061616,1.0,0.2048611111111111,0.2839380105336507,0.7010204648443809,0.6338485915342699,,0.852386356061616,False,2,False,0.4147260513305664,0.4147260513305664,0.4147260513305664,0.861,0.861,0.861,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.4773440668582916,0.4773440668582916,0.4773440668582916,0.8344,0.8344,0.8344,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.013023138046264648,0.01662170362472537,0.2427078495025634,-0.014011360168457054
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3002,fashion_mnist_mlp2_N3_W128_none_activation_seed3002,monomial_shrinkage,ok,0,2,0.852386356061616,0.852386356061616,1.0,0.2048611111111111,0.2839380105336507,0.7010204648443809,0.6338485915342699,,0.852386356061616,True,,True,0.4147260437011719,0.49546605873107913,0.5369781036376953,0.861,0.8455,0.8355,0.019613985061645522,0.027034498214721703,0.002749999999999919,0.043,"[0.0,0.25,0.5,0.75,1.0]",0.477344060754776,0.5482710536003113,0.5865069432258606,0.8344,0.8176,0.8066,0.01634555160999296,0.024196956312656392,0.0029000000000000137,0.0432,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.013023138046264648,0.01662170362472537,0.2427078495025634,-0.014011360168457054
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3003,fashion_mnist_mlp2_N3_W128_none_activation_seed3003,weight_average,ok,0,2,0.875,0.875,1.0,0.2087673611111111,0.2927252054214477,0.7281123637997856,0.6450524868535691,,0.875,True,,False,0.41736000633239745,0.9222065124511719,1.9185052490234376,0.8605,0.6895,0.355,-0.2457261152267457,0.027035498142242487,-0.08174999999999999,0.203,"[0.0,0.25,0.5,0.75,1.0]",0.4748916612625122,0.9584426202774048,1.9605433834075927,0.8358,0.6684,0.33,-0.2592749020576477,0.017448055124283046,-0.08550000000000002,0.2102,"[0.0,0.25,0.5,0.75,1.0]",,,,0.008334378719329849,0.009035700321197493,0.018701119422912638,-0.007771825790405307
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3003,fashion_mnist_mlp2_N3_W128_none_activation_seed3003,git_rebasin_pairwise_ref0,ok,0,2,0.875,0.875,1.0,0.2087673611111111,0.2927252054214477,0.7281123637997856,0.6450524868535691,,0.875,True,,True,0.41735999488830566,0.4852459659576416,0.5416346454620361,0.8605,0.8435,0.8265,0.005748645782470696,0.017370079040527342,0.0,0.035,"[0.0,0.25,0.5,0.75,1.0]",0.4748916528701782,0.5351686036109924,0.59116262550354,0.8358,0.8196,0.8052,0.0021414644241333214,0.015339093828201311,0.0009000000000000119,0.0344,"[0.0,0.25,0.5,0.75,1.0]",,,,0.008334378719329849,0.009035700321197493,0.018701119422912638,-0.007771825790405307
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3003,fashion_mnist_mlp2_N3_W128_none_activation_seed3003,c2m3_synchronized,ok,0,2,0.875,0.875,1.0,0.2087673611111111,0.2927252054214477,0.7281123637997856,0.6450524868535691,,0.875,True,,True,0.4173599967956543,0.4807684783935547,0.5528875675201416,0.8605,0.838,0.819,-0.004355303764343232,0.008334378719329849,0.0017500000000000293,0.0295,"[0.0,0.25,0.5,0.75,1.0]",0.474891655254364,0.5318574963569641,0.6015434558868408,0.8358,0.817,0.8022,-0.006360059213638247,0.007426500344276388,0.0020000000000000018,0.0336,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:2",0.2087673611111111,,0.008334378719329849,0.009035700321197493,0.018701119422912638,-0.007771825790405307
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3003,fashion_mnist_mlp2_N3_W128_none_activation_seed3003,greedy_soup,ok,0,2,0.875,0.875,1.0,0.2087673611111111,0.2927252054214477,0.7281123637997856,0.6450524868535691,,0.875,False,2,False,0.41736000633239745,0.41736000633239745,0.41736000633239745,0.8605,0.8605,0.8605,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.4748916612625122,0.4748916612625122,0.4748916612625122,0.8358,0.8358,0.8358,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.008334378719329849,0.009035700321197493,0.018701119422912638,-0.007771825790405307
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3003,fashion_mnist_mlp2_N3_W128_none_activation_seed3003,monomial_shrinkage,ok,0,2,0.875,0.875,1.0,0.2087673611111111,0.2927252054214477,0.7281123637997856,0.6450524868535691,,0.875,True,,True,0.41736000061035156,0.4764478569030762,0.5191911220550537,0.8605,0.8465,0.8375,0.008172295570373522,0.016106204509735156,0.0024999999999999467,0.0255,"[0.0,0.25,0.5,0.75,1.0]",0.47489166069030764,0.5272256071567536,0.5683015783309937,0.8358,0.8208,0.8104,0.005628987646102868,0.014577998399734393,0.0022999999999999687,0.0248,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.008334378719329849,0.009035700321197493,0.018701119422912638,-0.007771825790405307
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3004,fashion_mnist_mlp2_N3_W128_none_activation_seed3004,weight_average,ok,0,1,0.8970437559004577,0.8970437559004577,1.0,0.2100694444444444,0.2849487066268921,0.7041798253000403,0.6538373463803049,,0.8970437559004577,True,,False,0.42230591583251953,1.0848031692504883,2.09580818939209,0.858,0.5825,0.2525,-0.17425388336181635,0.11113310623168915,-0.027249999999999996,0.2895,"[0.0,0.25,0.5,0.75,1.0]",0.4773058500289917,1.1212404788970947,2.134897203063965,0.8348,0.5694,0.2296,-0.1848610476493835,0.10440291600227347,-0.03720000000000001,0.303,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0195108866691589,0.0040879440307617365,0.09162221956253025,0.0005399627685545028
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3004,fashion_mnist_mlp2_N3_W128_none_activation_seed3004,git_rebasin_pairwise_ref0,ok,0,1,0.8970437559004577,0.8970437559004577,1.0,0.2100694444444444,0.2849487066268921,0.7041798253000403,0.6538373463803049,,0.8970437559004577,True,,True,0.42230590057373046,0.5002094383239746,0.5529165172576904,0.858,0.841,0.8255,0.012598229408264161,0.023598830699920637,0.0007500000000000284,0.0295,"[0.0,0.25,0.5,0.75,1.0]",0.4773058537483215,0.5525891880989074,0.6058189763069153,0.8348,0.8168,0.8024,0.011026773071289075,0.023109385871887267,0.0018000000000000238,0.0416,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0195108866691589,0.0040879440307617365,0.09162221956253025,0.0005399627685545028
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3004,fashion_mnist_mlp2_N3_W128_none_activation_seed3004,c2m3_synchronized,ok,0,1,0.8970437559004577,0.8970437559004577,1.0,0.2100694444444444,0.2849487066268921,0.7041798253000403,0.6538373463803049,,0.8970437559004577,True,,True,0.42230590057373046,0.49581892204284667,0.5501248836517334,0.858,0.8475,0.823,0.009603529930114763,0.0195108866691589,-0.007000000000000006,0.022,"[0.0,0.25,0.5,0.75,1.0]",0.4773058506965637,0.5452726327896118,0.5988298202514648,0.8348,0.8176,0.7984,0.007204797315597533,0.017760247111320515,-0.0010000000000000009,0.0348,"[0.0,0.25,0.5,0.75,1.0]","hidden1:2,hidden2:0",0.21006944444444445,,0.0195108866691589,0.0040879440307617365,0.09162221956253025,0.0005399627685545028
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3004,fashion_mnist_mlp2_N3_W128_none_activation_seed3004,greedy_soup,ok,0,1,0.8970437559004577,0.8970437559004577,1.0,0.2100694444444444,0.2849487066268921,0.7041798253000403,0.6538373463803049,,0.8970437559004577,False,2,False,0.42400546646118165,0.42400546646118165,0.42400546646118165,0.86,0.86,0.86,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.4822267979621887,0.4822267979621887,0.4822267979621887,0.8314,0.8314,0.8314,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0195108866691589,0.0040879440307617365,0.09162221956253025,0.0005399627685545028
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3004,fashion_mnist_mlp2_N3_W128_none_activation_seed3004,monomial_shrinkage,ok,0,1,0.8970437559004577,0.8970437559004577,1.0,0.2100694444444444,0.2849487066268921,0.7041798253000403,0.6538373463803049,,0.8970437559004577,True,,True,0.4223059215545654,0.48937145042419433,0.5341179618835449,0.858,0.844,0.832,0.01115950870513921,0.018970923900604397,0.0010000000000000009,0.028,"[0.0,0.25,0.5,0.75,1.0]",0.4773058513641357,0.5414909946441651,0.5867721177101135,0.8348,0.819,0.8102,0.009452010107040443,0.018201108765602103,0.0035000000000000586,0.0326,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.0195108866691589,0.0040879440307617365,0.09162221956253025,0.0005399627685545028
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3005,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,weight_average,ok,0,2,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.9185586535436918,True,,False,0.4216157913208008,1.2150192108154296,2.110323989868164,0.862,0.553,0.324,-0.050950679779052876,0.23944251441955555,0.039999999999999925,0.332,"[0.0,0.25,0.5,0.75,1.0]",0.4823863949775696,1.2576823797225951,2.149553859138489,0.8334,0.5456,0.3036,-0.05828774733543418,0.2387661614656449,0.02290000000000003,0.3438,"[0.0,0.25,0.5,0.75,1.0]",,,,0.01773122310638431,0.009068851947784395,0.22171129131317124,-0.010286705017089837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3005,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,git_rebasin_pairwise_ref0,ok,0,2,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.9185586535436918,True,,True,0.4216157855987549,0.5017818336486817,0.5534681549072266,0.862,0.8385,0.8205,0.014239863395690944,0.026800075054168704,0.00275000000000003,0.048,"[0.0,0.25,0.5,0.75,1.0]",0.482386395740509,0.5550890312671661,0.6054440517425537,0.8334,0.8138,0.7984,0.011173807525634794,0.024564378523826647,0.002100000000000102,0.0428,"[0.0,0.25,0.5,0.75,1.0]",,,,0.01773122310638431,0.009068851947784395,0.22171129131317124,-0.010286705017089837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3005,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,c2m3_synchronized,ok,0,2,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.9185586535436918,True,,True,0.4216157855987549,0.49940349769592285,0.5656038265228271,0.862,0.847,0.8285,0.005793691635131826,0.01773122310638431,-0.0017499999999999183,0.036,"[0.0,0.25,0.5,0.75,1.0]",0.4823863895893097,0.5514761254310608,0.6180934562683106,0.8334,0.817,0.8002,0.0012362025022506495,0.01561658715009695,-0.00019999999999997797,0.046,"[0.0,0.25,0.5,0.75,1.0]","hidden1:1,hidden2:2",0.21961805555555555,,0.01773122310638431,0.009068851947784395,0.22171129131317124,-0.010286705017089837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3005,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,greedy_soup,ok,0,2,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.9185586535436918,False,2,False,0.4216157913208008,0.4216157913208008,0.4216157913208008,0.862,0.862,0.862,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.4823863949775696,0.4823863949775696,0.4823863949775696,0.8334,0.8334,0.8334,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.01773122310638431,0.009068851947784395,0.22171129131317124,-0.010286705017089837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3005,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,monomial_shrinkage,ok,0,2,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.9185586535436918,True,,True,0.4216157951354981,0.503379487991333,0.552826530456543,0.862,0.8345,0.8185,0.016158325195312517,0.028017928123474145,0.005749999999999922,0.0465,"[0.0,0.25,0.5,0.75,1.0]",0.48238640580177305,0.5560056969165802,0.6043176328659058,0.8334,0.812,0.8006,0.012653677582740719,0.025249098289012895,0.004999999999999893,0.0448,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.01773122310638431,0.009068851947784395,0.22171129131317124,-0.010286705017089837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3006,fashion_mnist_mlp2_N3_W128_none_activation_seed3006,weight_average,ok,0,2,0.9354143466934852,0.9354143466934852,1.0,0.22265625,0.2881126006444295,0.6883556281682104,0.6737217631518402,,0.9354143466934852,True,,False,0.42422726440429687,1.049415355682373,2.0249000549316407,0.8565,0.613,0.285,-0.17514830398559567,0.09102712249755851,-0.04225000000000001,0.2945,"[0.0,0.25,0.5,0.75,1.0]",0.4818371525287628,1.089598609161377,2.0537851957321167,0.832,0.594,0.2688,-0.1782125649690629,0.08763840163946135,-0.04359999999999997,0.3022,"[0.0,0.25,0.5,0.75,1.0]",,,,0.040876508235931364,-0.004187534809112492,0.05015061426162715,0.0174779033660889
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3006,fashion_mnist_mlp2_N3_W128_none_activation_seed3006,git_rebasin_pairwise_ref0,ok,0,2,0.9354143466934852,0.9354143466934852,1.0,0.22265625,0.2881126006444295,0.6883556281682104,0.6737217631518402,,0.9354143466934852,True,,True,0.42422726440429687,0.5247416877746582,0.5919395713806153,0.8565,0.824,0.806,0.016658269882202204,0.03668897342681887,0.00725000000000009,0.0555,"[0.0,0.25,0.5,0.75,1.0]",0.481837153339386,0.5787869097709656,0.6466641305923462,0.832,0.7926,0.7738,0.014536267805099534,0.035994080471992485,0.010299999999999976,0.0708,"[0.0,0.25,0.5,0.75,1.0]",,,,0.040876508235931364,-0.004187534809112492,0.05015061426162715,0.0174779033660889
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3006,fashion_mnist_mlp2_N3_W128_none_activation_seed3006,c2m3_synchronized,ok,0,2,0.9354143466934852,0.9354143466934852,1.0,0.22265625,0.2881126006444295,0.6883556281682104,0.6737217631518402,,0.9354143466934852,True,,True,0.42422725677490236,0.5278575553894043,0.5789273891448975,0.8565,0.81,0.8055,0.02628023242950439,0.040876508235931364,0.020999999999999908,0.0795,"[0.0,0.25,0.5,0.75,1.0]",0.48183714718818665,0.5801440633296967,0.6312668898582459,0.832,0.7894,0.777,0.023592044806480472,0.03952498737573629,0.015100000000000002,0.0816,"[0.0,0.25,0.5,0.75,1.0]","hidden1:1,hidden2:0",0.22265625,,0.040876508235931364,-0.004187534809112492,0.05015061426162715,0.0174779033660889
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3006,fashion_mnist_mlp2_N3_W128_none_activation_seed3006,greedy_soup,ok,0,2,0.9354143466934852,0.9354143466934852,1.0,0.22265625,0.2881126006444295,0.6883556281682104,0.6737217631518402,,0.9354143466934852,False,0,False,0.42387047958374025,0.42387047958374025,0.42387047958374025,0.8595,0.8595,0.8595,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.4843692427635193,0.4843692427635193,0.4843692427635193,0.8254,0.8254,0.8254,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.040876508235931364,-0.004187534809112492,0.05015061426162715,0.0174779033660889
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3006,fashion_mnist_mlp2_N3_W128_none_activation_seed3006,monomial_shrinkage,ok,0,2,0.9354143466934852,0.9354143466934852,1.0,0.22265625,0.2881126006444295,0.6883556281682104,0.6737217631518402,,0.9354143466934852,True,,True,0.42422726440429687,0.5029088439941406,0.5602286968231202,0.8565,0.8395,0.8205,0.01068086338043206,0.023398604869842465,-0.0010000000000000009,0.0425,"[0.0,0.25,0.5,0.75,1.0]",0.4818371654987335,0.5563109651088715,0.6135091012001037,0.832,0.8052,0.7938,0.008637831759452874,0.02218749524354935,0.007699999999999929,0.0494,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.040876508235931364,-0.004187534809112492,0.05015061426162715,0.0174779033660889
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3007,fashion_mnist_mlp2_N3_W128_none_activation_seed3007,weight_average,ok,0,0,0.9354143466934852,0.9354143466934852,1.0,0.2135416666666666,0.2897255321343739,0.720575648204734,0.6712099660579872,,0.9354143466934852,True,,False,0.41704057121276855,1.0086405868530273,2.045034866333008,0.857,0.565,0.2735,-0.222397131919861,0.031095093250274708,0.0002500000000000835,0.28,"[0.0,0.25,0.5,0.75,1.0]",0.4771471417427063,1.0472059210777283,2.0746606325149535,0.8336,0.5458,0.2622,-0.2286979660511017,0.02826442749500302,0.002100000000000102,0.293,"[0.0,0.25,0.5,0.75,1.0]",,,,0.012475895404815751,-0.012475895404815751,0.018619197845458957,0.011153675079345837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3007,fashion_mnist_mlp2_N3_W128_none_activation_seed3007,git_rebasin_pairwise_ref0,ok,0,0,0.9354143466934852,0.9354143466934852,1.0,0.2135416666666666,0.2897255321343739,0.720575648204734,0.6712099660579872,,0.9354143466934852,True,,True,0.41704057121276855,0.46882809829711913,0.5395100421905518,0.857,0.846,0.8305,-0.009447208404541052,0.0,-0.0022499999999999742,0.0285,"[0.0,0.25,0.5,0.75,1.0]",0.4771471417427063,0.5239418494224548,0.5912631578445434,0.8336,0.8188,0.8056,-0.01026330037117007,0.0,0.0008000000000000229,0.026,"[0.0,0.25,0.5,0.75,1.0]",,,,0.012475895404815751,-0.012475895404815751,0.018619197845458957,0.011153675079345837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3007,fashion_mnist_mlp2_N3_W128_none_activation_seed3007,c2m3_synchronized,ok,0,0,0.9354143466934852,0.9354143466934852,1.0,0.2135416666666666,0.2897255321343739,0.720575648204734,0.6712099660579872,,0.9354143466934852,True,,True,0.41704057693481444,0.4798284606933594,0.5377107906341553,0.857,0.844,0.839,0.002452776908874521,0.012475895404815751,0.0040000000000000036,0.0265,"[0.0,0.25,0.5,0.75,1.0]",0.47714714007377623,0.5329327924251557,0.5875185607910156,0.8336,0.82,0.8072,0.0005999419927598115,0.010490475380420694,0.00040000000000006697,0.033,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:1",0.21354166666666669,,0.012475895404815751,-0.012475895404815751,0.018619197845458957,0.011153675079345837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3007,fashion_mnist_mlp2_N3_W128_none_activation_seed3007,greedy_soup,ok,0,0,0.9354143466934852,0.9354143466934852,1.0,0.2135416666666666,0.2897255321343739,0.720575648204734,0.6712099660579872,,0.9354143466934852,False,1,False,0.41756811141967776,0.41756811141967776,0.41756811141967776,0.8605,0.8605,0.8605,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.47771119875907897,0.47771119875907897,0.47771119875907897,0.8324,0.8324,0.8324,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.012475895404815751,-0.012475895404815751,0.018619197845458957,0.011153675079345837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3007,fashion_mnist_mlp2_N3_W128_none_activation_seed3007,monomial_shrinkage,ok,0,0,0.9354143466934852,0.9354143466934852,1.0,0.2135416666666666,0.2897255321343739,0.720575648204734,0.6712099660579872,,0.9354143466934852,True,,True,0.41704057121276855,0.46686615562438966,0.5301653060913086,0.857,0.848,0.838,-0.006736783027648963,0.0013222203254699139,-0.000500000000000056,0.0235,"[0.0,0.25,0.5,0.75,1.0]",0.4771471417427063,0.5230623792648316,0.5831877696037292,0.8336,0.818,0.807,-0.007105076408386202,0.0005718234539032752,0.0023000000000000798,0.0228,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.012475895404815751,-0.012475895404815751,0.018619197845458957,0.011153675079345837
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3008,fashion_mnist_mlp2_N3_W128_none_activation_seed3008,weight_average,ok,0,2,0.9013878188659972,0.9013878188659972,1.0,0.2191840277777778,0.2768183747927348,0.7005384343598658,0.6550381121178016,,0.9013878188659972,True,,False,0.42206042861938475,1.2130411682128905,2.134118377685547,0.8575,0.49,0.215,-0.06504823493957512,0.2236813879013062,0.04625000000000001,0.384,"[0.0,0.25,0.5,0.75,1.0]",0.47987034282684327,1.2624008068084718,2.167530603027344,0.8308,0.4688,0.1998,-0.06129966611862181,0.23051890759468074,0.046499999999999986,0.4064,"[0.0,0.25,0.5,0.75,1.0]",,,,0.047701678276061976,-0.010150650024413954,0.17597970962524423,0.011388532161712539
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist,mlp2,3,128,none,activation,3008,fashion_mnist_mlp2_N3_W128_none_activation_seed3008,git_rebasin_pairwise_ref0,ok,0,2,0.9013878188659972,0.9013878188659972,1.0,0.2191840277777778,0.2768183747927348,0.7005384343598658,0.6550381121178016,,0.9013878188659972,True,,True,0.42206042861938475,0.5334974460601807,0.60667919921875,0.8575,0.8205,0.786,0.01912763214111335,0.03755102825164802,0.0012499999999999734,0.059,"[0.0,0.25,0.5,0.75,1.0]",0.47987033591270445,0.5870426770210266,0.6624260595321655,0.8308,0.7922,0.7574,0.01589447929859167,0.03609552727937704,0.0019000000000000128,0.0654,"[0.0,0.25,0.5,0.75,1.0]",,,,0.047701678276061976,-0.010150650024413954,0.17597970962524423,0.011388532161712539
