summary_type,method,selector_mode,selector_grid_label,n_rows,n_settings,mean_val_accuracy,mean_val_loss,mean_test_accuracy,mean_delta_vs_greedy_soup,delta_vs_greedy_ci_low,delta_vs_greedy_ci_high,mean_delta_vs_c2m3,mean_delta_vs_weight_average,mean_regret_vs_greedy_soup,left_greedy_count,left_greedy_rate,beneficial_challenger_count,beneficial_challenger_rate,false_challenger_count,false_challenger_rate,tie_count,tie_rate,accuracy_wins,accuracy_ties,accuracy_losses,selection_used_validation_only,comparison,baseline,n_pairs,paired_mean_accuracy_delta,paired_accuracy_delta_ci_low,paired_accuracy_delta_ci_high,paired_mean_loss_delta,sign_test_two_sided_p,selector_choice_counts,selector_challenger_counts,claim,claim_decision,claim_reason
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0,,,,,,,,,,,,,,,,,,,,4.0,20.0,11.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.00034857142857143143,-0.0006514285714285695,-7.428571428572514e-05,5.7411140714371175e-05,0.11846923828125,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,3.0,24.0,8.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.0003142857142857146,-0.0006287142857142892,-5.1428571428572107e-05,0.00012284266608102127,0.2265625,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,1.0,27.0,7.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.0002971428571428561,-0.0005828571428571422,-4.000000000000194e-05,-0.00032246121406555344,0.0703125,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,1.0,28.0,6.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.00023999999999999895,-0.0005542857142857104,-1.1285714285713902e-05,-0.0002658372797284822,0.125,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0,,,,,,,,,,,,,,,,,,,,4.0,21.0,10.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.0002742857142857158,-0.0005542857142857136,-4.000000000000511e-05,-3.908809253147754e-05,0.1795654296875,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,3.0,25.0,7.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.00023999999999999895,-0.0005314285714285637,-3.1720657846433043e-18,2.6343432835172565e-05,0.34375,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,1.0,29.0,5.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.000199999999999997,-0.0004744285714285635,7.930164461564987e-20,-0.0003817112650190056,0.21875,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,0.0,31.0,4.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.00017142857142856842,-0.00043999999999999275,-5.714285714285085e-06,-0.0002175993047441744,0.125,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0,,,,,,,,,,,,,,,,,,,,4.0,16.0,15.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.000811428571428574,-0.001434285714285718,-0.0003085714285714326,0.0013139078208378372,0.0192108154296875,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,4.0,17.0,14.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.0008057142857142889,-0.001405857142857153,-0.0002914285714285837,0.001350630779266358,0.0308837890625,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,3.0,18.0,14.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.000811428571428574,-0.0014285714285714205,-0.00031414285714285843,0.0013774435247693728,0.012725830078125,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,3.0,18.0,14.0,,greedy_safe_selector_vs_greedy_soup,greedy_soup,35.0,-0.000811428571428574,-0.0014287142857142897,-0.00031428571428572093,0.0013774435247693728,0.012725830078125,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641142857142858,0.050862714285714296,0.08396000000000002,-0.16626856971604484,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.0005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641714285714287,0.05055814285714287,0.08380757142857141,-0.16626432148933412,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641714285714287,0.05010157142857142,0.08344428571428571,-0.16626432148933412,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.0668742857142857,0.05005014285714286,0.08463428571428572,-0.16752506639616832,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06694857142857143,0.05152914285714287,0.08423500000000002,-0.16762156562941416,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0.0005;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06722285714285714,0.051138428571428585,0.08387500000000002,-0.16758247753688268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0.001;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06722285714285714,0.05082814285714287,0.08484642857142859,-0.16758247753688268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0.002;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06722285714285714,0.052102857142857166,0.08396885714285714,-0.16758247753688268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06722285714285714,0.05178685714285714,0.08439899999999997,-0.16758247753688268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_bootstrap,confidence=0.8,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06722285714285714,0.05204328571428572,0.086225,-0.16758247753688268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_bootstrap,confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06722285714285714,0.051461285714285716,0.085123,-0.16758247753688268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_bootstrap,confidence=0.95,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06722285714285714,0.05141042857142858,0.08448857142857141,-0.16758247753688268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641142857142858,0.05005071428571428,0.08307885714285712,-0.16620503401211328,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.0005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06642857142857143,0.05061014285714287,0.08396242857142856,-0.1661903085395268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06654857142857143,0.051495857142857156,0.08378485714285715,-0.166256774621691,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06713142857142858,0.051895714285714295,0.08427457142857143,-0.1677969771984645,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.0672057142857143,0.051199285714285725,0.08443471428571428,-0.16762423074722288,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641714285714287,0.050165285714285725,0.08381857142857144,-0.16626432148933412,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06643428571428572,0.04973628571428573,0.08291471428571426,-0.16621712128502977,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06642857142857143,0.05011314285714286,0.0837374285714286,-0.1661903085395268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06642857142857143,0.04975914285714287,0.08338528571428572,-0.1661903085395268,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641714285714287,0.05069299999999999,0.08449571428571429,-0.16626432148933412,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06645142857142858,0.05037314285714288,0.08330914285714286,-0.16619888996396745,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06644571428571429,0.049840714285714294,0.08325942857142858,-0.16617207721846441,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06650285714285716,0.05017,0.08378285714285716,-0.16611545328412736,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.0668742857142857,0.05104857142857142,0.0846702857142857,-0.16752506639616832,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06690857142857144,0.05075971428571429,0.08471114285714285,-0.16745963487080168,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06692571428571428,0.05056528571428572,0.08480328571428569,-0.16790493875094822,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06698285714285716,0.05149042857142858,0.08432014285714286,-0.16784831481661117,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06694857142857143,0.05123300000000001,0.08372142857142857,-0.16762156562941416,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06698285714285714,0.05118157142857143,0.08312657142857142,-0.16755613410404752,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06702285714285715,0.05098728571428572,0.08462328571428572,-0.16796418880190167,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06705142857142858,0.0505977142857143,0.08380628571428571,-0.16780007684162684,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641142857142858,0.05011985714285714,0.08326928571428573,-0.16626856971604484,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641714285714287,0.04978185714285713,0.08394357142857145,-0.1662318467576163,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641142857142858,0.05083385714285715,0.08400028571428572,-0.16620503401211328,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_c2m3_permutation,c2m3_permutation,35.0,0.06641142857142858,0.04951914285714286,0.08324714285714287,-0.16620503401211328,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33970285714285714,0.3075025714285714,0.37174999999999997,-0.9025787356621878,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.0005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397085714285714,0.3076167142857143,0.37106185714285705,-0.9025744874354771,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397085714285714,0.30819399999999997,0.3704257142857143,-0.9025744874354771,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34016571428571424,0.30957928571428567,0.37203842857142855,-0.9038352323423114,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,nested_validation,tau_acc=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34023999999999993,0.3086587142857143,0.37113914285714283,-0.9039317315755572,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0.0005;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3405142857142857,0.30750757142857144,0.37103099999999994,-0.9038926434830257,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0.001;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3405142857142857,0.3093482857142857,0.37238485714285713,-0.9038926434830257,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0.002;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3405142857142857,0.30933614285714284,0.37305257142857146,-0.9038926434830257,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,regret_bound,regret=0;confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3405142857142857,0.3080547142857143,0.374179,-0.9038926434830257,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_bootstrap,confidence=0.8,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3405142857142857,0.30888571428571426,0.37211857142857135,-0.9038926434830257,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_bootstrap,confidence=0.9,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3405142857142857,0.3093952857142857,0.3732657142857143,-0.9038926434830257,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_bootstrap,confidence=0.95,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3405142857142857,0.30934771428571434,0.37265471428571423,-0.9038926434830257,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33970285714285714,0.30848971428571437,0.37083699999999997,-0.9025151999582562,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.0005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33971999999999997,0.3081521428571429,0.37203057142857143,-0.9025004744856697,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33984,0.30703842857142855,0.37037999999999993,-0.902566940567834,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34042285714285714,0.3094667142857142,0.371136,-0.9041071431446076,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_fixed,tau=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34049714285714283,0.31060171428571426,0.3705332857142857,-0.903934396693366,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397085714285714,0.3089542857142857,0.3714602857142857,-0.9025744874354771,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397257142857143,0.30748442857142855,0.371341,-0.9025272872311728,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33971999999999997,0.30794699999999997,0.3720775714285715,-0.9025004744856697,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.0005;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33971999999999997,0.307438,0.3711455714285714,-0.9025004744856697,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397085714285714,0.30577385714285715,0.37004657142857145,-0.9025744874354771,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397428571428571,0.3089932857142858,0.3722538571428571,-0.9025090559101104,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397371428571428,0.3070838571428571,0.3714344285714286,-0.9024822431646073,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.001;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397942857142857,0.3077750000000001,0.37039742857142854,-0.9024256192302703,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34016571428571424,0.30974657142857137,0.3715971428571428,-0.9038352323423114,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3402,0.3087012857142857,0.3707585714285714,-0.9037698008169447,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34021714285714283,0.30785071428571426,0.371855,-0.9042151046970913,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.002;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3402742857142857,0.30763871428571427,0.3721207142857143,-0.9041584807627543,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34023999999999993,0.3082092857142858,0.37320814285714293,-0.9039317315755572,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.34027428571428564,0.3084627142857143,0.37140228571428574,-0.9038663000501905,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3403142857142856,0.309828,0.371609,-0.9042743547480446,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0.005;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3403428571428571,0.308699,0.3723788571428571,-0.9041102427877699,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33970285714285714,0.30881514285714284,0.37022071428571424,-0.9025787356621878,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.001,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.3397085714285714,0.30703028571428564,0.3721095714285713,-0.9025420127037592,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.002,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33970285714285714,0.3093647142857143,0.3704194285714285,-0.9025151999582562,5.820766091346741e-11,,,,,
paired_comparison,greedy_safe_selector,tau_loss_aware,tau_acc=0;tau_loss=0.005,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,,greedy_safe_selector_vs_weight_average,weight_average,35.0,0.33970285714285714,0.30964899999999995,0.372565,-0.9025151999582562,5.820766091346741e-11,,,,,
