dataset,architecture,n_models,width,domain_shift,matching,alignment_source,alignment_noise_fraction,fixed_setting_id,outcome,outcome_family,predictor,regression_formula,n_rows,n_unique_seeds,predictor_beta,predictor_beta_ci_low,predictor_beta_ci_high,mean_outcome,mean_predictor,mean_individual_accuracy,mean_pairwise_alignment_residual,claim_status,claim_supported,primary_evidence
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,combined_obstruction_score,weight_average_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.521595780012062,-6.672667205954913,9.417615023931235,0.6749333333333333,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,sync_disagreement,weight_average_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-3.9242888087460788,-10.250109304243693,3.4088515097184087,0.6749333333333333,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,git_rebasin_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.14814845359814108,-1.4548233676212856,1.3301560773436278,0.05646666666666662,0.9606094367747446,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,git_rebasin_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.5173426543109042,-2.461237769685215,3.2574584543645555,0.05646666666666662,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,sync_disagreement,git_rebasin_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.059726047293134216,-1.8350135711793456,2.388913696252707,0.05646666666666662,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,c2m3_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.04372361481860464,-1.18674722801078,1.4771908004376195,0.05685999999999995,0.9606094367747446,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,c2m3_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.018468795583456585,-1.993797433377266,2.5283654909626003,0.05685999999999995,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,sync_disagreement,c2m3_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.14301304799259898,-1.8841373525411578,1.8850414686715058,0.05685999999999995,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_git_rebasin ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.1918720684167455,-1.9144604460519403,1.4082834678424787,-0.0003933333333333303,0.9606094367747446,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_git_rebasin ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.4988738587274467,-2.8588227589743544,3.2873902445942735,-0.0003933333333333303,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,sync_disagreement,c2m3_delta_vs_git_rebasin ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.20273909528573553,-1.3468576123547722,2.0065117965486383,-0.0003933333333333303,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.35384388682973916,-3.4346946476546365,4.1196702094089535,0.6180733333333334,0.9606094367747446,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.5031269844285995,-5.851311539417792,8.57509193175238,0.6180733333333334,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,sync_disagreement,c2m3_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-3.78127576075348,-9.276129850041684,2.2588697788914343,0.6180733333333334,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.6450423938245793,-2.969939086661444,4.814613055666408,0.6556666666666667,0.9606094367747446,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.5447991977765563,-6.170133306115592,9.245509008500063,0.6556666666666667,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-4.36517145690584,-10.918913709786699,2.740873977184493,0.6556666666666667,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_c2m3 ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.2911985069948377,-0.9398139108127204,1.973349614357237,0.03759333333333328,0.9606094367747446,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_c2m3 ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.04167221334795168,-2.092282643509844,3.298845439120152,0.03759333333333328,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_c2m3 ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.5838956961523569,-2.484806694700003,1.521430440929461,0.03759333333333328,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,mean_cycle_score,greedy_soup_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.3975675016483467,-3.329718572759787,4.425289865608333,0.6749333333333333,0.9606094367747446,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,combined_obstruction_score,greedy_soup_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.521595780012062,-6.670019172269048,9.41411653479726,0.6749333333333333,0.7644388877935199,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,sync_disagreement,greedy_soup_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-3.9242888087460788,-10.098986267489304,2.895579563861346,0.6749333333333333,0.4372965494791667,0.9135066666666666,0.4433817717764113,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,mean_cycle_score,weight_average_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.6721051793307866,-3.8471049085829727,0.19983363743489688,0.6749333333333333,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,combined_obstruction_score,weight_average_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.4254960952577505,-6.830490194984341,2.0094100486634447,0.6749333333333333,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,sync_disagreement,weight_average_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.9650307919851588,-5.266388363066411,2.2331377793127274,0.6749333333333333,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,git_rebasin_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.1344583802118034,-0.3476469176770052,0.0946484408471648,0.029373333333333296,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,git_rebasin_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.14070967766879763,-0.6241484754817964,0.3493908569614893,0.029373333333333296,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,sync_disagreement,git_rebasin_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.11212663584379173,-0.29585055185668746,0.5037282714459879,0.029373333333333296,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,c2m3_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.13621315134482784,-0.348699991534577,0.07841034943752997,0.029533333333333307,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,c2m3_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.2888852239129312,-0.7150930024707952,0.12293717082256686,0.029533333333333307,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,sync_disagreement,c2m3_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.17895912692388072,-0.537416440248964,0.15274858489389345,0.029533333333333307,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_git_rebasin ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.0017547711330237214,-0.2564648323483589,0.27152237164924664,-0.00016000000000001674,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_git_rebasin ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.14817554624413068,-0.37601187006289855,0.6944284531726487,-0.00016000000000001674,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,sync_disagreement,c2m3_delta_vs_git_rebasin ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.2910857627676684,-0.1182534214912598,0.6968320054177112,-0.00016000000000001674,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.5358920279859594,-3.6071128467822935,0.23727872156078403,0.6454000000000001,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.136610871344822,-6.363614546970527,2.0488278590596,0.6454000000000001,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,sync_disagreement,c2m3_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.786071665061282,-4.9445244276918014,2.1569823189952486,0.6454000000000001,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.6206179267673815,-3.841570952678872,0.24199199750338254,0.6604800000000001,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.3675965333180153,-6.955709148450051,2.0626631701154845,0.6604800000000001,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.0395521194179564,-5.437270508069472,2.069218795464541,0.6604800000000001,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_c2m3 ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.08472589878141983,-0.280356941773749,0.15851697790038718,0.01507999999999996,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_c2m3 ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.23098566197319048,-0.6649560449486998,0.21333994840868467,0.01507999999999996,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_c2m3 ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.2534804543566719,-0.6700549845757862,0.08714256466931046,0.01507999999999996,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,mean_cycle_score,greedy_soup_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.6721051793307866,-3.8295629203613633,0.19655582208124747,0.6749333333333333,0.9062510703308593,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,combined_obstruction_score,greedy_soup_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.4254960952577505,-6.703175409961984,2.0079605084925594,0.6749333333333333,0.6889721602056211,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,input_noise,activation,observed,0.0,mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,sync_disagreement,greedy_soup_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.9650307919851588,-5.197934429494475,2.341784871913201,0.6749333333333333,0.3253255208333333,0.9135066666666666,0.3264329257938597,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,mean_cycle_score,weight_average_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.0736373713285645,-3.2995081520103784,4.594872538440734,0.7021200000000001,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,combined_obstruction_score,weight_average_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.50159302280819,-9.601271859794874,9.009908920591744,0.7021200000000001,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,sync_disagreement,weight_average_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.16682043020393938,-6.077195576658207,4.212019229158531,0.7021200000000001,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,git_rebasin_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.1631671157648258,-4.6282064885771,1.2468827489093093,0.08763999999999995,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,git_rebasin_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.4551229597874085,-11.347104673458766,2.006391821555393,0.08763999999999995,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,sync_disagreement,git_rebasin_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.7911113254239401,-6.015428422178873,3.5896179755538378,0.08763999999999995,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,c2m3_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.11670366742436424,-2.994153524840368,1.921525236792253,0.0846,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,c2m3_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.310555618431716,-6.9455893351425875,4.261707119408012,0.0846,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,sync_disagreement,c2m3_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.48468380763901,-3.132877009044172,5.3667188998628115,0.0846,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_git_rebasin ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.2798707831891882,-3.5812727899699115,1.2207139519176669,0.0030400000000000036,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_git_rebasin ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.7656785782191142,-8.14163708841364,1.2784830689961582,0.0030400000000000036,0.7609713180631194,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,sync_disagreement,c2m3_delta_vs_git_rebasin ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.2757951330629465,-5.25126584116214,0.8783244207417648,0.0030400000000000036,0.4316650390625,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
mnist,mlp2,4,128,none,activation,injected_noise,0.15,mnist_mlp2_N4_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.9569337039042033,-2.5066888781786507,5.00810908211407,0.61752,0.9578293296260276,0.9314083333333335,0.44083617230256394,negative_control_not_primary_evidence,False,False
