setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,selector,selector_fold,selected_method,selection_reason,selected_val_accuracy,selected_val_loss,selected_test_accuracy,selected_test_loss,greedy_val_accuracy,greedy_test_accuracy,greedy_test_loss,single_best_val_accuracy,single_best_test_accuracy,single_best_test_loss,paired_delta_vs_greedy_soup,paired_delta_vs_single_best_model,paired_loss_delta_vs_greedy_soup,paired_loss_delta_vs_single_best_model,selected_is_single_model,selected_is_extra_capacity,selected_is_no_merge,selected_is_soup,selected_exact_relu_symmetry,selected_parameter_count_multiplier,selected_inference_time_multiplier,false_challenger,is_challenger_selection,validation_safe,test_used_for_selection,mean_cycle_score,max_cycle_score,nonidentity_triangle_fraction,sync_disagreement,pairwise_alignment_residual_mean,activation_assignment_similarity_mean,combined_obstruction_score,monomial_defect_score,linear_mode_connectivity_barrier,c2m3_barrier_delta_vs_git_rebasin,c2m3_barrier_delta_vs_weight_average,monomial_barrier_delta_vs_c2m3
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.9375,0.2013604383468628,0.9292,0.2519901551246643,0.9375,0.9292,0.2519901551246643,0.9375,0.9292,0.2519901551246643,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2170138888888889,0.3307350079218547,0.6650481190390565,0.6798534303579006,,0.0,0.0,0.0318529866635799,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.398372,0.9375,0.2013604383468628,0.9292,0.2519901551246643,0.9375,0.9292,0.2519901551246643,0.9375,0.9292,0.2519901551246643,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2170138888888889,0.3307350079218547,0.6650481190390565,0.6798534303579006,,0.0,0.0,0.0318529866635799,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.9375,0.2013604383468628,0.9292,0.2519901551246643,0.9375,0.9292,0.2519901551246643,0.9375,0.9292,0.2519901551246643,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2170138888888889,0.3307350079218547,0.6650481190390565,0.6798534303579006,,0.0,0.0,0.0318529866635799,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.9405,0.1988016710281372,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2061631944444444,0.3278473516305287,0.6759697647939902,0.6678457492394635,,0.0122609101235866,-0.0114456471055746,0.06502784229815,0.0122609101235866
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.9405,0.1988016710281372,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2061631944444444,0.3278473516305287,0.6759697647939902,0.6678457492394635,,0.0122609101235866,-0.0114456471055746,0.06502784229815,0.0122609101235866
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.9405,0.1988016710281372,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2061631944444444,0.3278473516305287,0.6759697647939902,0.6678457492394635,,0.0122609101235866,-0.0114456471055746,0.06502784229815,0.0122609101235866
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.398384,0.9405,0.1988016710281372,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2061631944444444,0.3278473516305287,0.6759697647939902,0.6678457492394635,,0.0122609101235866,-0.0114456471055746,0.06502784229815,0.0122609101235866
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.9405,0.1988016710281372,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.9405,0.9272,0.2483862413883209,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2061631944444444,0.3278473516305287,0.6759697647939902,0.6678457492394635,,0.0122609101235866,-0.0114456471055746,0.06502784229815,0.0122609101235866
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2020,mnist,mlp2,3,128,input_noise,activation,2020,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.9365,0.2074598264694213,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9142961773954872,0.9142961773954872,1.0,0.2105034722222222,0.3212268650531769,0.6985236909725548,0.6711661063157737,,0.0062727872282266,0.0004386417567729,0.0148691534996032,-0.0017112493515014
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2020,mnist,mlp2,3,128,input_noise,activation,2020,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.9365,0.2074598264694213,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9142961773954872,0.9142961773954872,1.0,0.2105034722222222,0.3212268650531769,0.6985236909725548,0.6711661063157737,,0.0062727872282266,0.0004386417567729,0.0148691534996032,-0.0017112493515014
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2020,mnist,mlp2,3,128,input_noise,activation,2020,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.9365,0.2074598264694213,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9142961773954872,0.9142961773954872,1.0,0.2105034722222222,0.3212268650531769,0.6985236909725548,0.6711661063157737,,0.0062727872282266,0.0004386417567729,0.0148691534996032,-0.0017112493515014
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2020,mnist,mlp2,3,128,input_noise,activation,2020,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.396919,0.9365,0.2074598264694213,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9142961773954872,0.9142961773954872,1.0,0.2105034722222222,0.3212268650531769,0.6985236909725548,0.6711661063157737,,0.0062727872282266,0.0004386417567729,0.0148691534996032,-0.0017112493515014
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2020,mnist,mlp2,3,128,input_noise,activation,2020,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.9365,0.2074598264694213,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.9365,0.9256,0.2563717254161834,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9142961773954872,0.9142961773954872,1.0,0.2105034722222222,0.3212268650531769,0.6985236909725548,0.6711661063157737,,0.0062727872282266,0.0004386417567729,0.0148691534996032,-0.0017112493515014
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2025,mnist,mlp2,3,128,input_noise,activation,2025,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.937,0.2067582354545593,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2052951388888889,0.332663079102834,0.6757053035526042,0.6652662671276242,,0.0,0.0,0.1059279590845108,-0.0003072693943977
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2025,mnist,mlp2,3,128,input_noise,activation,2025,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.937,0.2067582354545593,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2052951388888889,0.332663079102834,0.6757053035526042,0.6652662671276242,,0.0,0.0,0.1059279590845108,-0.0003072693943977
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2025,mnist,mlp2,3,128,input_noise,activation,2025,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.937,0.2067582354545593,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2052951388888889,0.332663079102834,0.6757053035526042,0.6652662671276242,,0.0,0.0,0.1059279590845108,-0.0003072693943977
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2025,mnist,mlp2,3,128,input_noise,activation,2025,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.397099,0.937,0.2067582354545593,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2052951388888889,0.332663079102834,0.6757053035526042,0.6652662671276242,,0.0,0.0,0.1059279590845108,-0.0003072693943977
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2025,mnist,mlp2,3,128,input_noise,activation,2025,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.937,0.2067582354545593,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.937,0.9256,0.255707017326355,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2052951388888889,0.332663079102834,0.6757053035526042,0.6652662671276242,,0.0,0.0,0.1059279590845108,-0.0003072693943977
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2001,mnist,mlp2,3,128,input_noise,activation,2001,greedy_baseline_selector,1,greedy_soup,fixed_greedy_boundary,0.9345,0.2079976024627685,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.927024810886958,0.927024810886958,1.0,0.2092013888888889,0.3211599191029866,0.6946246981290946,0.676606593866962,,0.0130855608731508,-0.0130855608731508,0.0548067018389701,0.0110883526504039
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2001,mnist,mlp2,3,128,input_noise,activation,2001,best_validation_selector,1,greedy_soup,best_validation_accuracy_no_test,0.9345,0.2079976024627685,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.927024810886958,0.927024810886958,1.0,0.2092013888888889,0.3211599191029866,0.6946246981290946,0.676606593866962,,0.0130855608731508,-0.0130855608731508,0.0548067018389701,0.0110883526504039
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2001,mnist,mlp2,3,128,input_noise,activation,2001,obstruction_rule_selector,1,greedy_soup,default_greedy_boundary,0.9345,0.2079976024627685,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.927024810886958,0.927024810886958,1.0,0.2092013888888889,0.3211599191029866,0.6946246981290946,0.676606593866962,,0.0130855608731508,-0.0130855608731508,0.0548067018389701,0.0110883526504039
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2001,mnist,mlp2,3,128,input_noise,activation,2001,logistic_or_tree_selector,1,greedy_soup,logistic_score=0.392222,0.9345,0.2079976024627685,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.927024810886958,0.927024810886958,1.0,0.2092013888888889,0.3211599191029866,0.6946246981290946,0.676606593866962,,0.0130855608731508,-0.0130855608731508,0.0548067018389701,0.0110883526504039
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2001,mnist,mlp2,3,128,input_noise,activation,2001,conservative_lcb_selector,1,greedy_soup,no_positive_validation_lcb,0.9345,0.2079976024627685,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.9345,0.9248,0.2573632128238678,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.927024810886958,0.927024810886958,1.0,0.2092013888888889,0.3211599191029866,0.6946246981290946,0.676606593866962,,0.0130855608731508,-0.0130855608731508,0.0548067018389701,0.0110883526504039
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2006,mnist,mlp2,3,128,input_noise,activation,2006,greedy_baseline_selector,1,greedy_soup,fixed_greedy_boundary,0.932,0.2180850143432617,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.0135533940047025,-0.012763038277626,0.0858170539140701,0.0110745392739772
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2006,mnist,mlp2,3,128,input_noise,activation,2006,best_validation_selector,1,greedy_soup,best_validation_accuracy_no_test,0.932,0.2180850143432617,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.0135533940047025,-0.012763038277626,0.0858170539140701,0.0110745392739772
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2006,mnist,mlp2,3,128,input_noise,activation,2006,obstruction_rule_selector,1,greedy_soup,default_greedy_boundary,0.932,0.2180850143432617,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.0135533940047025,-0.012763038277626,0.0858170539140701,0.0110745392739772
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2006,mnist,mlp2,3,128,input_noise,activation,2006,logistic_or_tree_selector,1,greedy_soup,logistic_score=0.391824,0.932,0.2180850143432617,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.0135533940047025,-0.012763038277626,0.0858170539140701,0.0110745392739772
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2006,mnist,mlp2,3,128,input_noise,activation,2006,conservative_lcb_selector,1,greedy_soup,no_positive_validation_lcb,0.932,0.2180850143432617,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.932,0.924,0.2690850032806396,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.0135533940047025,-0.012763038277626,0.0858170539140701,0.0110745392739772
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,greedy_baseline_selector,1,greedy_soup,fixed_greedy_boundary,0.9345,0.2069375300407409,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2005208333333333,0.3305689891179402,0.6790384694953294,0.6713044029942008,,0.0,0.0,0.0660248175263404,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,best_validation_selector,1,greedy_soup,best_validation_accuracy_no_test,0.9345,0.2069375300407409,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2005208333333333,0.3305689891179402,0.6790384694953294,0.6713044029942008,,0.0,0.0,0.0660248175263404,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,obstruction_rule_selector,1,greedy_soup,default_greedy_boundary,0.9345,0.2069375300407409,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2005208333333333,0.3305689891179402,0.6790384694953294,0.6713044029942008,,0.0,0.0,0.0660248175263404,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,logistic_or_tree_selector,1,greedy_soup,logistic_score=0.390070,0.9345,0.2069375300407409,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2005208333333333,0.3305689891179402,0.6790384694953294,0.6713044029942008,,0.0,0.0,0.0660248175263404,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,conservative_lcb_selector,1,greedy_soup,no_positive_validation_lcb,0.9345,0.2069375300407409,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.9345,0.9246,0.2584072793006897,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2005208333333333,0.3305689891179402,0.6790384694953294,0.6713044029942008,,0.0,0.0,0.0660248175263404,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,greedy_baseline_selector,1,greedy_soup,fixed_greedy_boundary,0.936,0.195540186882019,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2074652777777778,0.3216429650783539,0.7084614175546449,0.6721872561060008,,0.0,0.0,0.058938305824995,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,best_validation_selector,1,greedy_soup,best_validation_accuracy_no_test,0.936,0.195540186882019,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2074652777777778,0.3216429650783539,0.7084614175546449,0.6721872561060008,,0.0,0.0,0.058938305824995,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,obstruction_rule_selector,1,greedy_soup,default_greedy_boundary,0.936,0.195540186882019,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2074652777777778,0.3216429650783539,0.7084614175546449,0.6721872561060008,,0.0,0.0,0.058938305824995,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,logistic_or_tree_selector,1,greedy_soup,logistic_score=0.389838,0.936,0.195540186882019,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2074652777777778,0.3216429650783539,0.7084614175546449,0.6721872561060008,,0.0,0.0,0.058938305824995,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,conservative_lcb_selector,1,greedy_soup,no_positive_validation_lcb,0.936,0.195540186882019,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.936,0.9282,0.2438915494918823,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2074652777777778,0.3216429650783539,0.7084614175546449,0.6721872561060008,,0.0,0.0,0.058938305824995,0.0
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2021,mnist,mlp2,3,128,input_noise,activation,2021,greedy_baseline_selector,1,greedy_soup,fixed_greedy_boundary,0.9365,0.2066099529266357,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2152777777777778,0.3295281330744425,0.669164841560511,0.6736118693669465,,0.0020422637462615,0.0,0.0737799890339374,0.0002264752984046
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2021,mnist,mlp2,3,128,input_noise,activation,2021,best_validation_selector,1,greedy_soup,best_validation_accuracy_no_test,0.9365,0.2066099529266357,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2152777777777778,0.3295281330744425,0.669164841560511,0.6736118693669465,,0.0020422637462615,0.0,0.0737799890339374,0.0002264752984046
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2021,mnist,mlp2,3,128,input_noise,activation,2021,obstruction_rule_selector,1,greedy_soup,default_greedy_boundary,0.9365,0.2066099529266357,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2152777777777778,0.3295281330744425,0.669164841560511,0.6736118693669465,,0.0020422637462615,0.0,0.0737799890339374,0.0002264752984046
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2021,mnist,mlp2,3,128,input_noise,activation,2021,logistic_or_tree_selector,1,greedy_soup,logistic_score=0.401305,0.9365,0.2066099529266357,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2152777777777778,0.3295281330744425,0.669164841560511,0.6736118693669465,,0.0020422637462615,0.0,0.0737799890339374,0.0002264752984046
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2021,mnist,mlp2,3,128,input_noise,activation,2021,conservative_lcb_selector,1,greedy_soup,no_positive_validation_lcb,0.9365,0.2066099529266357,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.9365,0.9246,0.2600087261199951,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9100137361600648,0.9100137361600648,1.0,0.2152777777777778,0.3295281330744425,0.669164841560511,0.6736118693669465,,0.0020422637462615,0.0,0.0737799890339374,0.0002264752984046
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2026,mnist,mlp2,3,128,input_noise,activation,2026,greedy_baseline_selector,1,greedy_soup,fixed_greedy_boundary,0.934,0.1982930054664611,0.9272,0.2478114848136902,0.934,0.9272,0.2478114848136902,0.934,0.9272,0.2478114848136902,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8569568250501305,0.8569568250501305,1.0,0.1918402777777778,0.3275544345378876,0.6920754437742289,0.6459072675956283,,0.0,0.0,0.0461567435413599,0.0
