source,setting_id,diagnostic_level,n_models,width,seed,block_size,partition_method,block_assignment,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,scalar_projective_candidate,residual_type,pairwise_feature_alignment_residual,global_feature_alignment_residual,global_sync_residual,max_global_sync_residual,accepted_global_sync,permutation_centrality,pairwise_block_centrality,global_block_centrality,improvement_permutation_to_pairwise_block,improvement_permutation_to_global_block,improvement_pairwise_block_to_global_block,remains_noncentral,expected_outcome,merge_evaluated,block_merge_notes,c2m3_accuracy,monomial_accuracy,greedy_soup_accuracy,ensemble_accuracy
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",0-1-2,0.5411189187469562,0.5209369505340937,0.0,1,False,noncentral_holonomy,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",0-1-3,0.7511177351009684,0.6961348215799233,0.0,1,False,noncentral_holonomy,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",0-2-3,0.5553162249161105,0.5334811649942103,0.0,1,False,noncentral_holonomy,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",1-2-3,0.7732044768323665,0.7130851655061257,0.0,1,False,noncentral_holonomy,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",0-1-2,1.3089251119747147e-15,1.291147795603867e-15,0.0,1,False,gauge_trivial,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",0-1-3,1.211064520353293e-15,1.1716193456803513e-15,0.0,1,False,gauge_trivial,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",0-2-3,1.3115766852827657e-15,1.3115766852827657e-15,0.0,1,False,gauge_trivial,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,4,output_weight_similarity,"5,4,6,0,1,6,5,7,1,4,5,2,2,1,6,3,6,3,4,7,0,4,2,3,1,7,0,3,7,2,0,5",1-2-3,1.0582607638149706e-15,1.0611686105668053e-15,0.0,1,False,gauge_trivial,0.6623620175341801,0.6712478741647682,0.17399379498830875,1.0028344116389103,False,0.9650156830732207,0.6159095256535883,1.2088781092834474e-15,0.34910615741963247,0.9650156830732195,0.615909525653587,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-1-2,0.5764059609297744,0.5519486759236387,0.0,1,False,noncentral_holonomy,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-1-3,0.45360356832803256,0.44178308481468664,0.0,1,False,noncentral_holonomy,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-2-3,0.4907015451746922,0.4757029434698452,0.0,1,False,noncentral_holonomy,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",1-2-3,0.5659851020231466,0.5428488235641206,0.0,1,False,noncentral_holonomy,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-1-2,2.315175912708039e-15,2.315175912708039e-15,0.0,1,False,gauge_trivial,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-1-3,2.101271071512833e-15,2.101271071512833e-15,0.0,1,False,gauge_trivial,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-2-3,1.895820209914849e-15,1.895820209914849e-15,0.0,1,False,gauge_trivial,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",1-2-3,2.2107442316590618e-15,2.2107442316590618e-15,0.0,1,False,gauge_trivial,0.5416031831992459,0.5464437868767209,0.16159148235958054,0.7140089616837093,False,0.9650156830732207,0.5030708819430728,2.1307528564486958e-15,0.4619448011301479,0.9650156830732186,0.5030708819430707,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",0-1-2,0.5933391236501612,0.5666271114591354,0.0,1,False,noncentral_holonomy,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",0-1-3,0.7659029973374967,0.7075170248881739,0.0,1,False,noncentral_holonomy,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",0-2-3,0.7851450520800664,0.722114432548848,0.0,1,False,noncentral_holonomy,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",1-2-3,0.687263659456059,0.6454123600358709,0.0,1,False,noncentral_holonomy,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",0-1-2,1.7750466879937845e-15,1.7750466879937845e-15,0.0,1,False,gauge_trivial,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",0-1-3,1.8201074253495218e-15,1.7910947632210303e-15,0.0,1,False,gauge_trivial,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",0-2-3,1.797086895493541e-15,1.797086895493541e-15,0.0,1,False,gauge_trivial,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,activation_correlation,"1,2,3,0,1,2,1,3,1,2,0,3,2,0,3,3,2,3,2,1,0,2,0,3,1,1,0,3,0,2,1,0",1-2-3,1.6905618377485952e-15,1.6905618377485952e-15,0.0,1,False,gauge_trivial,0.5423622229614765,0.5520755713482545,0.2443910146202689,0.724986258656897,False,0.9650156830732207,0.660417732233007,1.7634475461142378e-15,0.3045979508402137,0.9650156830732189,0.6604177322330053,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",0-1-2,0.7180484407878991,0.6701748896252472,0.0,1,False,noncentral_holonomy,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",0-1-3,0.6281617551710383,0.5963744024531978,0.0,1,False,noncentral_holonomy,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",0-2-3,0.6958266531747785,0.6523560673962522,0.0,1,False,noncentral_holonomy,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,pairwise_block_procrustes,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",1-2-3,0.6116937900344241,0.5823818574220002,0.0,1,False,noncentral_holonomy,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",0-1-2,1.9837086825218024e-15,1.9555476400015624e-15,0.0,1,False,gauge_trivial,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",0-1-3,2.0696681404750176e-15,2.044200484962924e-15,0.0,1,False,gauge_trivial,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",0-2-3,2.065168237817715e-15,2.062555367208977e-15,0.0,1,False,gauge_trivial,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N4_W32_S1705,global_block_synchronization,4,32,1705,8,output_weight_similarity,"2,3,0,0,1,0,2,1,1,3,1,2,2,1,1,0,0,3,2,3,0,3,2,3,1,1,0,3,3,2,0,2",1-2-3,2.168621826789328e-15,2.154723094358577e-15,0.0,1,False,gauge_trivial,0.5624266196396781,0.5690057787655366,0.2224882531078895,0.7432811071149569,False,0.9650156830732207,0.6253218042241744,2.05425664663301e-15,0.33969387884904634,0.9650156830732186,0.6253218042241723,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.687,0.718,0.765,0.78
real_mnist,mnist_mlp_N3_W16_S1706,permutation,3,16,1706,0,none,,0-1-2,1.0606601717798212,0.899218410621135,0.0,1,False,noncentral_holonomy,,,,,False,0.899218410621135,,,,,,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,monomial_positive_scale,3,16,1706,0,none,,0-1-2,0.9089212913766127,0.29226536449818896,0.0,1,False,noncentral_holonomy,,,,,False,0.899218410621135,,,,,,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,low_rank_GL,3,16,1706,0,none,,0-1-2,0.7748969784193082,0.5467948910411901,0.0,1,False,noncentral_holonomy,,,,,False,0.899218410621135,,,,,,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,pairwise_block_procrustes,3,16,1706,2,contiguous,"0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7",0-1-2,0.5388929172656233,0.5189621629710219,0.0,1,False,noncentral_holonomy,0.8122008464649006,0.8143993989296084,0.07556820136857118,1.4142135623730947,True,0.899218410621135,0.5189621629710219,5.852560936870346e-16,0.380256247650113,0.8992184106211344,0.5189621629710214,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,global_block_synchronization,3,16,1706,2,contiguous,"0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7",0-1-2,5.852560936870346e-16,5.852560936870346e-16,0.0,1,False,gauge_trivial,0.8122008464649006,0.8143993989296084,0.07556820136857118,1.4142135623730947,True,0.899218410621135,0.5189621629710219,5.852560936870346e-16,0.380256247650113,0.8992184106211344,0.5189621629710214,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,pairwise_block_procrustes,3,16,1706,2,activation_correlation,"2,4,0,6,5,6,2,1,4,7,3,5,1,7,0,3",0-1-2,0.2827706072812525,0.2799300756844346,0.0,1,False,noncentral_holonomy,0.8082460328961371,0.8101068122423909,0.0431302297320643,0.22109126864769849,True,0.899218410621135,0.2799300756844346,5.081966776259705e-16,0.6192883349367003,0.8992184106211344,0.2799300756844341,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,global_block_synchronization,3,16,1706,2,activation_correlation,"2,4,0,6,5,6,2,1,4,7,3,5,1,7,0,3",0-1-2,5.081966776259705e-16,5.081966776259705e-16,0.0,1,False,gauge_trivial,0.8082460328961371,0.8101068122423909,0.0431302297320643,0.22109126864769849,True,0.899218410621135,0.2799300756844346,5.081966776259705e-16,0.6192883349367003,0.8992184106211344,0.2799300756844341,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,pairwise_block_procrustes,3,16,1706,2,output_weight_similarity,"2,6,3,1,3,5,2,7,7,0,6,4,0,1,4,5",0-1-2,0.21487164297577444,0.21362797058714517,0.0,1,False,noncentral_holonomy,0.8148354184042392,0.8166159902440935,0.04026332961869446,0.15400415671862502,True,0.899218410621135,0.21362797058714517,3.5006895850272324e-16,0.6855904400339898,0.8992184106211346,0.2136279705871448,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,global_block_synchronization,3,16,1706,2,output_weight_similarity,"2,6,3,1,3,5,2,7,7,0,6,4,0,1,4,5",0-1-2,3.5006895850272324e-16,3.5006895850272324e-16,0.0,1,False,gauge_trivial,0.8148354184042392,0.8166159902440935,0.04026332961869446,0.15400415671862502,True,0.899218410621135,0.21362797058714517,3.5006895850272324e-16,0.6855904400339898,0.8992184106211346,0.2136279705871448,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,pairwise_block_procrustes,3,16,1706,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3",0-1-2,0.8196605005540715,0.7476630050230043,0.0,1,False,noncentral_holonomy,0.7125186093549519,0.729981495842897,0.17950959730620572,1.0022522472303224,False,0.899218410621135,0.7476630050230043,6.98886946803887e-16,0.15155540559813063,0.8992184106211343,0.7476630050230036,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,global_block_synchronization,3,16,1706,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3",0-1-2,7.043768055454467e-16,6.98886946803887e-16,0.0,1,False,gauge_trivial,0.7125186093549519,0.729981495842897,0.17950959730620572,1.0022522472303224,False,0.899218410621135,0.7476630050230043,6.98886946803887e-16,0.15155540559813063,0.8992184106211343,0.7476630050230036,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,pairwise_block_procrustes,3,16,1706,4,activation_correlation,"2,2,0,3,1,3,2,1,2,0,0,1,1,3,0,3",0-1-2,0.6410346351988134,0.6072153503568875,0.0,1,False,noncentral_holonomy,0.7204116443682237,0.7277358377804554,0.1364192968888924,1.0003281094166274,True,0.899218410621135,0.6072153503568875,8.643827437653762e-16,0.2920030602642475,0.8992184106211341,0.6072153503568866,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,global_block_synchronization,3,16,1706,4,activation_correlation,"2,2,0,3,1,3,2,1,2,0,0,1,1,3,0,3",0-1-2,8.855141911068365e-16,8.643827437653762e-16,0.0,1,False,gauge_trivial,0.7204116443682237,0.7277358377804554,0.1364192968888924,1.0003281094166274,True,0.899218410621135,0.6072153503568875,8.643827437653762e-16,0.2920030602642475,0.8992184106211341,0.6072153503568866,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
real_mnist,mnist_mlp_N3_W16_S1706,pairwise_block_procrustes,3,16,1706,4,output_weight_similarity,"2,3,2,1,0,2,1,0,3,0,2,3,0,1,1,3",0-1-2,0.781802742121028,0.7195967080919713,0.0,1,False,noncentral_holonomy,0.7479872097485863,0.7542381065889426,0.17277174309089782,1.0031109061338466,False,0.899218410621135,0.7195967080919713,6.999781466824003e-16,0.17962170252916365,0.8992184106211343,0.7195967080919706,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.671,0.633,0.692,0.735
