setting_id,dataset,architecture,n_models,width,seed,epochs,max_train_samples,max_test_samples,val_fraction,matching,checkpoint_dir,sync_reference,sync_disagreement,individual_accuracy_mean,individual_accuracy_min,individual_accuracy_max,individual_accuracy_variance,individual_loss_mean,method,display_name,paper_name,official_repo,license,implementation_kind,deviations_from_official,output_type,uses_validation_data,capacity_matched_to_weight_average,extra_inference_cost,inference_time_multiplier,param_count_multiplier,is_single_model,uses_exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,fair_for_current_claims,fairness_note,val_loss,val_accuracy,selection_val_accuracy,test_loss,test_accuracy,loss,accuracy,single_best_accuracy,merge_degradation,checkpoint,selector_no_test_leakage,evaluation_status,accuracy_delta_vs_internal_c2m3,loss_delta_vs_internal_c2m3,validation_accuracy_delta_vs_internal_c2m3,accuracy_delta_vs_greedy_soup,loss_delta_vs_greedy_soup,validation_accuracy_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,loss_delta_vs_weight_average,validation_accuracy_delta_vs_weight_average,scale_source,mean_abs_log_scale,max_abs_log_scale,log_scale_variance,scale_synchronization_disagreement,soup_indices,soup_selected_labels,soup_ingredient_count,selector_chose,selector_val_margin,selector_pool,reused_internal_improved_selector_row,selector_metric_source
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,weight_average,Weight average / uniform soup,Ordinary uniform parameter averaging control,,project,native internal control,Uniform parameter average of the same original checkpoints; also the uniform-soup analogue.,single_model,False,True,False,1.0,1.0,True,False,False,False,True,Fair as an unaligned single-model control.,1.5556268157958983,0.7,,1.5336519046783448,0.7287,1.5336519046783448,0.7287,0.8625,0.13380000000000003,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802/weight_average.pt,True,evaluated,-0.09939999999999993,0.7178167384147645,-0.1070000000000001,-0.13380000000000003,0.9455054584980012,-0.14900000000000002,0.0,0.0,0.0,,,,,,,,,,,,False,
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,git_rebasin_pairwise,Faithful Git-ReBasin-style pairwise alignment,Git Re-Basin: Merging Models modulo Permutation Symmetries,https://github.com/samuela/git-re-basin,MIT,faithful in-repo reimplementation,"Activation-correlation Hungarian matching aligns each model to model 0, then weights are averaged; official JAX experiment stack is not run.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair only as a Git-ReBasin-style MNIST MLP baseline, not as an official-code claim.",0.8402495422363281,0.807,,0.8158351662635803,0.8281,0.8158351662635803,0.8281,0.8625,0.0344000000000001,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802/git_rebasin_pairwise.pt,True,evaluated,0.0,0.0,0.0,-0.0344000000000001,0.2276887200832367,-0.041999999999999926,0.09939999999999993,-0.7178167384147645,0.1070000000000001,,,,,,,,,,,,False,
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,c2m3_permutation,Internal C2M3-style cycle-consistent alignment,Cycle Consistent Model Merging,https://github.com/crisostomi/cycle-consistent-model-merging,MIT,faithful internal C2M3-style reimplementation,Activation-based pairwise permutations are synchronized to a global reference before averaging; official Hydra/uv/wandb pipeline is not run.,single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair as the internal C2M3-style reference for current claims, not as official C2M3.",0.8402495422363281,0.807,,0.8158351662635803,0.8281,0.8158351662635803,0.8281,0.8625,0.0344000000000001,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802/c2m3_permutation.pt,True,evaluated,0.0,0.0,0.0,-0.0344000000000001,0.2276887200832367,-0.041999999999999926,0.09939999999999993,-0.7178167384147645,0.1070000000000001,,,,,,,,,,,,False,
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,monomial_scale,Raw monomial scaling,TwistedMerge exact positive ReLU gauge,,project,native internal method,"Positive ReLU hidden-unit scalings are estimated from training activations after permutation synchronization, then averaged.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,Fair as an internal exact-symmetry ablation.,0.8214563598632812,0.824,,0.7978622131347656,0.8401,0.7978622131347656,0.8401,0.8625,0.022400000000000087,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802/monomial_scale.pt,True,evaluated,0.01200000000000001,-0.01797295312881475,0.016999999999999904,-0.022400000000000087,0.20971576695442196,-0.025000000000000022,0.11139999999999994,-0.7357896915435792,0.124,reference_raw,0.14611691471787794,1.019402932440974,0.04339738176533717,0.265625,,,,,,,False,
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,greedy_soup,Faithful Model Soups greedy soup,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,https://github.com/mlfoundations/model-soups,MIT,faithful in-repo reimplementation,Greedy soup over the same MNIST MLP checkpoints using validation accuracy/loss; official downloaded soup models are not used.,soup_single_model,True,True,False,1.0,1.0,True,False,True,False,True,"Fair as a faithful greedy soup on this MNIST MLP benchmark, not as a broad official Model Soups result.",0.6234454841613769,0.849,0.849,0.5881464461803436,0.8625,0.5881464461803436,0.8625,0.8625,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802/greedy_soup.pt,True,evaluated,0.0344000000000001,-0.2276887200832367,0.041999999999999926,0.0,0.0,0.0,0.13380000000000003,-0.9455054584980012,0.14900000000000002,,,,,,[0],"[""original:0""]",1.0,,,,False,
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,monomial_scaled_greedy_soup,Monomial-scaled greedy soup,TwistedMerge exact positive ReLU gauge plus Model Soups greedy selection,https://github.com/mlfoundations/model-soups,MIT for Model Soups reference; project code for scaling,native internal method plus faithful greedy soup rule,Greedy soup over positive-scale-aligned candidates; official Model Soups code is not imported.,soup_single_model,True,True,False,1.0,1.0,True,True,True,False,True,Fair as an internal monomial+soup ablation.,0.6234454841613769,0.849,0.849,0.5881464461803436,0.8625,0.5881464461803436,0.8625,0.8625,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802/monomial_scaled_greedy_soup.pt,True,evaluated,0.0344000000000001,-0.2276887200832367,0.041999999999999926,0.0,0.0,0.0,0.13380000000000003,-0.9455054584980012,0.14900000000000002,,,,,,[0],"[""monomial:0""]",1.0,,,,False,
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,validated_ladder_selector,Validated ladder selector,TwistedMerge validation-only ladder selector,,project,native internal method,Selects between C2M3-style alignment and raw monomial scaling by validation accuracy/loss only.,validation_selected_single_model,True,True,False,1.0,1.0,True,True,False,False,True,Fair as the earlier internal selector baseline.,0.8214563598632812,0.824,0.824,0.7978622131347656,0.8401,0.7978622131347656,0.8401,0.8625,0.022400000000000087,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802/validated_ladder_selector.pt,True,evaluated,0.01200000000000001,-0.01797295312881475,0.016999999999999904,-0.022400000000000087,0.20971576695442196,-0.025000000000000022,0.11139999999999994,-0.7357896915435792,0.124,,,,,,,,,monomial_scale,0.016999999999999904,"[""c2m3_permutation"", ""monomial_scale""]",False,
mnist_mlp_N4_W32_S1802,mnist,mlp_relu,4,32,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W32_S1802,0,0.265625,0.856925,0.8485,0.8625,2.6591874999999997e-05,0.6115967095971108,improved_validated_selector,Improved validated ladder selector,TwistedMerge improved validation-only selector,,project,native internal method,"Uses the current internal improved-selector definition from the improved validated ladder benchmark when available; that selector chooses among C2M3, monomial, shrinkage/global/optimized monomial, greedy-soup variants, and union candidate soup by validation metrics only.",validation_selected_single_model_or_soup,True,True,False,1.0,1.0,True,True,True,False,True,Fair for the limited internal MNIST MLP selector-vs-baseline claim.,0.6234454841613769,0.849,0.849,0.5881464461803436,0.8625,0.5881464461803436,0.8625,0.8625,0.0,,True,evaluated,0.0344000000000001,-0.2276887200832367,0.041999999999999926,0.0,0.0,0.0,0.13380000000000003,-0.9455054584980012,0.14900000000000002,,,,,,,,,union_candidate_soup,0.0,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]",True,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/csv/improved_validated_ladder_merge_benchmark.csv
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,weight_average,Weight average / uniform soup,Ordinary uniform parameter averaging control,,project,native internal control,Uniform parameter average of the same original checkpoints; also the uniform-soup analogue.,single_model,False,True,False,1.0,1.0,True,False,False,False,True,Fair as an unaligned single-model control.,1.4329064331054688,0.711,,1.399683562850952,0.7285,1.399683562850952,0.7285,0.8851,0.15659999999999996,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802/weight_average.pt,True,evaluated,-0.14059999999999995,0.7706266157150268,-0.14600000000000002,-0.15659999999999996,0.9372951970100403,-0.15700000000000003,0.0,0.0,0.0,,,,,,,,,,,,False,
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,git_rebasin_pairwise,Faithful Git-ReBasin-style pairwise alignment,Git Re-Basin: Merging Models modulo Permutation Symmetries,https://github.com/samuela/git-re-basin,MIT,faithful in-repo reimplementation,"Activation-correlation Hungarian matching aligns each model to model 0, then weights are averaged; official JAX experiment stack is not run.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair only as a Git-ReBasin-style MNIST MLP baseline, not as an official-code claim.",0.6533661041259765,0.861,,0.6288357777118683,0.8669,0.6288357777118683,0.8669,0.8851,0.018199999999999994,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802/git_rebasin_pairwise.pt,True,evaluated,-0.0021999999999999797,-0.00022116942405703277,0.0040000000000000036,-0.018199999999999994,0.1664474118709564,-0.007000000000000006,0.13839999999999997,-0.7708477851390838,0.15000000000000002,,,,,,,,,,,,False,
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,c2m3_permutation,Internal C2M3-style cycle-consistent alignment,Cycle Consistent Model Merging,https://github.com/crisostomi/cycle-consistent-model-merging,MIT,faithful internal C2M3-style reimplementation,Activation-based pairwise permutations are synchronized to a global reference before averaging; official Hydra/uv/wandb pipeline is not run.,single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair as the internal C2M3-style reference for current claims, not as official C2M3.",0.6540988883972167,0.857,,0.6290569471359253,0.8691,0.6290569471359253,0.8691,0.8851,0.016000000000000014,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802/c2m3_permutation.pt,True,evaluated,0.0,0.0,0.0,-0.016000000000000014,0.16666858129501344,-0.01100000000000001,0.14059999999999995,-0.7706266157150268,0.14600000000000002,,,,,,,,,,,,False,
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,monomial_scale,Raw monomial scaling,TwistedMerge exact positive ReLU gauge,,project,native internal method,"Positive ReLU hidden-unit scalings are estimated from training activations after permutation synchronization, then averaged.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,Fair as an internal exact-symmetry ablation.,0.6543293304443359,0.854,,0.6296531825065613,0.8698,0.6296531825065613,0.8698,0.8851,0.01529999999999998,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802/monomial_scale.pt,True,evaluated,0.0007000000000000339,0.0005962353706360224,-0.0030000000000000027,-0.01529999999999998,0.16726481666564946,-0.014000000000000012,0.14129999999999998,-0.7700303803443908,0.14300000000000002,reference_raw,0.18604324140270537,6.907755278982137,0.25799821364344006,0.302734375,,,,,,,False,
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,greedy_soup,Faithful Model Soups greedy soup,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,https://github.com/mlfoundations/model-soups,MIT,faithful in-repo reimplementation,Greedy soup over the same MNIST MLP checkpoints using validation accuracy/loss; official downloaded soup models are not used.,soup_single_model,True,True,False,1.0,1.0,True,False,True,False,True,"Fair as a faithful greedy soup on this MNIST MLP benchmark, not as a broad official Model Soups result.",0.49306943130493164,0.868,0.868,0.46238836584091186,0.8851,0.46238836584091186,0.8851,0.8851,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802/greedy_soup.pt,True,evaluated,0.016000000000000014,-0.16666858129501344,0.01100000000000001,0.0,0.0,0.0,0.15659999999999996,-0.9372951970100403,0.15700000000000003,,,,,,[2],"[""original:2""]",1.0,,,,False,
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,monomial_scaled_greedy_soup,Monomial-scaled greedy soup,TwistedMerge exact positive ReLU gauge plus Model Soups greedy selection,https://github.com/mlfoundations/model-soups,MIT for Model Soups reference; project code for scaling,native internal method plus faithful greedy soup rule,Greedy soup over positive-scale-aligned candidates; official Model Soups code is not imported.,soup_single_model,True,True,False,1.0,1.0,True,True,True,False,True,Fair as an internal monomial+soup ablation.,0.5628818435668945,0.869,0.869,0.5337743498325348,0.8778,0.5337743498325348,0.8778,0.8851,0.007299999999999973,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802/monomial_scaled_greedy_soup.pt,True,evaluated,0.008700000000000041,-0.0952825973033905,0.01200000000000001,-0.007299999999999973,0.07138598399162294,0.0010000000000000009,0.1493,-0.8659092130184173,0.15800000000000003,,,,,,"[2, 3]","[""monomial:2"", ""monomial:3""]",2.0,,,,False,
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,validated_ladder_selector,Validated ladder selector,TwistedMerge validation-only ladder selector,,project,native internal method,Selects between C2M3-style alignment and raw monomial scaling by validation accuracy/loss only.,validation_selected_single_model,True,True,False,1.0,1.0,True,True,False,False,True,Fair as the earlier internal selector baseline.,0.6540988883972167,0.857,0.857,0.6290569471359253,0.8691,0.6290569471359253,0.8691,0.8851,0.016000000000000014,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802/validated_ladder_selector.pt,True,evaluated,0.0,0.0,0.0,-0.016000000000000014,0.16666858129501344,-0.01100000000000001,0.14059999999999995,-0.7706266157150268,0.14600000000000002,,,,,,,,,c2m3_permutation,0.0030000000000000027,"[""c2m3_permutation"", ""monomial_scale""]",False,
mnist_mlp_N4_W64_S1802,mnist,mlp_relu,4,64,1802,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1802,2,0.302734375,0.881575,0.8789,0.8851,5.266875000000003e-06,0.4744030856609345,improved_validated_selector,Improved validated ladder selector,TwistedMerge improved validation-only selector,,project,native internal method,"Uses the current internal improved-selector definition from the improved validated ladder benchmark when available; that selector chooses among C2M3, monomial, shrinkage/global/optimized monomial, greedy-soup variants, and union candidate soup by validation metrics only.",validation_selected_single_model_or_soup,True,True,False,1.0,1.0,True,True,True,False,True,Fair for the limited internal MNIST MLP selector-vs-baseline claim.,0.5333700332641601,0.871,0.871,0.5132206523895264,0.8732,0.5132206523895264,0.8732,0.8851,0.011900000000000022,,True,evaluated,0.0040999999999999925,-0.1158362947463989,0.014000000000000012,-0.011900000000000022,0.05083228654861455,0.0030000000000000027,0.14469999999999994,-0.8864629104614257,0.16000000000000003,,,,,,,,,optimized_monomial_greedy_soup,0.001,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]",True,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/csv/improved_validated_ladder_merge_benchmark.csv
mnist_mlp_N3_W32_S1803,mnist,mlp_relu,3,32,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803,0,0.1423611111111111,0.8510666666666666,0.8317,0.864,0.0001945755555555557,0.6193564665476482,weight_average,Weight average / uniform soup,Ordinary uniform parameter averaging control,,project,native internal control,Uniform parameter average of the same original checkpoints; also the uniform-soup analogue.,single_model,False,True,False,1.0,1.0,True,False,False,False,True,Fair as an unaligned single-model control.,1.429516357421875,0.692,,1.3953228191375733,0.7087,1.3953228191375733,0.7087,0.864,0.1553,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803/weight_average.pt,True,evaluated,-0.10019999999999996,0.6060036094665527,-0.10000000000000009,-0.1553,0.8139535839557648,-0.14900000000000002,0.0,0.0,0.0,,,,,,,,,,,,False,
mnist_mlp_N3_W32_S1803,mnist,mlp_relu,3,32,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803,0,0.1423611111111111,0.8510666666666666,0.8317,0.864,0.0001945755555555557,0.6193564665476482,git_rebasin_pairwise,Faithful Git-ReBasin-style pairwise alignment,Git Re-Basin: Merging Models modulo Permutation Symmetries,https://github.com/samuela/git-re-basin,MIT,faithful in-repo reimplementation,"Activation-correlation Hungarian matching aligns each model to model 0, then weights are averaged; official JAX experiment stack is not run.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair only as a Git-ReBasin-style MNIST MLP baseline, not as an official-code claim.",0.830976547241211,0.792,,0.7893192096710205,0.8089,0.7893192096710205,0.8089,0.864,0.05510000000000004,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803/git_rebasin_pairwise.pt,True,evaluated,0.0,0.0,0.0,-0.05510000000000004,0.20794997448921204,-0.04899999999999993,0.10019999999999996,-0.6060036094665527,0.10000000000000009,,,,,,,,,,,,False,
mnist_mlp_N3_W32_S1803,mnist,mlp_relu,3,32,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803,0,0.1423611111111111,0.8510666666666666,0.8317,0.864,0.0001945755555555557,0.6193564665476482,c2m3_permutation,Internal C2M3-style cycle-consistent alignment,Cycle Consistent Model Merging,https://github.com/crisostomi/cycle-consistent-model-merging,MIT,faithful internal C2M3-style reimplementation,Activation-based pairwise permutations are synchronized to a global reference before averaging; official Hydra/uv/wandb pipeline is not run.,single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair as the internal C2M3-style reference for current claims, not as official C2M3.",0.830976547241211,0.792,,0.7893192096710205,0.8089,0.7893192096710205,0.8089,0.864,0.05510000000000004,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803/c2m3_permutation.pt,True,evaluated,0.0,0.0,0.0,-0.05510000000000004,0.20794997448921204,-0.04899999999999993,0.10019999999999996,-0.6060036094665527,0.10000000000000009,,,,,,,,,,,,False,
mnist_mlp_N3_W32_S1803,mnist,mlp_relu,3,32,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803,0,0.1423611111111111,0.8510666666666666,0.8317,0.864,0.0001945755555555557,0.6193564665476482,monomial_scale,Raw monomial scaling,TwistedMerge exact positive ReLU gauge,,project,native internal method,"Positive ReLU hidden-unit scalings are estimated from training activations after permutation synchronization, then averaged.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,Fair as an internal exact-symmetry ablation.,0.8231807632446289,0.791,,0.7793187613487244,0.818,0.7793187613487244,0.818,0.864,0.04600000000000004,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803/monomial_scale.pt,True,evaluated,0.009099999999999997,-0.010000448322296185,-0.0010000000000000009,-0.04600000000000004,0.19794952616691586,-0.04999999999999993,0.10929999999999995,-0.6160040577888489,0.09900000000000009,reference_raw,0.1316513321240706,0.7879437323512769,0.04654741301812212,0.1423611111111111,,,,,,,False,
mnist_mlp_N3_W32_S1803,mnist,mlp_relu,3,32,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803,0,0.1423611111111111,0.8510666666666666,0.8317,0.864,0.0001945755555555557,0.6193564665476482,greedy_soup,Faithful Model Soups greedy soup,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,https://github.com/mlfoundations/model-soups,MIT,faithful in-repo reimplementation,Greedy soup over the same MNIST MLP checkpoints using validation accuracy/loss; official downloaded soup models are not used.,soup_single_model,True,True,False,1.0,1.0,True,False,True,False,True,"Fair as a faithful greedy soup on this MNIST MLP benchmark, not as a broad official Model Soups result.",0.6438723182678223,0.841,0.841,0.5813692351818085,0.864,0.5813692351818085,0.864,0.864,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803/greedy_soup.pt,True,evaluated,0.05510000000000004,-0.20794997448921204,0.04899999999999993,0.0,0.0,0.0,0.1553,-0.8139535839557648,0.14900000000000002,,,,,,[0],"[""original:0""]",1.0,,,,False,
mnist_mlp_N3_W32_S1803,mnist,mlp_relu,3,32,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803,0,0.1423611111111111,0.8510666666666666,0.8317,0.864,0.0001945755555555557,0.6193564665476482,monomial_scaled_greedy_soup,Monomial-scaled greedy soup,TwistedMerge exact positive ReLU gauge plus Model Soups greedy selection,https://github.com/mlfoundations/model-soups,MIT for Model Soups reference; project code for scaling,native internal method plus faithful greedy soup rule,Greedy soup over positive-scale-aligned candidates; official Model Soups code is not imported.,soup_single_model,True,True,False,1.0,1.0,True,True,True,False,True,Fair as an internal monomial+soup ablation.,0.6438723182678223,0.841,0.841,0.5813692351818085,0.864,0.5813692351818085,0.864,0.864,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803/monomial_scaled_greedy_soup.pt,True,evaluated,0.05510000000000004,-0.20794997448921204,0.04899999999999993,0.0,0.0,0.0,0.1553,-0.8139535839557648,0.14900000000000002,,,,,,[0],"[""monomial:0""]",1.0,,,,False,
mnist_mlp_N3_W32_S1803,mnist,mlp_relu,3,32,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803,0,0.1423611111111111,0.8510666666666666,0.8317,0.864,0.0001945755555555557,0.6193564665476482,validated_ladder_selector,Validated ladder selector,TwistedMerge validation-only ladder selector,,project,native internal method,Selects between C2M3-style alignment and raw monomial scaling by validation accuracy/loss only.,validation_selected_single_model,True,True,False,1.0,1.0,True,True,False,False,True,Fair as the earlier internal selector baseline.,0.830976547241211,0.792,0.792,0.7893192096710205,0.8089,0.7893192096710205,0.8089,0.864,0.05510000000000004,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1803/validated_ladder_selector.pt,True,evaluated,0.0,0.0,0.0,-0.05510000000000004,0.20794997448921204,-0.04899999999999993,0.10019999999999996,-0.6060036094665527,0.10000000000000009,,,,,,,,,c2m3_permutation,0.0010000000000000009,"[""c2m3_permutation"", ""monomial_scale""]",False,
