setting_id,run_id,dataset,task_preset,architecture,width,n_tasks,seed,base_epochs,finetune_epochs,max_train_samples,max_test_samples,task_vector_sign_conflict_fraction,task_vector_mean_pairwise_cosine,task_vector_min_pairwise_cosine,triangle_cycle_score,sync_disagreement,selector,validation_average_accuracy,validation_worst_task_accuracy,validation_average_loss,test_average_accuracy,test_worst_task_accuracy,test_average_loss,delta_test_average_accuracy_vs_original_greedy,delta_test_worst_task_accuracy_vs_original_greedy,delta_test_average_accuracy_vs_best_single_task_vector_method,original_greedy_test_average_accuracy,original_greedy_test_worst_task_accuracy,best_single_task_vector_label,best_single_task_vector_family,best_single_task_vector_test_average_accuracy,selected_candidate_label,selected_candidate_family,selected_candidate_kind,selected_candidate_params_json,selected_candidate_families_json,selected_candidate_count,generated_candidate_count,candidate_families_json,uses_validation_data,test_used_for_selection,selection_rule,status,skip_reason
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7313,fashion_mnist,fashion_class_subsets,mlp2,64,3,7313,3,2,6000,2000,0.7985967896247476,-0.0390709345117972,-0.4840732105120495,0.0,0.0,best_validation_generated_candidate,0.7427637327531126,0.7269681742043551,0.7418778700595441,0.6988888888888889,0.64,0.7951339382595486,0.025000000000000022,0.0,0.0,0.6738888888888889,0.64,slerp_grid_t=0.5,slerp_grid,0.6988888888888889,slerp_grid_t=0.5,slerp_grid,base_to_mean_task_slerp,"{""t"":0.5}","[""slerp_grid""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,best_validation_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7313,fashion_mnist,fashion_class_subsets,mlp2,64,3,7313,3,2,6000,2000,0.7985967896247476,-0.0390709345117972,-0.4840732105120495,0.0,0.0,conservative_lcb_generated_candidate,0.7427637327531126,0.7269681742043551,0.7418778700595441,0.6988888888888889,0.64,0.7951339382595486,0.025000000000000022,0.0,0.0,0.6738888888888889,0.64,slerp_grid_t=0.5,slerp_grid,0.6988888888888889,slerp_grid_t=0.5,slerp_grid,base_to_mean_task_slerp,"{""t"":0.5}","[""slerp_grid""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,conservative_lcb_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7313,fashion_mnist,fashion_class_subsets,mlp2,64,3,7313,3,2,6000,2000,0.7985967896247476,-0.0390709345117972,-0.4840732105120495,0.0,0.0,worst_task_validation_selector,0.7427637327531126,0.7269681742043551,0.7418778700595441,0.6988888888888889,0.64,0.7951339382595486,0.025000000000000022,0.0,0.0,0.6738888888888889,0.64,slerp_grid_t=0.5,slerp_grid,0.6988888888888889,slerp_grid_t=0.5,slerp_grid,base_to_mean_task_slerp,"{""t"":0.5}","[""slerp_grid""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,worst_task_validation_selector,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7313,fashion_mnist,fashion_class_subsets,mlp2,64,3,7313,3,2,6000,2000,0.7985967896247476,-0.0390709345117972,-0.4840732105120495,0.0,0.0,greedy_soup_over_generated_candidates,0.744304109320946,0.7336683417085427,0.7453137033246864,0.7022222222222222,0.6516666666666666,0.7972259945339627,0.02833333333333332,0.011666666666666603,0.0033333333333332993,0.6738888888888889,0.64,slerp_grid_t=0.5,slerp_grid,0.6988888888888889,greedy_soup_over_generated_candidates,generated_candidate_soup,validation_soup_over_generated_candidates,"{""selection_indices"":[8,12,9]}","[""slerp_grid"",""task_arithmetic"",""slerp_grid""]",3,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,greedy_soup_over_generated_candidates,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7314,fashion_mnist,fashion_class_subsets,mlp2,64,3,7314,3,2,6000,2000,0.7461382158229369,0.0276196755970224,-0.3605663012851152,0.0,0.0,greedy_soup_original_pool,0.6830414312617702,0.6366666666666667,0.824003470684849,0.6466666666666666,0.6083333333333333,0.8513974719577365,0.0,0.0,-0.026666666666666727,0.6466666666666666,0.6083333333333333,dare_drop=0.1_scale=0.5,dare,0.6733333333333333,greedy_soup_original_pool_final,greedy_soup_original_pool,validation_soup_over_fine_tuned_tasks,"{""selection_indices"":[0,2,1]}","[""greedy_soup_original_pool""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",False,False,greedy_soup_original_pool,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7314,fashion_mnist,fashion_class_subsets,mlp2,64,3,7314,3,2,6000,2000,0.7461382158229369,0.0276196755970224,-0.3605663012851152,0.0,0.0,best_validation_generated_candidate,0.7022598870056497,0.6683333333333333,0.7875618305673258,0.6733333333333333,0.615,0.8128609381781683,0.026666666666666727,0.00666666666666671,0.0,0.6466666666666666,0.6083333333333333,dare_drop=0.1_scale=0.5,dare,0.6733333333333333,dare_drop=0.1_scale=0.5,dare,dare_grid,"{""drop_rate"":0.1,""scale"":0.5}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,best_validation_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7314,fashion_mnist,fashion_class_subsets,mlp2,64,3,7314,3,2,6000,2000,0.7461382158229369,0.0276196755970224,-0.3605663012851152,0.0,0.0,conservative_lcb_generated_candidate,0.7022598870056497,0.6683333333333333,0.7875618305673258,0.6733333333333333,0.615,0.8128609381781683,0.026666666666666727,0.00666666666666671,0.0,0.6466666666666666,0.6083333333333333,dare_drop=0.1_scale=0.5,dare,0.6733333333333333,dare_drop=0.1_scale=0.5,dare,dare_grid,"{""drop_rate"":0.1,""scale"":0.5}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,conservative_lcb_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7314,fashion_mnist,fashion_class_subsets,mlp2,64,3,7314,3,2,6000,2000,0.7461382158229369,0.0276196755970224,-0.3605663012851152,0.0,0.0,worst_task_validation_selector,0.6929190207156308,0.67,0.7973916333588278,0.6666666666666666,0.6183333333333333,0.823761452568902,0.020000000000000018,0.010000000000000009,-0.00666666666666671,0.6466666666666666,0.6083333333333333,dare_drop=0.1_scale=0.5,dare,0.6733333333333333,slerp_grid_t=0.75,slerp_grid,base_to_mean_task_slerp,"{""t"":0.75}","[""slerp_grid""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,worst_task_validation_selector,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7314,fashion_mnist,fashion_class_subsets,mlp2,64,3,7314,3,2,6000,2000,0.7461382158229369,0.0276196755970224,-0.3605663012851152,0.0,0.0,greedy_soup_over_generated_candidates,0.703804143126177,0.665,0.7903152768266178,0.6794444444444444,0.6233333333333333,0.81467801200019,0.032777777777777795,0.015000000000000013,0.006111111111111067,0.6466666666666666,0.6083333333333333,dare_drop=0.1_scale=0.5,dare,0.6733333333333333,greedy_soup_over_generated_candidates,generated_candidate_soup,validation_soup_over_generated_candidates,"{""selection_indices"":[25,8,0]}","[""dare"",""slerp_grid"",""base_model""]",3,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,greedy_soup_over_generated_candidates,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7315,fashion_mnist,fashion_class_subsets,mlp2,64,3,7315,3,2,6000,2000,0.784571548683934,-0.0137571669714022,-0.4385358648730851,0.0,0.0,greedy_soup_original_pool,0.7132118407010722,0.689119170984456,0.7842130184831765,0.6916666666666668,0.6516666666666666,0.8294398985968696,0.0,0.0,-0.011666666666666492,0.6916666666666668,0.6516666666666666,dare_drop=0.1_scale=0.5,dare,0.7033333333333333,greedy_soup_original_pool_final,greedy_soup_original_pool,validation_soup_over_fine_tuned_tasks,"{""selection_indices"":[2,0,1]}","[""greedy_soup_original_pool""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",False,False,greedy_soup_original_pool,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7315,fashion_mnist,fashion_class_subsets,mlp2,64,3,7315,3,2,6000,2000,0.784571548683934,-0.0137571669714022,-0.4385358648730851,0.0,0.0,best_validation_generated_candidate,0.7273789161085497,0.687392055267703,0.758047540916751,0.7033333333333333,0.69,0.8074905310736762,0.011666666666666492,0.03833333333333333,0.0,0.6916666666666668,0.6516666666666666,dare_drop=0.1_scale=0.5,dare,0.7033333333333333,dare_drop=0.1_scale=0.5,dare,dare_grid,"{""drop_rate"":0.1,""scale"":0.5}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,best_validation_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7315,fashion_mnist,fashion_class_subsets,mlp2,64,3,7315,3,2,6000,2000,0.784571548683934,-0.0137571669714022,-0.4385358648730851,0.0,0.0,conservative_lcb_generated_candidate,0.7273789161085497,0.687392055267703,0.758047540916751,0.7033333333333333,0.69,0.8074905310736762,0.011666666666666492,0.03833333333333333,0.0,0.6916666666666668,0.6516666666666666,dare_drop=0.1_scale=0.5,dare,0.7033333333333333,dare_drop=0.1_scale=0.5,dare,dare_grid,"{""drop_rate"":0.1,""scale"":0.5}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,conservative_lcb_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7315,fashion_mnist,fashion_class_subsets,mlp2,64,3,7315,3,2,6000,2000,0.784571548683934,-0.0137571669714022,-0.4385358648730851,0.0,0.0,worst_task_validation_selector,0.7180942967527648,0.690846286701209,0.7762766896995897,0.7005555555555555,0.6933333333333334,0.8218709564208985,0.008888888888888724,0.04166666666666674,-0.002777777777777768,0.6916666666666668,0.6516666666666666,dare_drop=0.1_scale=0.5,dare,0.7033333333333333,dare_drop=0.5_scale=1,dare,dare_grid,"{""drop_rate"":0.5,""scale"":1.0}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,worst_task_validation_selector,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7315,fashion_mnist,fashion_class_subsets,mlp2,64,3,7315,3,2,6000,2000,0.784571548683934,-0.0137571669714022,-0.4385358648730851,0.0,0.0,greedy_soup_over_generated_candidates,0.7273789161085497,0.687392055267703,0.7577496111399483,0.7033333333333333,0.69,0.8071608204311795,0.011666666666666492,0.03833333333333333,0.0,0.6916666666666668,0.6516666666666666,dare_drop=0.1_scale=0.5,dare,0.7033333333333333,greedy_soup_over_generated_candidates,generated_candidate_soup,validation_soup_over_generated_candidates,"{""selection_indices"":[25,28,8,12]}","[""dare"",""dare"",""slerp_grid"",""task_arithmetic""]",4,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,greedy_soup_over_generated_candidates,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7316,fashion_mnist,fashion_class_subsets,mlp2,64,3,7316,3,2,6000,2000,0.7879584977349116,-0.0403031158477047,-0.4477304192275814,0.0,0.0,greedy_soup_original_pool,0.6972946859903382,0.66,0.8345701173422992,0.695,0.6483333333333333,0.8371980624728733,0.0,0.0,-0.005555555555555536,0.695,0.6483333333333333,slerp_grid_t=0.75,slerp_grid,0.7005555555555555,greedy_soup_original_pool_final,greedy_soup_original_pool,validation_soup_over_fine_tuned_tasks,"{""selection_indices"":[2,0,1]}","[""greedy_soup_original_pool""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",False,False,greedy_soup_original_pool,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7316,fashion_mnist,fashion_class_subsets,mlp2,64,3,7316,3,2,6000,2000,0.7879584977349116,-0.0403031158477047,-0.4477304192275814,0.0,0.0,best_validation_generated_candidate,0.7161111111111111,0.6833333333333333,0.8078742308317176,0.7005555555555555,0.655,0.810558450486925,0.005555555555555536,0.00666666666666671,0.0,0.695,0.6483333333333333,slerp_grid_t=0.75,slerp_grid,0.7005555555555555,slerp_grid_t=0.75,slerp_grid,base_to_mean_task_slerp,"{""t"":0.75}","[""slerp_grid""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,best_validation_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7316,fashion_mnist,fashion_class_subsets,mlp2,64,3,7316,3,2,6000,2000,0.7879584977349116,-0.0403031158477047,-0.4477304192275814,0.0,0.0,conservative_lcb_generated_candidate,0.7161111111111111,0.6833333333333333,0.8078742308317176,0.7005555555555555,0.655,0.810558450486925,0.005555555555555536,0.00666666666666671,0.0,0.695,0.6483333333333333,slerp_grid_t=0.75,slerp_grid,0.7005555555555555,slerp_grid_t=0.75,slerp_grid,base_to_mean_task_slerp,"{""t"":0.75}","[""slerp_grid""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,conservative_lcb_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7316,fashion_mnist,fashion_class_subsets,mlp2,64,3,7316,3,2,6000,2000,0.7879584977349116,-0.0403031158477047,-0.4477304192275814,0.0,0.0,worst_task_validation_selector,0.7161111111111111,0.6833333333333333,0.8078742308317176,0.7005555555555555,0.655,0.810558450486925,0.005555555555555536,0.00666666666666671,0.0,0.695,0.6483333333333333,slerp_grid_t=0.75,slerp_grid,0.7005555555555555,slerp_grid_t=0.75,slerp_grid,base_to_mean_task_slerp,"{""t"":0.75}","[""slerp_grid""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,worst_task_validation_selector,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7316,fashion_mnist,fashion_class_subsets,mlp2,64,3,7316,3,2,6000,2000,0.7879584977349116,-0.0403031158477047,-0.4477304192275814,0.0,0.0,greedy_soup_over_generated_candidates,0.7161111111111111,0.6833333333333333,0.807913039571421,0.7005555555555555,0.655,0.8105911509195963,0.005555555555555536,0.00666666666666671,0.0,0.695,0.6483333333333333,slerp_grid_t=0.75,slerp_grid,0.7005555555555555,greedy_soup_over_generated_candidates,generated_candidate_soup,validation_soup_over_generated_candidates,"{""selection_indices"":[9,13]}","[""slerp_grid"",""task_arithmetic""]",2,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,greedy_soup_over_generated_candidates,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7317,fashion_mnist,fashion_class_subsets,mlp2,64,3,7317,3,2,6000,2000,0.7665156332140085,-0.0129917938235257,-0.4306372427900295,0.0,0.0,greedy_soup_original_pool,0.7117555938037866,0.695,0.797694503469024,0.6638888888888889,0.63,0.8571669960021971,0.0,0.0,-0.007222222222222241,0.6638888888888889,0.63,dare_drop=0.3_scale=0.5,dare,0.6711111111111111,greedy_soup_original_pool_final,greedy_soup_original_pool,validation_soup_over_fine_tuned_tasks,"{""selection_indices"":[0,2,1]}","[""greedy_soup_original_pool""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",False,False,greedy_soup_original_pool,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7317,fashion_mnist,fashion_class_subsets,mlp2,64,3,7317,3,2,6000,2000,0.7665156332140085,-0.0129917938235257,-0.4306372427900295,0.0,0.0,best_validation_generated_candidate,0.7151357812201186,0.685,0.7694275310222358,0.6711111111111111,0.6283333333333333,0.8229528978135852,0.007222222222222241,-0.0016666666666667052,0.0,0.6638888888888889,0.63,dare_drop=0.3_scale=0.5,dare,0.6711111111111111,dare_drop=0.3_scale=0.5,dare,dare_grid,"{""drop_rate"":0.3,""scale"":0.5}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,best_validation_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7317,fashion_mnist,fashion_class_subsets,mlp2,64,3,7317,3,2,6000,2000,0.7665156332140085,-0.0129917938235257,-0.4306372427900295,0.0,0.0,conservative_lcb_generated_candidate,0.7151357812201186,0.685,0.7694275310222358,0.6711111111111111,0.6283333333333333,0.8229528978135852,0.007222222222222241,-0.0016666666666667052,0.0,0.6638888888888889,0.63,dare_drop=0.3_scale=0.5,dare,0.6711111111111111,dare_drop=0.3_scale=0.5,dare,dare_grid,"{""drop_rate"":0.3,""scale"":0.5}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,conservative_lcb_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7317,fashion_mnist,fashion_class_subsets,mlp2,64,3,7317,3,2,6000,2000,0.7665156332140085,-0.0129917938235257,-0.4306372427900295,0.0,0.0,worst_task_validation_selector,0.7117555938037866,0.695,0.7964906361737291,0.6638888888888889,0.63,0.856246174706353,0.0,0.0,-0.007222222222222241,0.6638888888888889,0.63,dare_drop=0.3_scale=0.5,dare,0.6711111111111111,slerp_sequential,slerp_sequential,same_base_slerp,{},"[""slerp_sequential""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,worst_task_validation_selector,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7317,fashion_mnist,fashion_class_subsets,mlp2,64,3,7317,3,2,6000,2000,0.7665156332140085,-0.0129917938235257,-0.4306372427900295,0.0,0.0,greedy_soup_over_generated_candidates,0.7151357812201186,0.685,0.7694275310222358,0.6711111111111111,0.6283333333333333,0.8229528978135852,0.007222222222222241,-0.0016666666666667052,0.0,0.6638888888888889,0.63,dare_drop=0.3_scale=0.5,dare,0.6711111111111111,greedy_soup_over_generated_candidates,generated_candidate_soup,validation_soup_over_generated_candidates,"{""selection_indices"":[28]}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,greedy_soup_over_generated_candidates,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7318,fashion_mnist,fashion_class_subsets,mlp2,64,3,7318,3,2,6000,2000,0.7857933214779688,-0.0659927391239199,-0.4841316970613086,0.0,0.0,greedy_soup_original_pool,0.7125146198830409,0.6866666666666666,0.8079611076667295,0.6894444444444444,0.65,0.8382957288953993,0.0,0.0,0.02388888888888885,0.6894444444444444,0.65,dare_drop=0.3_scale=1.25,dare,0.6655555555555556,greedy_soup_original_pool_final,greedy_soup_original_pool,validation_soup_over_fine_tuned_tasks,"{""selection_indices"":[2,0,1]}","[""greedy_soup_original_pool""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",False,False,greedy_soup_original_pool,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7318,fashion_mnist,fashion_class_subsets,mlp2,64,3,7318,3,2,6000,2000,0.7857933214779688,-0.0659927391239199,-0.4841316970613086,0.0,0.0,best_validation_generated_candidate,0.7234210526315789,0.685,0.8329568555062278,0.6655555555555556,0.59,0.8692681333753797,-0.02388888888888885,-0.06000000000000005,0.0,0.6894444444444444,0.65,dare_drop=0.3_scale=1.25,dare,0.6655555555555556,dare_drop=0.3_scale=1.25,dare,dare_grid,"{""drop_rate"":0.3,""scale"":1.25}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,best_validation_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7318,fashion_mnist,fashion_class_subsets,mlp2,64,3,7318,3,2,6000,2000,0.7857933214779688,-0.0659927391239199,-0.4841316970613086,0.0,0.0,conservative_lcb_generated_candidate,0.7234210526315789,0.685,0.8329568555062278,0.6655555555555556,0.59,0.8692681333753797,-0.02388888888888885,-0.06000000000000005,0.0,0.6894444444444444,0.65,dare_drop=0.3_scale=1.25,dare,0.6655555555555556,dare_drop=0.3_scale=1.25,dare,dare_grid,"{""drop_rate"":0.3,""scale"":1.25}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,conservative_lcb_generated_candidate,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7318,fashion_mnist,fashion_class_subsets,mlp2,64,3,7318,3,2,6000,2000,0.7857933214779688,-0.0659927391239199,-0.4841316970613086,0.0,0.0,worst_task_validation_selector,0.7146783625730994,0.69,0.805665374443545,0.6933333333333334,0.6583333333333333,0.8361873075697157,0.0038888888888889417,0.008333333333333304,0.02777777777777779,0.6894444444444444,0.65,dare_drop=0.3_scale=1.25,dare,0.6655555555555556,dare_drop=0.1_scale=1,dare,dare_grid,"{""drop_rate"":0.1,""scale"":1.0}","[""dare""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,worst_task_validation_selector,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7318,fashion_mnist,fashion_class_subsets,mlp2,64,3,7318,3,2,6000,2000,0.7857933214779688,-0.0659927391239199,-0.4841316970613086,0.0,0.0,greedy_soup_over_generated_candidates,0.7251169590643275,0.685,0.8311643796775773,0.6705555555555556,0.5966666666666667,0.8674387444390191,-0.018888888888888844,-0.053333333333333344,0.0050000000000000044,0.6894444444444444,0.65,dare_drop=0.3_scale=1.25,dare,0.6655555555555556,greedy_soup_over_generated_candidates,generated_candidate_soup,validation_soup_over_generated_candidates,"{""selection_indices"":[30,15]}","[""dare"",""task_arithmetic""]",2,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",True,False,greedy_soup_over_generated_candidates,ok,
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7319,fashion_mnist,fashion_class_subsets,mlp2,64,3,7319,3,2,6000,2000,0.7963134516259294,-0.0660298067874164,-0.5001244487249622,0.0,0.0,greedy_soup_original_pool,0.6928170594837262,0.6784511784511784,0.8345432769141748,0.6644444444444444,0.6433333333333333,0.8475681453280979,0.0,0.0,-0.018333333333333424,0.6644444444444444,0.6433333333333333,dare_drop=0.3_scale=0.5,dare,0.6827777777777778,greedy_soup_original_pool_final,greedy_soup_original_pool,validation_soup_over_fine_tuned_tasks,"{""selection_indices"":[2,0,1]}","[""greedy_soup_original_pool""]",1,34,"[""base_model"",""dare"",""fine_tuned_task_model"",""greedy_soup_original_pool"",""slerp_grid"",""slerp_sequential"",""task_arithmetic"",""ties_merging"",""weight_average""]",False,False,greedy_soup_original_pool,ok,
