summary_type,scope,n_models,width,method,baseline,n_rows,n_seeds,mean_val_accuracy,mean_test_accuracy,test_accuracy_ci_low,test_accuracy_ci_high,test_accuracy_standard_error,mean_test_loss,mean_merge_degradation,mean_accuracy_delta_vs_c2m3,mean_accuracy_delta_vs_greedy_soup,mean_accuracy_delta_vs_weight_average,mean_validation_delta_vs_c2m3,mean_validation_delta_vs_greedy_soup,mean_validation_delta_vs_weight_average,validation_only_selection,symmetry_status,is_single_model,capacity_matched_to_weight_average,comparison,claim_label,n_pairs,paired_mean_accuracy_delta,paired_accuracy_delta_ci_low,paired_accuracy_delta_ci_high,paired_mean_validation_delta,paired_mean_loss_delta,accuracy_wins,accuracy_ties,accuracy_losses,sign_test_two_sided_p,fixed_settings_positive,fixed_settings_total,selector_choice_counts,selector_behavior_reference,selector_chosen_test_better,selector_chosen_test_tied,selector_chosen_test_worse,mean_selected_alpha,fraction_alpha_zero,fraction_alpha_one_or_more,mean_finite_selected_tau,fraction_tau_infinite,soup_mean_ingredient_count,selected_type_examples,n_settings,mean_permutation_cycle_score,mean_permutation_centrality,mean_signed_permutation_centrality,mean_monomial_centrality,mean_monomial_centrality_improvement,noncentral_residual_fraction,non_brauer_or_noncentral_fraction,finite_index_candidate_fraction,real_central_projective_candidate_fraction,ladder_final_decision_counts,ladder_selected_level_counts,target,predictor,pearson,spearman,claim,claim_decision,claim_reason
paired_comparison,overall_paired,,,optimized_monomial_greedy_soup,c2m3_permutation,,,,,,,,,,,,,,,,True,,,,optimized_monomial_greedy_soup_vs_c2m3_permutation,optimized_monomial_greedy_soup over c2m3_permutation,35.0,0.06714857142857143,0.05077057142857146,0.08469257142857141,0.07028571428571428,-0.16748597537721904,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,union_candidate_soup,c2m3_permutation,,,,,,,,,,,,,,,,True,,,,union_candidate_soup_vs_c2m3_permutation,union_candidate_soup over c2m3_permutation,35.0,0.06690857142857143,0.050078857142857154,0.084299,0.071,-0.16727409098761425,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,ensemble_upper_bound,c2m3_permutation,,,,,,,,,,,,,,,,True,,,,ensemble_upper_bound_vs_c2m3_permutation,ensemble_upper_bound over c2m3_permutation,35.0,0.06975428571428573,0.054123000000000004,0.085317,0.07169047619047618,-0.17425192196573527,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,weight_average,greedy_soup,,,,,,,,,,,,,,,,True,,,,weight_average_vs_greedy_soup,weight_average over greedy_soup,35.0,-0.3405142857142857,-0.3718902857142856,-0.3100394285714286,-0.3380000000000001,0.9038926434830254,0.0,0.0,35.0,5.820766091346741e-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,c2m3_permutation,greedy_soup,,,,,,,,,,,,,,,,True,,,,c2m3_permutation_vs_greedy_soup,c2m3_permutation over greedy_soup,35.0,-0.06722285714285715,-0.08511700000000001,-0.05181685714285716,-0.07022619047619048,0.16758247753688266,0.0,0.0,35.0,5.820766091346741e-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,monomial_scale,greedy_soup,,,,,,,,,,,,,,,,True,,,,monomial_scale_vs_greedy_soup,monomial_scale over greedy_soup,35.0,-0.040137142857142864,-0.04888100000000002,-0.031617000000000006,-0.04113095238095239,0.11825327664920263,0.0,0.0,35.0,5.820766091346741e-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,shrinkage_monomial_scale,greedy_soup,,,,,,,,,,,,,,,,True,,,,shrinkage_monomial_scale_vs_greedy_soup,shrinkage_monomial_scale over greedy_soup,35.0,-0.03510857142857145,-0.04309771428571428,-0.027964857142857163,-0.03423809523809525,0.11441344948359902,0.0,0.0,35.0,5.820766091346741e-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,global_monomial_scale,greedy_soup,,,,,,,,,,,,,,,,True,,,,global_monomial_scale_vs_greedy_soup,global_monomial_scale over greedy_soup,35.0,-0.03536000000000001,-0.042885714285714284,-0.02814842857142858,-0.03467857142857144,0.11568171287536622,0.0,0.0,35.0,5.820766091346741e-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,optimized_monomial_scale,greedy_soup,,,,,,,,,,,,,,,,True,,,,optimized_monomial_scale_vs_greedy_soup,optimized_monomial_scale over greedy_soup,35.0,-0.01470285714285714,-0.017531571428571435,-0.011908285714285708,-0.013750000000000005,0.0473302168260302,0.0,0.0,35.0,5.820766091346741e-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,validated_ladder_selector,greedy_soup,,,,,,,,,,,,,,,,True,,,,validated_ladder_selector_vs_greedy_soup,validated_ladder_selector over greedy_soup,35.0,-0.039251428571428576,-0.047920285714285735,-0.03044000000000001,-0.04028571428571429,0.11971941370964052,0.0,0.0,35.0,5.820766091346741e-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,improved_validated_selector,greedy_soup,,,,,,,,,,,,,,,,True,,,,improved_validated_selector_vs_greedy_soup,improved_validated_selector over greedy_soup,35.0,-0.000811428571428574,-0.0015030000000000056,-0.00027985714285714484,0.0008809523809523728,0.0013139078208378372,4.0,16.0,15.0,0.0192108154296875,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,c2m3_greedy_soup,greedy_soup,,,,,,,,,,,,,,,,True,,,,c2m3_greedy_soup_vs_greedy_soup,c2m3_greedy_soup over greedy_soup,35.0,0.0,0.0,0.0,0.0,-9.35963227556767e-10,0.0,35.0,0.0,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,monomial_scaled_greedy_soup,greedy_soup,,,,,,,,,,,,,,,,True,,,,monomial_scaled_greedy_soup_vs_greedy_soup,monomial_scaled_greedy_soup over greedy_soup,35.0,0.0,0.0,0.0,0.0,6.675720214716868e-10,0.0,35.0,0.0,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,shrinkage_monomial_greedy_soup,greedy_soup,,,,,,,,,,,,,,,,True,,,,shrinkage_monomial_greedy_soup_vs_greedy_soup,shrinkage_monomial_greedy_soup over greedy_soup,35.0,0.0,0.0,0.0,0.0,9.441375744704113e-10,0.0,35.0,0.0,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,global_monomial_greedy_soup,greedy_soup,,,,,,,,,,,,,,,,True,,,,global_monomial_greedy_soup_vs_greedy_soup,global_monomial_greedy_soup over greedy_soup,35.0,0.0,0.0,0.0,0.0,-7.792881482972445e-10,0.0,35.0,0.0,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,optimized_monomial_greedy_soup,greedy_soup,,,,,,,,,,,,,,,,True,,,,optimized_monomial_greedy_soup_vs_greedy_soup,optimized_monomial_greedy_soup over greedy_soup,35.0,-7.428571428571562e-05,-0.00022285714285714687,0.0,5.9523809523809314e-05,9.650215966361873e-05,0.0,34.0,1.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,union_candidate_soup,greedy_soup,,,,,,,,,,,,,,,,True,,,,union_candidate_soup_vs_greedy_soup,union_candidate_soup over greedy_soup,35.0,-0.00031428571428571774,-0.0008114285714285645,0.0001714285714285559,0.0007738095238095179,0.00030838654926845153,7.0,16.0,12.0,0.359283447265625,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,ensemble_upper_bound,greedy_soup,,,,,,,,,,,,,,,,True,,,,ensemble_upper_bound_vs_greedy_soup,ensemble_upper_bound over greedy_soup,35.0,0.002531428571428575,0.001057000000000001,0.0040229999999999945,0.0014642857142857053,-0.006669444428852621,25.0,1.0,9.0,0.00904118549078703,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,c2m3_permutation,weight_average,,,,,,,,,,,,,,,,True,,,,c2m3_permutation_vs_weight_average,c2m3_permutation over weight_average,35.0,0.2732914285714286,0.2403937142857143,0.305983,0.2677738095238095,-0.7363101659461431,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,monomial_scale,weight_average,,,,,,,,,,,,,,,,True,,,,monomial_scale_vs_weight_average,monomial_scale over weight_average,35.0,0.30037714285714284,0.2692778571428571,0.33171471428571425,0.29686904761904764,-0.7856393668338231,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,shrinkage_monomial_scale,weight_average,,,,,,,,,,,,,,,,True,,,,shrinkage_monomial_scale_vs_weight_average,shrinkage_monomial_scale over weight_average,35.0,0.3054057142857143,0.27464400000000005,0.33862385714285714,0.3037619047619048,-0.7894791939994267,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,global_monomial_scale,weight_average,,,,,,,,,,,,,,,,True,,,,global_monomial_scale_vs_weight_average,global_monomial_scale over weight_average,35.0,0.3051542857142857,0.2742441428571429,0.3373231428571429,0.3033214285714285,-0.7882109306076596,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,optimized_monomial_scale,weight_average,,,,,,,,,,,,,,,,True,,,,optimized_monomial_scale_vs_weight_average,optimized_monomial_scale over weight_average,35.0,0.3258114285714286,0.29458528571428566,0.3572478571428571,0.32425000000000004,-0.8565624266569956,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,validated_ladder_selector,weight_average,,,,,,,,,,,,,,,,True,,,,validated_ladder_selector_vs_weight_average,validated_ladder_selector over weight_average,35.0,0.30126285714285717,0.26901071428571427,0.3333237142857143,0.29771428571428565,-0.7841732297733852,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,improved_validated_selector,weight_average,,,,,,,,,,,,,,,,True,,,,improved_validated_selector_vs_weight_average,improved_validated_selector over weight_average,35.0,0.3397028571428571,0.30765571428571425,0.37085828571428575,0.33888095238095234,-0.9025787356621879,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,greedy_soup,weight_average,,,,,,,,,,,,,,,,True,,,,greedy_soup_vs_weight_average,greedy_soup over weight_average,35.0,0.3405142857142857,0.3092792857142857,0.3715312857142857,0.3380000000000001,-0.9038926434830254,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,c2m3_greedy_soup,weight_average,,,,,,,,,,,,,,,,True,,,,c2m3_greedy_soup_vs_weight_average,c2m3_greedy_soup over weight_average,35.0,0.3405142857142857,0.31019885714285717,0.3712775714285714,0.3380000000000001,-0.9038926444189889,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,monomial_scaled_greedy_soup,weight_average,,,,,,,,,,,,,,,,True,,,,monomial_scaled_greedy_soup_vs_weight_average,monomial_scaled_greedy_soup over weight_average,35.0,0.3405142857142857,0.3102555714285714,0.3731397142857143,0.3380000000000001,-0.9038926428154538,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,shrinkage_monomial_greedy_soup,weight_average,,,,,,,,,,,,,,,,True,,,,shrinkage_monomial_greedy_soup_vs_weight_average,shrinkage_monomial_greedy_soup over weight_average,35.0,0.3405142857142857,0.3108397142857142,0.37227757142857143,0.3380000000000001,-0.903892642538888,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,global_monomial_greedy_soup,weight_average,,,,,,,,,,,,,,,,True,,,,global_monomial_greedy_soup_vs_weight_average,global_monomial_greedy_soup over weight_average,35.0,0.3405142857142857,0.3099428571428572,0.3730917142857143,0.3380000000000001,-0.9038926442623139,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,optimized_monomial_greedy_soup,weight_average,,,,,,,,,,,,,,,,True,,,,optimized_monomial_greedy_soup_vs_weight_average,optimized_monomial_greedy_soup over weight_average,35.0,0.3404400000000001,0.30868371428571423,0.37210957142857143,0.3380595238095238,-0.9037961413233622,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,union_candidate_soup,weight_average,,,,,,,,,,,,,,,,True,,,,union_candidate_soup_vs_weight_average,union_candidate_soup over weight_average,35.0,0.34019999999999995,0.3093595714285715,0.37252914285714284,0.33877380952380953,-0.9035842569337573,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,ensemble_upper_bound,weight_average,,,,,,,,,,,,,,,,True,,,,ensemble_upper_bound_vs_weight_average,ensemble_upper_bound over weight_average,35.0,0.34304571428571423,0.3112227142857143,0.37594857142857147,0.3394642857142857,-0.9105620879118784,35.0,0.0,0.0,5.820766091346741e-11,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,overall,,,validated_ladder_selector,,35.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""monomial_scale"": 28, ""c2m3_permutation"": 7}",c2m3_or_monomial_alternative,31.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N3_W32,,,validated_ladder_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""monomial_scale"": 5}",c2m3_or_monomial_alternative,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N3_W64,,,validated_ladder_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""monomial_scale"": 5}",c2m3_or_monomial_alternative,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N3_W128,,,validated_ladder_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""c2m3_permutation"": 3, ""monomial_scale"": 2}",c2m3_or_monomial_alternative,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N4_W32,,,validated_ladder_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""monomial_scale"": 5}",c2m3_or_monomial_alternative,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N4_W64,,,validated_ladder_selector,,10.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""monomial_scale"": 8, ""c2m3_permutation"": 2}",c2m3_or_monomial_alternative,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N4_W128,,,validated_ladder_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""monomial_scale"": 3, ""c2m3_permutation"": 2}",c2m3_or_monomial_alternative,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,overall,,,improved_validated_selector,,35.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""union_candidate_soup"": 30, ""optimized_monomial_greedy_soup"": 2, ""optimized_monomial_scale"": 2, ""monomial_scaled_greedy_soup"": 1}",greedy_soup,4.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N3_W32,,,improved_validated_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""union_candidate_soup"": 5}",greedy_soup,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N3_W64,,,improved_validated_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""union_candidate_soup"": 4, ""optimized_monomial_greedy_soup"": 1}",greedy_soup,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N3_W128,,,improved_validated_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""union_candidate_soup"": 3, ""optimized_monomial_scale"": 1, ""optimized_monomial_greedy_soup"": 1}",greedy_soup,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N4_W32,,,improved_validated_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""union_candidate_soup"": 5}",greedy_soup,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N4_W64,,,improved_validated_selector,,10.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""union_candidate_soup"": 9, ""monomial_scaled_greedy_soup"": 1}",greedy_soup,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
selector_behavior,N4_W128,,,improved_validated_selector,,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,"{""union_candidate_soup"": 4, ""optimized_monomial_scale"": 1}",greedy_soup,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
alpha_tau_selection,overall,,,global_monomial_scale,,35.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1.0714285714285712,0.0,0.6,1.1290322580645162,0.11428571428571428,,,,,,,,,,,,,,,,,,,,,
alpha_tau_selection,overall,,,optimized_monomial_scale,,35.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1.0714285714285712,0.0,0.6,1.1290322580645162,0.11428571428571428,,,,,,,,,,,,,,,,,,,,,
alpha_tau_selection,overall,,,shrinkage_monomial_scale,,35.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1.0614285714285716,0.0,0.5428571428571428,1.043103448275862,0.17142857142857143,,,,,,,,,,,,,,,,,,,,,
soup_ingredient_behavior,overall,,,c2m3_greedy_soup,,35.0,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"[""c2m3""]; [""c2m3""]; [""c2m3""]",,,,,,,,,,,,,,,,,,,
soup_ingredient_behavior,overall,,,global_monomial_greedy_soup,,35.0,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"[""global""]; [""global""]; [""global""]",,,,,,,,,,,,,,,,,,,
soup_ingredient_behavior,overall,,,greedy_soup,,35.0,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"[""original""]; [""original""]; [""original""]",,,,,,,,,,,,,,,,,,,
soup_ingredient_behavior,overall,,,monomial_scaled_greedy_soup,,35.0,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"[""monomial""]; [""monomial""]; [""monomial""]",,,,,,,,,,,,,,,,,,,
soup_ingredient_behavior,overall,,,optimized_monomial_greedy_soup,,35.0,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0285714285714285,"[""optimized""]; [""optimized""]; [""optimized""]",,,,,,,,,,,,,,,,,,,
soup_ingredient_behavior,overall,,,shrinkage_monomial_greedy_soup,,35.0,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"[""shrinkage""]; [""shrinkage""]; [""shrinkage""]",,,,,,,,,,,,,,,,,,,
soup_ingredient_behavior,overall,,,union_candidate_soup,,35.0,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2.3714285714285714,"[""global"", ""shrinkage""]; [""global"", ""shrinkage""]; [""global"", ""shrinkage""]",,,,,,,,,,,,,,,,,,,
residual_taxonomy,overall,all,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.2670992616029395,0.9854478234404317,0.9854478234404317,1.1803962936957777,-0.19494847025534576,0.2857142857142857,1.0,0.0,0.0,"{""gl_diagnostic_only"": 25, ""report_noncentral_holonomy"": 10}","{""low_rank_GL"": 25, ""nan"": 10}",,,,,,,
residual_taxonomy,N3_W32,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.2687573876156497,0.978691656430857,0.978691656430857,2.2061314592085663,-1.2274398027777098,0.4,1.0,0.0,0.0,"{""gl_diagnostic_only"": 3, ""report_noncentral_holonomy"": 2}","{""low_rank_GL"": 3, ""nan"": 2}",,,,,,,
residual_taxonomy,N3_W64,3,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.2817070346000277,0.9831589589502843,0.9831589589502843,0.6384444068960808,0.3447145520542034,0.2,1.0,0.0,0.0,"{""gl_diagnostic_only"": 4, ""report_noncentral_holonomy"": 1}","{""low_rank_GL"": 4, ""nan"": 1}",,,,,,,
residual_taxonomy,N3_W128,3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.278238377777253,0.9827303047733101,0.9827303047733101,0.6507121935209865,0.33201811125232367,0.2,1.0,0.0,0.0,"{""gl_diagnostic_only"": 4, ""report_noncentral_holonomy"": 1}","{""low_rank_GL"": 4, ""nan"": 1}",,,,,,,
residual_taxonomy,N4_W32,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.2395236007034414,0.9907531419727839,0.9907531419727839,0.6043653459899272,0.3863877959828566,0.6,1.0,0.0,0.0,"{""report_noncentral_holonomy"": 3, ""gl_diagnostic_only"": 2}","{""nan"": 3, ""low_rank_GL"": 2}",,,,,,,
residual_taxonomy,N4_W64,4,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.2616777266455377,0.9862799496678061,0.9862799496678061,1.704359681734137,-0.718079732066331,0.2,1.0,0.0,0.0,"{""gl_diagnostic_only"": 8, ""report_noncentral_holonomy"": 2}","{""low_rank_GL"": 8, ""nan"": 2}",,,,,,,
residual_taxonomy,N4_W128,4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.2781129772331277,0.990240802620176,0.990240802620176,0.7544012867866077,0.2358395158335683,0.2,1.0,0.0,0.0,"{""gl_diagnostic_only"": 4, ""report_noncentral_holonomy"": 1}","{""low_rank_GL"": 4, ""nan"": 1}",,,,,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,permutation_cycle_score,0.0055784139816561175,0.04808299450273414,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,permutation_centrality,0.12626035446465825,0.1831180036062827,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,signed_permutation_centrality,0.12626035446465825,0.1831180036062827,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,monomial_phase_or_scale_centrality,0.13545764805813815,-0.46858584770572514,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,monomial_centrality_improvement_from_permutation,-0.13501488102649348,0.4526161058108215,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,global_scale_sync_rms_residual,0.023756920970182244,-0.13083981517403506,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,global_scale_sync_max_residual,-0.25504359267154925,-0.3249982561068109,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,pairwise_alignment_residual,0.6675383202125901,0.7168172743528238,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,sync_disagreement,0.18840089598136955,0.15353889881404828,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,individual_accuracy_variance,-0.04981097067509439,0.057014780273910354,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,permutation_cycle_score,0.049784720014686444,0.05045551343999906,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,permutation_centrality,0.21063711317236336,0.23519705966153226,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,signed_permutation_centrality,0.21063711317236336,0.23519705966153226,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,monomial_phase_or_scale_centrality,0.22464805878516111,-0.43277310924369744,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,monomial_centrality_improvement_from_permutation,-0.22390886331928117,0.42408963585434173,,,
