regime,setting_id,run_id,dataset,architecture,width,n_models,seed,domain_shift,task_preset,matching,max_eval_batches,feature_batches,input_artifact,status,mean_cycle_score,max_cycle_score,triangle_cycle_score,sync_disagreement,pairwise_permutation_nonidentity_mean,analysis_unit,pair_id,model_i,model_j,path_method,capacity_matched,single_model_path,aligned_path,uses_validation_data,common_base_required,path_family,val_loss_t0,val_loss_t05,val_loss_t1,val_accuracy_t0,val_accuracy_t05,val_accuracy_t1,val_midpoint_loss_barrier,val_max_loss_barrier,val_accuracy_drop_barrier_t05,val_logit_interpolation_disagreement_t05,val_n_examples,val_t_grid_json,test_loss_t0,test_loss_t05,test_loss_t1,test_accuracy_t0,test_accuracy_t05,test_accuracy_t1,test_midpoint_loss_barrier,test_max_loss_barrier,test_accuracy_drop_barrier_t05,test_logit_interpolation_disagreement_t05,test_n_examples,test_t_grid_json,alignment_reference,sync_disagreement_for_alignment,monomial_mean_abs_log_scale,monomial_low_similarity_fraction,greedy_soup_indices,greedy_soup_size,greedy_final_val_accuracy,greedy_final_val_loss,greedy_final_test_accuracy,greedy_final_test_loss,greedy_internal_test_accuracy_full_loader,greedy_trajectory_json,linear_val_midpoint_loss_barrier,linear_val_max_loss_barrier,linear_test_midpoint_loss_barrier,linear_test_max_loss_barrier,linear_val_accuracy_drop_barrier_t05,linear_test_accuracy_drop_barrier_t05,delta_val_midpoint_loss_barrier_vs_linear,help_val_midpoint_loss_barrier_vs_linear,delta_val_max_loss_barrier_vs_linear,help_val_max_loss_barrier_vs_linear,delta_test_midpoint_loss_barrier_vs_linear,help_test_midpoint_loss_barrier_vs_linear,delta_test_max_loss_barrier_vs_linear,help_test_max_loss_barrier_vs_linear,delta_val_accuracy_drop_barrier_t05_vs_linear,help_val_accuracy_drop_barrier_t05_vs_linear,delta_test_accuracy_drop_barrier_t05_vs_linear,help_test_accuracy_drop_barrier_t05_vs_linear
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,0-1,0,1,monomial_shrinkage_aligned_linear,True,True,True,False,False,linear,0.17658206447958946,0.3707530274987221,2.439497947692871,0.953125,0.916015625,0.181640625,-0.9372869785875082,0.0,-0.3486328125,0.01171875,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16797058284282684,0.3975694850087166,2.5709133744239807,0.955078125,0.890625,0.138671875,-0.9718724936246872,0.0,-0.34375,0.013671875,512.0,"[0.0,0.25,0.5,0.75,1.0]",monomial_pairwise_ref_0,,0.16445862532957733,0.125,,,,,,,,,-0.9307216089218855,0.0,-0.965237557888031,0.0,-0.3447265625,-0.34375,-0.006565369665622711,0.006565369665622711,0.0,-0.0,-0.006634935736656189,0.006634935736656189,0.0,-0.0,-0.00390625,0.00390625,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,0-2,0,2,linear_interpolation,True,True,False,False,False,linear,0.17658206447958946,0.3209037445485592,1.0496226102113724,0.953125,0.923828125,0.669921875,-0.29219859279692173,0.0,-0.1123046875,0.00390625,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16797058284282684,0.3682437762618065,1.1363638192415237,0.955078125,0.873046875,0.65234375,-0.2839234247803688,0.0,-0.0693359375,0.001953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-0.29219859279692173,0.0,-0.2839234247803688,0.0,-0.1123046875,-0.0693359375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,0-2,0,2,slerp_interpolation,True,True,False,False,True,slerp,0.17658206447958946,0.32034166529774666,1.0496226102113724,0.953125,0.923828125,0.669921875,-0.29276067204773426,0.0,-0.1123046875,0.00390625,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16797058284282684,0.3678027018904686,1.1363638192415237,0.955078125,0.873046875,0.65234375,-0.2843644991517067,0.0,-0.0693359375,0.001953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-0.29219859279692173,0.0,-0.2839234247803688,0.0,-0.1123046875,-0.0693359375,-0.0005620792508125305,0.0005620792508125305,0.0,-0.0,-0.0004410743713378906,0.0004410743713378906,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,0-2,0,2,git_rebasin_aligned_linear,True,True,True,False,False,linear,0.17658206447958946,0.3209037445485592,1.0496226102113724,0.953125,0.923828125,0.669921875,-0.29219859279692173,0.0,-0.1123046875,0.00390625,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16797058284282684,0.3682437762618065,1.1363638192415237,0.955078125,0.873046875,0.65234375,-0.2839234247803688,0.0,-0.0693359375,0.001953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",pairwise_ref_0,,,,,,,,,,,,-0.29219859279692173,0.0,-0.2839234247803688,0.0,-0.1123046875,-0.0693359375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,0-2,0,2,c2m3_aligned_linear,True,True,True,False,False,linear,0.17658205702900887,0.32147058844566345,1.0496226102113724,0.953125,0.921875,0.669921875,-0.29163174517452717,0.0,-0.1103515625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16797058284282684,0.3681994825601578,1.1363638192415237,0.955078125,0.87109375,0.65234375,-0.2839677184820175,0.0,-0.0673828125,0.00390625,512.0,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:1",0.011284722222222222,,,,,,,,,,,-0.29219859279692173,0.0,-0.2839234247803688,0.0,-0.1123046875,-0.0693359375,0.0005668476223945618,-0.0005668476223945618,0.0,-0.0,-4.429370164871216e-05,4.429370164871216e-05,0.0,-0.0,0.001953125,-0.001953125,0.001953125,-0.001953125
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,0-2,0,2,monomial_shrinkage_aligned_linear,True,True,True,False,False,linear,0.17658206447958946,0.3125539906322956,1.0496225953102112,0.953125,0.92578125,0.669921875,-0.3005483392626047,0.0,-0.1142578125,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16797058284282684,0.35952263325452805,1.1363638192415237,0.955078125,0.875,0.65234375,-0.29264456778764725,0.0,-0.0712890625,0.0078125,512.0,"[0.0,0.25,0.5,0.75,1.0]",monomial_pairwise_ref_0,,0.09617770552310034,0.125,,,,,,,,,-0.29219859279692173,0.0,-0.2839234247803688,0.0,-0.1123046875,-0.0693359375,-0.008349746465682983,0.008349746465682983,0.0,-0.0,-0.008721143007278442,0.008721143007278442,0.0,-0.0,-0.001953125,0.001953125,-0.001953125,0.001953125
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,1-2,1,2,linear_interpolation,True,True,False,False,False,linear,2.439497947692871,1.1893762648105621,1.0496226102113724,0.181640625,0.5859375,0.669921875,-0.5551840141415596,0.0,-0.16015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",2.5709134936332703,1.2600777447223663,1.1363638192415237,0.138671875,0.572265625,0.65234375,-0.5935609117150307,0.0,-0.1767578125,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-0.5551840141415596,0.0,-0.5935609117150307,0.0,-0.16015625,-0.1767578125,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,1-2,1,2,slerp_interpolation,True,True,False,False,True,slerp,2.439497947692871,1.1910921782255173,1.0496226102113724,0.181640625,0.5859375,0.669921875,-0.5534681007266045,0.0,-0.16015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",2.5709134936332703,1.262070894241333,1.1363638192415237,0.138671875,0.572265625,0.65234375,-0.591567762196064,0.0,-0.1767578125,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-0.5551840141415596,0.0,-0.5935609117150307,0.0,-0.16015625,-0.1767578125,0.0017159134149551392,-0.0017159134149551392,0.0,-0.0,0.001993149518966675,-0.001993149518966675,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,1-2,1,2,git_rebasin_aligned_linear,True,True,True,False,False,linear,2.439497947692871,1.1893762648105621,1.0496226102113724,0.181640625,0.5859375,0.669921875,-0.5551840141415596,0.0,-0.16015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",2.5709134936332703,1.2600777447223663,1.1363638192415237,0.138671875,0.572265625,0.65234375,-0.5935609117150307,0.0,-0.1767578125,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",pairwise_ref_1,,,,,,,,,,,,-0.5551840141415596,0.0,-0.5935609117150307,0.0,-0.16015625,-0.1767578125,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,1-2,1,2,c2m3_aligned_linear,True,True,True,False,False,linear,2.439497947692871,1.1893762648105621,1.0496226102113724,0.181640625,0.5859375,0.669921875,-0.5551840141415596,0.0,-0.16015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",2.5709134936332703,1.2600777447223663,1.1363638192415237,0.138671875,0.572265625,0.65234375,-0.5935609117150307,0.0,-0.1767578125,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:1",0.011284722222222222,,,,,,,,,,,-0.5551840141415596,0.0,-0.5935609117150307,0.0,-0.16015625,-0.1767578125,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,pair,1-2,1,2,monomial_shrinkage_aligned_linear,True,True,True,False,False,linear,2.439497947692871,1.1735054850578308,1.049622654914856,0.181640625,0.591796875,0.669921875,-0.5710548162460327,0.0,-0.166015625,0.017578125,512.0,"[0.0,0.25,0.5,0.75,1.0]",2.5709134936332703,1.2445595860481262,1.1363638639450073,0.138671875,0.580078125,0.65234375,-0.6090790927410126,0.0,-0.1845703125,0.021484375,512.0,"[0.0,0.25,0.5,0.75,1.0]",monomial_pairwise_ref_1,,0.1258537828405947,0.125,,,,,,,,,-0.5551840141415596,0.0,-0.5935609117150307,0.0,-0.16015625,-0.1767578125,-0.015870802104473114,0.015870802104473114,0.0,-0.0,-0.015518181025981903,0.015518181025981903,0.0,-0.0,-0.005859375,0.005859375,-0.0078125,0.0078125
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7201,mnist,mlp2,64,3,7201,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.1653594569415369,0.3307189138830738,0.3307189138830738,0.011284722222222222,0.057291666666666664,set,set,,,greedy_soup_endpoint,True,True,False,True,False,linear,1.0496226102113724,0.6651816740632057,0.4377300441265106,0.669921875,0.771484375,0.900390625,-0.07849465310573578,0.0,0.013671875,0.0,512.0,"[0.0,0.25,0.5,0.75,1.0]",1.1363638192415237,0.7425301223993301,0.49286767840385437,0.65234375,0.759765625,0.841796875,-0.07208562642335892,0.0,-0.0126953125,0.001953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,"2,0,1",3.0,0.900390625,0.4377300441265106,0.841796875,0.49286767840385437,0.8222222222222222,"[{""accepted"":true,""candidate_method"":""local_model"",""candidate_model_index"":2,""candidate_order"":[2,0,1],""candidate_rank"":1,""candidate_soup_validation_accuracy"":0.7079545454545455,""candidate_soup_validation_loss"":1.0016370209780607,""candidate_source"":""validation_ranked_local_model"",""decision_metric"":""validation_accuracy"",""decision_metric_source"":""direct_local_validation_metric"",""decision_reason"":""accepted_initial_best_validation_model"",""is_final_selection"":false,""soup_indices_after"":[2],""soup_indices_before"":[],""validation_accuracy_before"":NaN,""validation_accuracy_margin_after_minus_before"":NaN,""validation_loss_before"":NaN,""validation_loss_margin_before_minus_after"":NaN},{""accepted"":true,""candidate_method"":""local_model"",""candidate_model_index"":0,""candidate_order"":[2,0,1],""candidate_rank"":2,""candidate_soup_validation_accuracy"":0.7488636363636364,""candidate_soup_validation_loss"":0.8393985108895735,""candidate_source"":""validation_ranked_local_model"",""decision_metric"":""validation_accuracy"",""decision_metric_source"":""direct_candidate_soup_validation_metric"",""decision_reason"":""accepted_validation_accuracy_non_decrease"",""is_final_selection"":false,""soup_indices_after"":[2,0],""soup_indices_before"":[2],""validation_accuracy_before"":0.7079545454545455,""validation_accuracy_margin_after_minus_before"":0.040909090909090895,""validation_loss_before"":1.0016370209780607,""validation_loss_margin_before_minus_after"":0.16223851008848722},{""accepted"":true,""candidate_method"":""local_model"",""candidate_model_index"":1,""candidate_order"":[2,0,1],""candidate_rank"":3,""candidate_soup_validation_accuracy"":0.8551136363636364,""candidate_soup_validation_loss"":0.49555801261555066,""candidate_source"":""validation_ranked_local_model"",""decision_metric"":""validation_accuracy"",""decision_metric_source"":""direct_candidate_soup_validation_metric"",""decision_reason"":""accepted_validation_accuracy_non_decrease"",""is_final_selection"":true,""soup_indices_after"":[2,0,1],""soup_indices_before"":[2,0],""validation_accuracy_before"":0.7488636363636364,""validation_accuracy_margin_after_minus_before"":0.10624999999999996,""validation_loss_before"":0.8393985108895735,""validation_loss_margin_before_minus_after"":0.34384049827402285}]",,,,,,,,,,,,,,,,,,
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-1,0,1,linear_interpolation,True,True,False,False,False,linear,0.25225114077329636,0.5139139741659164,2.7785053849220276,0.935546875,0.876953125,0.134765625,-1.0014642886817455,0.0,-0.341796875,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.423788845539093,2.692333400249481,0.9609375,0.89453125,0.12890625,-1.003735138103366,0.0,-0.349609375,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-1.0014642886817455,0.0,-1.003735138103366,0.0,-0.341796875,-0.349609375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-1,0,1,slerp_interpolation,True,True,False,False,True,slerp,0.25225114077329636,0.5126193389296532,2.7785053849220276,0.935546875,0.876953125,0.134765625,-1.0027589239180088,0.0,-0.341796875,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.4214070439338684,2.692333400249481,0.9609375,0.89453125,0.12890625,-1.0061169397085905,0.0,-0.349609375,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-1.0014642886817455,0.0,-1.003735138103366,0.0,-0.341796875,-0.349609375,-0.0012946352362632751,0.0012946352362632751,0.0,-0.0,-0.0023818016052246094,0.0023818016052246094,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-1,0,1,git_rebasin_aligned_linear,True,True,True,False,False,linear,0.25225114077329636,0.5139139741659164,2.7785053849220276,0.935546875,0.876953125,0.134765625,-1.0014642886817455,0.0,-0.341796875,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.423788845539093,2.692333400249481,0.9609375,0.89453125,0.12890625,-1.003735138103366,0.0,-0.349609375,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",pairwise_ref_0,,,,,,,,,,,,-1.0014642886817455,0.0,-1.003735138103366,0.0,-0.341796875,-0.349609375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-1,0,1,c2m3_aligned_linear,True,True,True,False,False,linear,0.25225114077329636,0.5139139741659164,2.7785053849220276,0.935546875,0.876953125,0.134765625,-1.0014642886817455,0.0,-0.341796875,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.423788845539093,2.692333400249481,0.9609375,0.89453125,0.12890625,-1.003735138103366,0.0,-0.349609375,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:2",0.020833333333333332,,,,,,,,,,,-1.0014642886817455,0.0,-1.003735138103366,0.0,-0.341796875,-0.349609375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-1,0,1,monomial_shrinkage_aligned_linear,True,True,True,False,False,linear,0.25225114077329636,0.5124138668179512,2.7785054445266724,0.935546875,0.873046875,0.134765625,-1.0029644258320332,0.0,-0.337890625,0.017578125,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.4226090982556343,2.6923332810401917,0.9609375,0.888671875,0.12890625,-1.0049148257821798,0.0,-0.34375,0.017578125,512.0,"[0.0,0.25,0.5,0.75,1.0]",monomial_pairwise_ref_0,,0.18110873375901526,0.078125,,,,,,,,,-1.0014642886817455,0.0,-1.003735138103366,0.0,-0.341796875,-0.349609375,-0.0015001371502876282,0.0015001371502876282,0.0,-0.0,-0.0011796876788139343,0.0011796876788139343,0.0,-0.0,0.00390625,-0.00390625,0.005859375,-0.005859375
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-2,0,2,linear_interpolation,True,True,False,False,False,linear,0.25225114077329636,0.39905308187007904,1.1281447857618332,0.935546875,0.89453125,0.650390625,-0.29114488139748573,0.0,-0.1015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.33611351251602173,1.1186559200286865,0.9609375,0.8984375,0.65625,-0.30457173101603985,0.0,-0.08984375,0.013671875,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-0.29114488139748573,0.0,-0.30457173101603985,0.0,-0.1015625,-0.08984375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-2,0,2,slerp_interpolation,True,True,False,False,True,slerp,0.25225114077329636,0.3987889289855957,1.1281447857618332,0.935546875,0.89453125,0.650390625,-0.29140903428196907,0.0,-0.1015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.3355114236474037,1.1186559200286865,0.9609375,0.8984375,0.65625,-0.30517381988465786,0.0,-0.08984375,0.013671875,512.0,"[0.0,0.25,0.5,0.75,1.0]",,,,,,,,,,,,,-0.29114488139748573,0.0,-0.30457173101603985,0.0,-0.1015625,-0.08984375,-0.0002641528844833374,0.0002641528844833374,0.0,-0.0,-0.0006020888686180115,0.0006020888686180115,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-2,0,2,git_rebasin_aligned_linear,True,True,True,False,False,linear,0.25225114077329636,0.39905308187007904,1.1281447857618332,0.935546875,0.89453125,0.650390625,-0.29114488139748573,0.0,-0.1015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.33611351251602173,1.1186559200286865,0.9609375,0.8984375,0.65625,-0.30457173101603985,0.0,-0.08984375,0.013671875,512.0,"[0.0,0.25,0.5,0.75,1.0]",pairwise_ref_0,,,,,,,,,,,,-0.29114488139748573,0.0,-0.30457173101603985,0.0,-0.1015625,-0.08984375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-2,0,2,c2m3_aligned_linear,True,True,True,False,False,linear,0.25225114077329636,0.39905308187007904,1.1281447857618332,0.935546875,0.89453125,0.650390625,-0.29114488139748573,0.0,-0.1015625,0.005859375,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.33611351251602173,1.1186559200286865,0.9609375,0.8984375,0.65625,-0.30457173101603985,0.0,-0.08984375,0.013671875,512.0,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:2",0.020833333333333332,,,,,,,,,,,-0.29114488139748573,0.0,-0.30457173101603985,0.0,-0.1015625,-0.08984375,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
same_base_task_vector,mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7202,mnist,mlp2,64,3,7202,same_base_tasks,mnist_digit_subsets,activation,4,2,<repository-root>/reports/csv/same_base_task_vector_benchmark.csv,ok,0.24800742406679166,0.2795084971874737,0.2795084971874737,0.020833333333333332,0.0625,pair,0-2,0,2,monomial_shrinkage_aligned_linear,True,True,True,False,False,linear,0.25225114077329636,0.3951081335544586,1.128144770860672,0.935546875,0.896484375,0.650390625,-0.29508982226252556,0.0,-0.103515625,0.0078125,512.0,"[0.0,0.25,0.5,0.75,1.0]",0.16271456703543663,0.331221379339695,1.1186559796333313,0.9609375,0.90625,0.65625,-0.309463893994689,0.0,-0.09765625,0.01953125,512.0,"[0.0,0.25,0.5,0.75,1.0]",monomial_pairwise_ref_0,,0.12043772443269246,0.078125,,,,,,,,,-0.29114488139748573,0.0,-0.30457173101603985,0.0,-0.1015625,-0.08984375,-0.0039449408650398254,0.0039449408650398254,0.0,-0.0,-0.004892162978649139,0.004892162978649139,0.0,-0.0,-0.001953125,0.001953125,-0.0078125,0.0078125
