case_id,source,noise_type,noise_level,candidate_rank,n,certification_rate,uncertain_rate,rejection_rate,correct_period_rate,correct_index_rate,false_lift_rate,false_positive_central_rate,false_positive_lift_rate,false_negative_rejection_rate,period_divisible_index_obstructed_rejection_rate,mean_centrality_score,mean_phase_residual,mean_root_margin
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,1e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3433913172789244e-06,1.3433913172780062e-06,0.28462843302159724
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,1e-07,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3433913172789244e-06,1.3433913172780062e-06,0.28462843302159724
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,3e-07,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.030173951158506e-06,4.030173951133715e-06,0.28462594598741564
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,3e-07,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.030173951158506e-06,4.030173951133715e-06,0.28462594598741564
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,1e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.343391316201406e-05,1.3433913161095876e-05,0.2846172415333048
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,1e-06,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.343391316201406e-05,1.3433913161095876e-05,0.2846172415333048
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,3e-06,2,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.030173941546013e-05,4.030173939066914e-05,0.28459237308320645
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,3e-06,4,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.030173941546013e-05,4.030173939066914e-05,0.28459237308320645
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,1e-05,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001343391307859309,0.0001343391298677465,0.2845053500606852
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,1e-05,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001343391307859309,0.0001343391298677465,0.2845053500606852
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,3e-05,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000403017393062833,0.0004030173682718627,0.2842568547419052
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,3e-05,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000403017393062833,0.0004030173682718627,0.2842568547419052
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.0001,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013433915454306078,0.0013433906272478932,0.28338877675851587
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.0001,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013433915454306078,0.0013433906272478932,0.28338877675851587
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.0003,2,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004030182489692012,0.004030157698913871,0.2809227512548014
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.0003,4,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004030182489692012,0.004030157698913871,0.2809227512548014
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.001,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013434260280917917,0.01343334214541298,0.27245744963560925
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.001,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013434260280917917,0.01343334214541298,0.27245744963560925
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.003,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0403113520918199,0.040286570562336116,0.24968910584718146
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.003,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0403113520918199,0.040286570562336116,0.24968910584718146
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.01,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13469875328313746,0.13378407010288443,0.1856688177083747
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.01,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13469875328313746,0.13378407010288443,0.1856688177083747
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.03,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41283906301104534,0.3888156529847413,0.09281733343454115
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.03,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41283906301104534,0.3888156529847413,0.09281733343454115
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.05,2,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.718680246801713,0.6122713089311586,0.05528842467809066
heisenberg_d2_k3,rank_divisibility,unitary_near_identity,0.05,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.718680246801713,0.6122713089311586,0.05528842467809066
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.0,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.0,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,1e-07,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.582361017753687e-07,4.582361017753324e-07,0.19011164361657895
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,1e-07,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.582361017753687e-07,4.582361017753324e-07,0.19011164361657895
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,3e-07,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3747082906094999e-06,1.3747082906085182e-06,0.1901107576360663
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,3e-07,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3747082906094999e-06,1.3747082906085182e-06,0.1901107576360663
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,1e-06,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5823607983383836e-06,4.582360798302027e-06,0.1901076567364038
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,1e-06,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5823607983383836e-06,4.582360798302027e-06,0.1901076567364038
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,3e-06,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3747080935275699e-05,1.3747080934294073e-05,0.19009879729849882
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,3e-06,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3747080935275699e-05,1.3747080934294073e-05,0.19009879729849882
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,1e-05,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.582358610111852e-05,4.582358606476206e-05,0.19006779247902764
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,1e-05,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.582358610111852e-05,4.582358606476206e-05,0.19006779247902764
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,3e-05,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013747061289060792,0.0001374706119089867,0.18997923482232487
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,3e-05,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013747061289060792,0.0001374706119089867,0.18997923482232487
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.0001,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004582336969880908,0.0004582336606321608,0.18966960434844737
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.0001,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004582336969880908,0.0004582336606321608,0.18966960434844737
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.0003,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013746871382422127,0.001374686156663593,0.1887877001247545
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.0003,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013746871382422127,0.001374686156663593,0.1887877001247545
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.001,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004582144841403197,0.004582108490623964,0.18573316661356107
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.001,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004582144841403197,0.004582108490623964,0.18573316661356107
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.003,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013745627459045184,0.013744646272865887,0.1772809567719193
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.003,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013745627459045184,0.013744646272865887,0.1772809567719193
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.01,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045829776610312165,0.045793456368477495,0.1508503607085506
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.01,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045829776610312165,0.045793456368477495,0.1508503607085506
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.03,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13808859172049395,0.13710606359649943,0.0986120358496745
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.03,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13808859172049395,0.13710606359649943,0.0986120358496745
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.05,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23230671122039537,0.2277317001734402,0.06930881423996933
heisenberg_d3_k2,central_positive,entrywise_projected_unitary,0.05,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23230671122039537,0.2277317001734402,0.06930881423996933
heisenberg_d3_k2,central_positive,unitary_near_identity,0.0,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,central_positive,unitary_near_identity,0.0,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,central_positive,unitary_near_identity,1e-07,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2883486725338946e-06,1.2883486725330854e-06,0.19011085052621465
heisenberg_d3_k2,central_positive,unitary_near_identity,1e-07,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2883486725338946e-06,1.2883486725330854e-06,0.19011085052621465
heisenberg_d3_k2,central_positive,unitary_near_identity,3e-07,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.865046081003352e-06,3.865046080981509e-06,0.19010837838565137
heisenberg_d3_k2,central_positive,unitary_near_identity,3e-07,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.865046081003352e-06,3.865046080981509e-06,0.19010837838565137
heisenberg_d3_k2,central_positive,unitary_near_identity,1e-06,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2883487668761325e-05,1.288348766795238e-05,0.19009972614292855
heisenberg_d3_k2,central_positive,unitary_near_identity,1e-06,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2883487668761325e-05,1.288348766795238e-05,0.19009972614292855
heisenberg_d3_k2,central_positive,unitary_near_identity,3e-06,9,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8650469282825765e-05,3.8650469260984235e-05,0.19007500758586587
heisenberg_d3_k2,central_positive,unitary_near_identity,3e-06,18,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8650469282825765e-05,3.8650469260984235e-05,0.19007500758586587
heisenberg_d3_k2,central_positive,unitary_near_identity,1e-05,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001288349709978206,0.00012883497018887366,0.1899885175614981
heisenberg_d3_k2,central_positive,unitary_near_identity,1e-05,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001288349709978206,0.00012883497018887366,0.1899885175614981
heisenberg_d3_k2,central_positive,unitary_near_identity,3e-05,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00038650554626873986,0.0003865055244270736,0.18974161686027072
heisenberg_d3_k2,central_positive,unitary_near_identity,3e-05,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00038650554626873986,0.0003865055244270736,0.18974161686027072
heisenberg_d3_k2,central_positive,unitary_near_identity,0.0001,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012883593736098512,0.001288358564646638,0.18887995733115456
heisenberg_d3_k2,central_positive,unitary_near_identity,0.0001,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012883593736098512,0.001288358564646638,0.18887995733115456
heisenberg_d3_k2,central_positive,unitary_near_identity,0.0003,9,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003865147088807361,0.003865125245883653,0.18643944631916073
heisenberg_d3_k2,central_positive,unitary_near_identity,0.0003,18,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003865147088807361,0.003865125245883653,0.18643944631916073
heisenberg_d3_k2,central_positive,unitary_near_identity,0.001,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012884792819354932,0.012883983727500678,0.17814695234194478
heisenberg_d3_k2,central_positive,unitary_near_identity,0.001,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012884792819354932,0.012883983727500678,0.17814695234194478
heisenberg_d3_k2,central_positive,unitary_near_identity,0.003,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03866692101243714,0.03864507382448354,0.15656893162813718
heisenberg_d3_k2,central_positive,unitary_near_identity,0.003,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03866692101243714,0.03864507382448354,0.15656893162813718
heisenberg_d3_k2,central_positive,unitary_near_identity,0.01,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1292012214478327,0.12839424242106273,0.10284641806781517
heisenberg_d3_k2,central_positive,unitary_near_identity,0.01,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1292012214478327,0.12839424242106273,0.10284641806781517
heisenberg_d3_k2,central_positive,unitary_near_identity,0.03,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39456101004676514,0.3734441622127952,0.04456354210071157
heisenberg_d3_k2,central_positive,unitary_near_identity,0.03,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39456101004676514,0.3734441622127952,0.04456354210071157
heisenberg_d3_k2,central_positive,unitary_near_identity,0.05,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6799842943161127,0.5877696447018538,0.026170144936092786
heisenberg_d3_k2,central_positive,unitary_near_identity,0.05,18,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6799842943161127,0.5877696447018538,0.026170144936092786
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.0,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.0,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,1e-07,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.582361017753687e-07,4.582361017753324e-07,0.19011164361657895
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,1e-07,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.582361017753687e-07,4.582361017753324e-07,0.19011164361657895
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,3e-07,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3747082906094999e-06,1.3747082906085182e-06,0.1901107576360663
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,3e-07,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3747082906094999e-06,1.3747082906085182e-06,0.1901107576360663
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,1e-06,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5823607983383836e-06,4.582360798302027e-06,0.1901076567364038
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,1e-06,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5823607983383836e-06,4.582360798302027e-06,0.1901076567364038
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,3e-06,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3747080935275699e-05,1.3747080934294073e-05,0.19009879729849882
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,3e-06,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3747080935275699e-05,1.3747080934294073e-05,0.19009879729849882
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,1e-05,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.582358610111852e-05,4.582358606476206e-05,0.19006779247902764
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,1e-05,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.582358610111852e-05,4.582358606476206e-05,0.19006779247902764
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,3e-05,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013747061289060792,0.0001374706119089867,0.18997923482232487
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,3e-05,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00013747061289060792,0.0001374706119089867,0.18997923482232487
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.0001,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004582336969880908,0.0004582336606321608,0.18966960434844737
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.0001,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004582336969880908,0.0004582336606321608,0.18966960434844737
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.0003,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013746871382422127,0.001374686156663593,0.1887877001247545
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.0003,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013746871382422127,0.001374686156663593,0.1887877001247545
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.001,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004582144841403197,0.004582108490623964,0.18573316661356107
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.001,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004582144841403197,0.004582108490623964,0.18573316661356107
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.003,3,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013745627459045184,0.013744646272865887,0.1772809567719193
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.003,6,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013745627459045184,0.013744646272865887,0.1772809567719193
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.01,3,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045829776610312165,0.045793456368477495,0.1508503607085506
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.01,6,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045829776610312165,0.045793456368477495,0.1508503607085506
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.03,3,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13808859172049395,0.13710606359649943,0.0986120358496745
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.03,6,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13808859172049395,0.13710606359649943,0.0986120358496745
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.05,3,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23230671122039537,0.2277317001734402,0.06930881423996933
heisenberg_d3_k2,rank_divisibility,entrywise_projected_unitary,0.05,6,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23230671122039537,0.2277317001734402,0.06930881423996933
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,0.0,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,0.0,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.9548066628047715e-16,3.040470972244059e-16,0.19011208660836504
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,1e-07,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2883486725338946e-06,1.2883486725330854e-06,0.19011085052621465
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,1e-07,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2883486725338946e-06,1.2883486725330854e-06,0.19011085052621465
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,3e-07,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.865046081003352e-06,3.865046080981509e-06,0.19010837838565137
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,3e-07,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.865046081003352e-06,3.865046080981509e-06,0.19010837838565137
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,1e-06,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2883487668761325e-05,1.288348766795238e-05,0.19009972614292855
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,1e-06,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2883487668761325e-05,1.288348766795238e-05,0.19009972614292855
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,3e-06,3,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8650469282825765e-05,3.8650469260984235e-05,0.19007500758586587
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,3e-06,6,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8650469282825765e-05,3.8650469260984235e-05,0.19007500758586587
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,1e-05,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001288349709978206,0.00012883497018887366,0.1899885175614981
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,1e-05,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001288349709978206,0.00012883497018887366,0.1899885175614981
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,3e-05,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00038650554626873986,0.0003865055244270736,0.18974161686027072
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,3e-05,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00038650554626873986,0.0003865055244270736,0.18974161686027072
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,0.0001,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012883593736098512,0.001288358564646638,0.18887995733115456
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,0.0001,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012883593736098512,0.001288358564646638,0.18887995733115456
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,0.0003,3,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003865147088807361,0.003865125245883653,0.18643944631916073
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,0.0003,6,20,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003865147088807361,0.003865125245883653,0.18643944631916073
heisenberg_d3_k2,rank_divisibility,unitary_near_identity,0.001,3,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012884792819354932,0.012883983727500678,0.17814695234194478
