setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,pairwise_alignment_residual_json,alignment_source,alignment_noise_fraction,is_injected_alignment_control,cycle_score,monomial_defect_score,mean_cycle_score,max_cycle_score,median_cycle_score,nonidentity_triangle_fraction,mean_triangle_defect_rate,max_triangle_defect_rate,alignment_confidence_score,combined_obstruction_score,sync_reference_model,sync_disagreement,evidence_role,method,test_accuracy,test_loss,val_accuracy,val_loss,validation_accuracy_used_for_selection,selection_indices,uses_validation_data,is_single_model,exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_count,parameter_multiplier,inference_multiplier,parameter_count_multiplier,inference_time_multiplier,uses_obstruction_residual,uses_distillation,method_note,single_best_merge_degradation,mean_individual_merge_degradation,weight_merge_degradation,delta_vs_weight_average,delta_vs_greedy_soup,delta_vs_c2m3_synchronized,weight_average_degradation_vs_best_single,git_rebasin_degradation_vs_best_single,c2m3_degradation_vs_best_single,c2m3_delta_vs_git_rebasin,c2m3_delta_vs_weight_average,rank_lift_delta_vs_weight_average,rank_lift_delta_vs_c2m3,greedy_soup_delta_vs_weight_average,preregistration_role,setting_description,large_field_shard,large_field_row
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,greedy_soup,0.8312,0.48443508105278016,0.861,0.428884557723999,0.861,[2],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0031999999999999806,0.0005999999999999339,,0.5978000000000001,0.0,0.03160000000000007,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,200
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,git_rebasin_pairwise_ref0,0.8054,0.6018959902763367,0.82,0.5519833583831787,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.029000000000000026,0.02639999999999998,,0.5720000000000001,-0.025800000000000045,0.005800000000000027,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,201
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,c2m3_synchronized,0.7996,0.6247803037643432,0.8215,0.5750889511108398,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.03480000000000005,0.032200000000000006,,0.5662,-0.03160000000000007,0.0,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,202
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,ensemble_upper_bound,0.832,0.4785301412582397,0.8625,0.4203802146911621,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0024000000000000687,-0.00019999999999997797,,0.5986,0.0007999999999999119,0.032399999999999984,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,203
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,twisted_rank_lift_2,0.8298,0.5006058635234832,0.8555,0.44618572235107423,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0046000000000000485,0.0020000000000000018,,0.5964,-0.0014000000000000679,0.030200000000000005,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,204
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,random_branch_ensemble_2,0.8276,0.5046477646827697,0.8505,0.4517036361694336,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.006800000000000028,0.0041999999999999815,,0.5942000000000001,-0.0036000000000000476,0.028000000000000025,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,205
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,validation_branch_ensemble_2,0.8326,0.4786654544830322,0.8615,0.4195423812866211,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,0.0018000000000000238,-0.0008000000000000229,,0.5992,0.0013999999999999568,0.03300000000000003,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,206
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4011,fashion_mnist,mlp2,3,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.2918834487597148,0.29943323135375977,0.6985910589961956,0.0,"[{""assigned_similarity_mean"":0.6877554561942816,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2907334268093109},{""assigned_similarity_mean"":0.7103938949294388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2854836881160736},{""assigned_similarity_mean"":0.6976238258648664,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29943323135375977}]",observed,0.0,False,0.9395810236483068,,0.9395810236483068,0.9395810236483068,0.9395810236483068,1.0,0.8828125,0.8828125,0.6014002213319848,0.6751771696087914,"hidden1:2,hidden2:1",0.2170138888888889,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.8298,0.5006058635234832,0.8555,0.44618572235107423,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0046000000000000485,0.0020000000000000018,,0.5964,-0.0014000000000000679,0.030200000000000005,0.601,0.029000000000000026,0.03480000000000005,-0.005800000000000027,0.5662,0.5964,0.030200000000000005,0.5978000000000001,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_runs_maps_part_000.csv.gz,207
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,weight_average,0.2334,1.9655053600311279,0.2455,1.9417499313354492,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.601,0.5984,0.601,0.0,-0.5978000000000001,-0.189,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,208
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,greedy_soup,0.8312,0.48443508105278016,0.861,0.428884557723999,0.861,[2],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0031999999999999806,0.0005999999999999339,,0.5978000000000001,0.0,0.40880000000000005,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,209
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,git_rebasin_pairwise_ref0,0.4224,1.474157738494873,0.4435,1.421478874206543,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.41200000000000003,0.4094,,0.189,-0.40880000000000005,0.0,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,210
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,c2m3_synchronized,0.4224,1.474157738494873,0.4435,1.421478874206543,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.41200000000000003,0.4094,,0.189,-0.40880000000000005,0.0,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,211
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,ensemble_upper_bound,0.832,0.4785301412582397,0.8625,0.4203802146911621,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0024000000000000687,-0.00019999999999997797,,0.5986,0.0007999999999999119,0.40959999999999996,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,212
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,twisted_rank_lift_2,0.8086,0.5433107769489288,0.8335,0.4947756156921387,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.025800000000000045,0.0232,,0.5751999999999999,-0.022600000000000064,0.3862,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,213
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,random_branch_ensemble_2,0.8102,0.574994206905365,0.8275,0.5252820491790772,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0242,0.021599999999999953,,0.5768,-0.02100000000000002,0.38780000000000003,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,214
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,validation_branch_ensemble_2,0.8326,0.4786654544830322,0.8615,0.4195423812866211,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,0.0018000000000000238,-0.0008000000000000229,,0.5992,0.0013999999999999568,0.4102,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,215
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4011,fashion_mnist,mlp2,3,128,none,weight,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318,0.8344,0.8298,0.0046000000000000485,hidden2,,none,0.6465959548950195,0.6817827820777893,0.1318056352323159,-0.7424430251121521,"[{""assigned_similarity_mean"":0.09637303280032938,""assigned_similarity_min"":-0.7424430251121521,""pair"":""0-1"",""residual"":0.6817827820777893},{""assigned_similarity_mean"":0.15394756796740694,""assigned_similarity_min"":-0.5876322388648987,""pair"":""0-2"",""residual"":0.6188129782676697},{""assigned_similarity_mean"":0.14509630492921133,""assigned_similarity_min"":-0.6809683442115784,""pair"":""1-2"",""residual"":0.6391921043395996}]",observed,0.0,False,0.9921567416492215,,0.9921567416492215,0.9921567416492215,0.9921567416492215,1.0,0.984375,0.984375,0.19999234488185622,0.8042387224547214,"hidden1:0,hidden2:0",0.2065972222222222,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.8086,0.5433107769489288,0.8335,0.4947756156921387,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.025800000000000045,0.0232,,0.5751999999999999,-0.022600000000000064,0.3862,0.601,0.41200000000000003,0.41200000000000003,0.0,0.189,0.5751999999999999,0.3862,0.5978000000000001,neighbor_control,Same primary setting with weight matching.,prompt21_runs_maps_part_000.csv.gz,216
