setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,is_injected_alignment_control,monomial_defect_score,monomial_cycle_trace,monomial_cycle_determinant,monomial_average_defect_score
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9306,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9309333333333332,0.9318,0.9302,0.0015999999999999,hidden2,shrinkage,shrinkage,0.3190134664376576,0.3209017813205719,0.7157085390451053,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2134123011803537,24.395111140929036,-5.001304577833955e-07,1.2134123011803537
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9306,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9309333333333332,0.9318,0.9302,0.0015999999999999,hidden2,global_synchronized,none,0.3190134664376576,0.3209017813205719,0.7157085390451053,0.0,observed,0.0,permutation,0-1-2,0,1,2,101.0,0.7890625,0.8882919002219934,0.8882919002219934,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9306,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9309333333333332,0.9318,0.9302,0.0015999999999999,hidden2,global_synchronized,global_synchronized,0.3190134664376576,0.3209017813205719,0.7157085390451053,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2664783728313025,27.0,-0.999999999999998,1.2664783728313025
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9306,mnist,mlp2,3,128,none,monomial_weight_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9309333333333332,0.9318,0.9302,0.0015999999999999,hidden2,raw,none,0.6723458568255106,0.67976313829422,0.071535097509089,-0.6599108576774597,observed,0.0,permutation,0-1-2,0,1,2,126.0,0.984375,0.9921567416492216,0.9921567416492216,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9306,mnist,mlp2,3,128,none,monomial_weight_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9309333333333332,0.9318,0.9302,0.0015999999999999,hidden2,raw,raw,0.6723458568255106,0.67976313829422,0.071535097509089,-0.6599108576774597,observed,0.0,monomial,,0,1,2,,,,,False,1.4095134398897051,2.000000149111079,1.000004373472675,1.4095134398897051
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_activation_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,raw,none,0.3242734769980113,0.3298081457614898,0.7236150711153945,0.0,observed,0.0,permutation,0-1-2,0,1,2,103.0,0.8046875,0.8970437559004577,0.8970437559004577,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_activation_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,raw,raw,0.3242734769980113,0.3298081457614898,0.7236150711153945,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.235229883880416,20.0558713136486,-4.133863103350147e-14,1.235229883880416
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,shrinkage,none,0.3242734769980113,0.3298081457614898,0.7236150711153945,0.0,observed,0.0,permutation,0-1-2,0,1,2,103.0,0.8046875,0.8970437559004577,0.8970437559004577,,,,,
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,shrinkage,shrinkage,0.3242734769980113,0.3298081457614898,0.7236150711153945,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2245886864748643,22.364951602359987,-2.0992746794080963e-07,1.2245886864748643
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,global_synchronized,none,0.3242734769980113,0.3298081457614898,0.7236150711153945,0.0,observed,0.0,permutation,0-1-2,0,1,2,103.0,0.8046875,0.8970437559004577,0.8970437559004577,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,global_synchronized,global_synchronized,0.3242734769980113,0.3298081457614898,0.7236150711153945,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.278836444746301,25.0,-1.0000000000000009,1.278836444746301
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_weight_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,raw,none,0.6626297831535339,0.6903213858604431,0.0977304483275247,-0.7097020149230957,observed,0.0,permutation,0-1-2,0,1,2,125.0,0.9765625,0.9882117688026184,0.9882117688026184,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9307,mnist,mlp2,3,128,none,monomial_weight_mlp2,9307,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.931,0.9316,0.9306,0.001,hidden2,raw,raw,0.6626297831535339,0.6903213858604431,0.0977304483275247,-0.7097020149230957,observed,0.0,monomial,,0,1,2,,,,,False,1.4052055762253366,3.0000001620362973,1.0000013328359458,1.4052055762253366
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_activation_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,raw,none,0.3253931999206543,0.3329289555549621,0.7061738686946532,0.0,observed,0.0,permutation,0-1-2,0,1,2,108.0,0.84375,0.9185586535436918,0.9185586535436918,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_activation_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,raw,raw,0.3253931999206543,0.3329289555549621,0.7061738686946532,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2470292669644631,16.104293732012174,-2.9013031124225657e-15,1.2470292669644631
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,shrinkage,none,0.3253931999206543,0.3329289555549621,0.7061738686946532,0.0,observed,0.0,permutation,0-1-2,0,1,2,108.0,0.84375,0.9185586535436918,0.9185586535436918,,,,,
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,shrinkage,shrinkage,0.3253931999206543,0.3329289555549621,0.7061738686946532,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.249036943064883,17.915668041223412,-6.825175392269657e-08,1.249036943064883
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,global_synchronized,none,0.3253931999206543,0.3329289555549621,0.7061738686946532,0.0,observed,0.0,permutation,0-1-2,0,1,2,108.0,0.84375,0.9185586535436918,0.9185586535436918,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,global_synchronized,global_synchronized,0.3253931999206543,0.3329289555549621,0.7061738686946532,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3096967234341108,20.0,-1.0000000000000002,1.3096967234341108
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_weight_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,raw,none,0.6641218463579813,0.6739122271537781,0.0968197280494678,-0.6563929319381714,observed,0.0,permutation,0-1-2,0,1,2,122.0,0.953125,0.9762812094883316,0.9762812094883316,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9308,mnist,mlp2,3,128,none,monomial_weight_mlp2,9308,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9328,0.9332,0.9322,0.001,hidden2,raw,raw,0.6641218463579813,0.6739122271537781,0.0968197280494678,-0.6563929319381714,observed,0.0,monomial,,0,1,2,,,,,False,1.388247280292885,6.000000324950966,-1.0000017324032455,1.388247280292885
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_activation_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,raw,none,0.3244742552439372,0.3361628651618957,0.6803954509863009,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_activation_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,raw,raw,0.3244742552439372,0.3361628651618957,0.6803954509863009,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.400492205969773,12.653657743617226,-1.0988292556949669e-13,1.400492205969773
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,shrinkage,none,0.3244742552439372,0.3361628651618957,0.6803954509863009,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,shrinkage,shrinkage,0.3244742552439372,0.3361628651618957,0.6803954509863009,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.298911648433492,14.18286556077923,-1.7188058900062635e-06,1.298911648433492
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,global_synchronized,none,0.3244742552439372,0.3361628651618957,0.6803954509863009,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,global_synchronized,global_synchronized,0.3244742552439372,0.3361628651618957,0.6803954509863009,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3350369567663474,16.0,-0.999999999999998,1.3350369567663474
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_weight_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,raw,none,0.6777682503064474,0.7048790454864502,0.0594468112994945,-0.6699188351631165,observed,0.0,permutation,0-1-2,0,1,2,123.0,0.9609375,0.9802741963348828,0.9802741963348828,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9309,mnist,mlp2,3,128,none,monomial_weight_mlp2,9309,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9322,0.9328,0.9314,0.0013999999999999,hidden2,raw,raw,0.6777682503064474,0.7048790454864502,0.0594468112994945,-0.6699188351631165,observed,0.0,monomial,,0,1,2,,,,,False,1.3934656451043863,5.000000005615824,1.0000002897991278,1.3934656451043863
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_activation_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,raw,none,0.3188090125719706,0.3220122158527374,0.7241999186420193,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_activation_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,raw,raw,0.3188090125719706,0.3220122158527374,0.7241999186420193,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.316712194251333,12.919804439974916,1.235278984559166e-13,1.316712194251333
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,shrinkage,none,0.3188090125719706,0.3220122158527374,0.7241999186420193,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,shrinkage,shrinkage,0.3188090125719706,0.3220122158527374,0.7241999186420193,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2856200715855453,14.361247548693676,3.514653588277471e-07,1.2856200715855453
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,global_synchronized,none,0.3188090125719706,0.3220122158527374,0.7241999186420193,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,global_synchronized,global_synchronized,0.3188090125719706,0.3220122158527374,0.7241999186420193,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3356503199483123,16.0,1.0,1.3356503199483123
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_weight_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,raw,none,0.6569847265879313,0.6711291074752808,0.1085735517117427,-0.766069233417511,observed,0.0,permutation,0-1-2,0,1,2,126.0,0.984375,0.9921567416492216,0.9921567416492216,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9310,mnist,mlp2,3,128,none,monomial_weight_mlp2,9310,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9308666666666668,0.933,0.9284,0.0046,hidden2,raw,raw,0.6569847265879313,0.6711291074752808,0.1085735517117427,-0.766069233417511,observed,0.0,monomial,,0,1,2,,,,,False,1.408652284404342,1.9999997628550048,-1.0000001079155794,1.408652284404342
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_activation_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,raw,none,0.3209284742673238,0.3328203856945038,0.713708742793339,0.0,observed,0.0,permutation,0-1-2,0,1,2,108.0,0.84375,0.9185586535436918,0.9185586535436918,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_activation_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,raw,raw,0.3209284742673238,0.3328203856945038,0.713708742793339,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2272155921970629,16.42738774822328,-4.029870602962694e-15,1.2272155921970629
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,shrinkage,none,0.3209284742673238,0.3328203856945038,0.713708742793339,0.0,observed,0.0,permutation,0-1-2,0,1,2,108.0,0.84375,0.9185586535436918,0.9185586535436918,,,,,
mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,shrinkage,shrinkage,0.3209284742673238,0.3328203856945038,0.713708742793339,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2456896234159798,18.112450963329724,-3.052760174066196e-07,1.2456896234159798
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,global_synchronized,none,0.3209284742673238,0.3328203856945038,0.713708742793339,0.0,observed,0.0,permutation,0-1-2,0,1,2,108.0,0.84375,0.9185586535436918,0.9185586535436918,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,global_synchronized,global_synchronized,0.3209284742673238,0.3328203856945038,0.713708742793339,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3048096342609474,20.0,-1.0000000000000018,1.3048096342609474
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_weight_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,raw,none,0.6416679620742798,0.6552611589431763,0.144011132359689,-0.6728692650794983,observed,0.0,permutation,0-1-2,0,1,2,127.0,0.9921875,0.9960860906568269,0.9960860906568269,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9311,mnist,mlp2,3,128,none,monomial_weight_mlp2,9311,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9321333333333334,0.9328,0.9314,0.0013999999999999,hidden2,raw,raw,0.6416679620742798,0.6552611589431763,0.144011132359689,-0.6728692650794983,observed,0.0,monomial,,0,1,2,,,,,False,1.418617181762066,0.9999999942313142,-1.0000010199204363,1.418617181762066
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9312,mnist,mlp2,3,128,none,monomial_activation_mlp2,9312,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9302666666666668,0.9318,0.9286,0.0031999999999999,hidden2,raw,none,0.322809745868047,0.3248427212238312,0.6991558448547343,0.0,observed,0.0,permutation,0-1-2,0,1,2,106.0,0.828125,0.9100137361600648,0.9100137361600648,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9312,mnist,mlp2,3,128,none,monomial_activation_mlp2,9312,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9302666666666668,0.9318,0.9286,0.0031999999999999,hidden2,raw,raw,0.322809745868047,0.3248427212238312,0.6991558448547343,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2689434594321445,18.358317493679017,-3.122849895531347e-12,1.2689434594321445
