evidence_label,mode,corpus_seed,transition_method,selected_transition_method,loop_name,loop_vertices,identity_distance,connection_synchronization_residual,group_element_classification,spectral_radius,mean_eigenvalue_modulus,mean_absolute_eigenphase,trace_over_dimension_real,trace_over_dimension_imag
natural_measured,confirmatory,2,activation_procrustes,False,rotation_reflection_commutator,commutator,0.7034753561019897,0.32791585980781485,commutator_operator,1.000000972827403,1.0000005042588331,0.48370442949144654,0.7525617028586573,0.0
natural_measured,confirmatory,2,low_rank_subspace,False,triangle_rotation,0-1-2-0,0.7478174567222595,0.3960067757538387,unclassified_feature_space_operator,1.4515198410814512,0.8178414792118172,0.3107269963334962,0.8019344359636315,-8.673617379884035e-19
natural_measured,confirmatory,2,low_rank_subspace,False,triangle_reflection,0-4-5-0,0.6679782867431641,0.3960067757538387,unclassified_feature_space_operator,1.079208338317069,0.8446285414065847,0.19442655371548548,0.8251800928264856,8.673617379884035e-19
natural_measured,confirmatory,2,low_rank_subspace,False,rotation_cycle,0-1-2-3-0,0.7636193037033081,0.3960067757538387,unclassified_feature_space_operator,1.446197439110504,0.776180517764573,0.20265748569607342,0.7625004178844392,4.336808689942018e-18
natural_measured,confirmatory,2,low_rank_subspace,False,reflection_rotation_cycle,0-4-1-5-0,0.7728608250617981,0.3960067757538387,unclassified_feature_space_operator,1.2414137195635757,0.7947384603047942,0.26777882721609025,0.7703947434201837,3.469446951953614e-18
natural_measured,confirmatory,2,low_rank_subspace,False,rotation_reflection_commutator,commutator,3660976.5,0.3960067757538387,commutator_operator,3748178.714272289,59043.14357252756,0.7111671393565115,-59017.36754608154,2.0816681711721685e-17
natural_measured,confirmatory,2,joint_weight_activation,False,triangle_rotation,0-1-2-0,0.533546507358551,0.2590505572568093,unclassified_feature_space_operator,1.0000002756165844,1.000000038910087,0.3370795281773575,0.8576641092076897,0.0
natural_measured,confirmatory,2,joint_weight_activation,False,triangle_reflection,0-4-5-0,0.3230978548526764,0.2590505572568093,unclassified_feature_space_operator,1.0000006169537563,1.000000373493675,0.18137279031927706,0.9478042488917713,-3.469446951953614e-18
natural_measured,confirmatory,2,joint_weight_activation,False,rotation_cycle,0-1-2-3-0,0.5447361469268799,0.2590505572568093,unclassified_feature_space_operator,1.000000561019387,1.0000001681534512,0.36148327803798097,0.8516314299777152,0.0
natural_measured,confirmatory,2,joint_weight_activation,False,reflection_rotation_cycle,0-4-1-5-0,0.4880048334598541,0.2590505572568093,unclassified_feature_space_operator,1.00000062031017,1.0000003750420108,0.3091967184672549,0.8809260278940203,0.0
natural_measured,confirmatory,2,joint_weight_activation,False,rotation_reflection_commutator,commutator,0.5459232330322266,0.2590505572568093,commutator_operator,1.0000007335622578,1.0000004710364114,0.30941778459029345,0.8509843861684203,0.0
natural_measured,confirmatory,3,weight_based,True,triangle_rotation,0-1-2-0,1.2006258884866838e-06,0.030727947430152978,unclassified_feature_space_operator,1.0000013437736817,1.0000001462177655,3.992218771501709e-07,1.0000001462176438,0.0
natural_measured,confirmatory,3,weight_based,True,triangle_reflection,0-4-5-0,1.214289000017743e-06,0.030727947430152978,unclassified_feature_space_operator,1.0000016594100765,1.000000303611285,4.1008650633616193e-07,1.0000003036111598,0.0
natural_measured,confirmatory,3,weight_based,True,rotation_cycle,0-1-2-3-0,1.436638854102057e-06,0.030727947430152978,unclassified_feature_space_operator,1.0000012552745272,1.0000001182781304,4.465343404887836e-07,1.0000001182779676,-6.617444900424222e-24
natural_measured,confirmatory,3,weight_based,True,reflection_rotation_cycle,0-4-1-5-0,1.433941861250787e-06,0.030727947430152978,unclassified_feature_space_operator,1.0000016815829598,1.0000003231690942,4.7512926912444385e-07,1.0000003231689336,0.0
natural_measured,confirmatory,3,weight_based,True,rotation_reflection_commutator,commutator,1.1199530263183988e-06,0.030727947430152978,commutator_operator,1.000001994660658,1.0000005643815428,2.854673100836388e-07,1.0000005643814802,-6.617444900424222e-24
natural_measured,confirmatory,3,activation_procrustes,False,triangle_rotation,0-1-2-0,0.6748526096343994,0.32983152222420486,unclassified_feature_space_operator,1.0000002418474618,0.9999999480783303,0.49654577871859906,0.7722868872806432,0.0
natural_measured,confirmatory,3,activation_procrustes,False,triangle_reflection,0-4-5-0,0.406170129776001,0.32983152222420486,unclassified_feature_space_operator,1.0000004075113136,1.0000000648011125,0.2696484298900738,0.9175129467621446,0.0
