setting_id,seed,method,ablation_method,batch_size,task_accuracy,cold_start_latency_ms,complete_path_latency_ms,latency_q1_ms,latency_q3_ms,peak_process_rss_mb,peak_mps_memory_mb,stored_bytes,parameters,training_time_seconds_energy_proxy,chart_training_examples,warmups,timed_repetitions,execution_commit,source_sha256,command
FashionMNIST_cost_seed22,22,single_ordinary_cnn,single_canonical_raw,32,0.1975,2.2176250349730253,1.3952493900433183,1.3467597891576588,1.4810728025622666,866.1875,50.6875,58024,14506,0.6590166250243783,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,direct_d4_equivariant_task_cnn,direct_d4_equivariant_task_classifier,32,0.593,6.331874988973141,3.585624974220991,3.3174584386870265,4.238447640091181,866.1875,50.6875,46920,11730,5.331787999952212,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,d4_test_time_augmentation,d4_test_time_augmentation,32,0.184,10.603457922115922,18.310770974494517,15.493947779759765,20.480406761635095,866.1875,50.6875,58024,14506,0.6590166250243783,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,generic_low_rank_context_adapter,generic_low_rank_context_adapter,32,0.2595,3.4170420840382576,3.816041396930814,2.3436975316144526,4.2206147336401045,866.1875,50.6875,121608,30402,1.5868867088574916,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,generic_moe,ordinary_chart_soft_moe,32,0.239,5.999834043905139,10.025312541984022,8.560531074181199,11.47498982027173,866.1875,50.6875,290816,72704,0.881767793558538,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,d4_chart_soft_routing,d4_chart_soft_moe,32,0.5515,12.231166008859873,9.312457987107337,8.903708250727504,10.478552372660488,866.1875,50.6875,243700,60925,4.453679167665541,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,hard_branch_selection,d4_chart_hard_branch_selection,32,0.539,12.404833920300007,9.27879149094224,8.818197646178305,10.404521133750677,866.1875,50.6875,243700,60925,4.453679167665541,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,canonicalize_pool_retransport,canonicalize_pool_retransport,32,0.3955,58.36950009688735,70.82520856056362,59.967834036797285,77.13821827201173,866.1875,50.6875,243700,60925,6.5678589581511915,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,uncertainty_weighted_retransport,uncertainty_weighted_retransport,32,0.395,72.70283298566937,91.62693750113249,80.25917637860402,98.07765617733821,866.1875,50.6875,243700,60925,6.5678589581511915,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,abstaining_retransport,abstaining_retransport,32,0.368,62.94183386489749,93.79877056926489,82.69542758353055,98.03275013109669,866.1875,50.6875,243700,60925,6.5678589581511915,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,ensemble,ensemble_reference,32,0.215,4.634542157873511,6.823500501923263,5.962250113952905,8.246770943515003,866.1875,50.6875,232096,58024,2.7150262920185924,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,supplied_chart_oracle_diagnostic,supplied_chart_oracle,32,0.743,57.278166990727186,78.28524999786168,74.1712290327996,82.29305170243606,866.1875,50.6875,232096,58024,2.7150262920185924,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,single_ordinary_cnn,single_canonical_raw,128,0.1975,2.3754590656608343,1.9183334661647677,1.8620729679241776,1.9879687461070716,866.1875,50.6875,58024,14506,0.6590166250243783,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,direct_d4_equivariant_task_cnn,direct_d4_equivariant_task_classifier,128,0.593,12.660417007282376,8.244729018770158,8.096427016425878,8.804687531664968,866.1875,50.6875,46920,11730,5.331787999952212,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,d4_test_time_augmentation,d4_test_time_augmentation,128,0.184,19.143959041684866,33.054792089387774,28.25527125969529,35.3103646193631,866.1875,50.6875,58024,14506,0.6590166250243783,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,generic_low_rank_context_adapter,generic_low_rank_context_adapter,128,0.2595,6.6759169567376375,6.233812542632222,5.726009956561029,7.197823084425181,866.1875,50.6875,121608,30402,1.5868867088574916,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,generic_moe,ordinary_chart_soft_moe,128,0.239,12.852624990046024,16.834896057844162,15.46697923913598,17.75539549998939,866.1875,50.6875,290816,72704,0.881767793558538,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,d4_chart_soft_routing,d4_chart_soft_moe,128,0.5515,21.850583143532276,17.360208090394735,15.80120821017772,18.850979453418404,866.1875,50.6875,243700,60925,4.453679167665541,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,hard_branch_selection,d4_chart_hard_branch_selection,128,0.539,16.922540962696075,18.213020404800773,16.774395655374974,19.679853634443134,866.1875,50.6875,243700,60925,4.453679167665541,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,canonicalize_pool_retransport,canonicalize_pool_retransport,128,0.3955,94.12958309985697,144.14420898538083,138.03981227101758,151.14648977760226,866.1875,50.6875,243700,60925,6.5678589581511915,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,uncertainty_weighted_retransport,uncertainty_weighted_retransport,128,0.395,139.45737504400313,180.87510450277478,172.9354266426526,185.87114592082798,866.1875,50.6875,243700,60925,6.5678589581511915,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,abstaining_retransport,abstaining_retransport,128,0.368,124.35841606929898,180.91066647320986,171.61760432645679,186.3778650877066,866.1875,50.6875,243700,60925,6.5678589581511915,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,ensemble,ensemble_reference,128,0.215,7.819166872650385,12.206770479679108,11.551864503417164,13.793104328215122,866.1875,50.6875,232096,58024,2.7150262920185924,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed22,22,supplied_chart_oracle_diagnostic,supplied_chart_oracle,128,0.743,104.04912498779595,135.25199994910508,110.37785455118865,139.82193736592308,866.1875,50.6875,232096,58024,2.7150262920185924,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,single_ordinary_cnn,single_canonical_raw,1,0.2205,1.2583748903125525,0.7489171111956239,0.7061357609927654,0.8020730456337333,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,direct_d4_equivariant_task_cnn,direct_d4_equivariant_task_classifier,1,0.607,3.9119580760598183,2.916353987529874,2.8727601165883243,3.0235933954827487,866.1875,50.6875,46920,11730,5.273914959048852,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_test_time_augmentation,d4_test_time_augmentation,1,0.147,7.113208062946796,7.978499983437359,6.512322986964136,9.467593918088824,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_low_rank_context_adapter,generic_low_rank_context_adapter,1,0.363,3.353249980136752,2.185354009270668,1.9581764354370534,2.4692919687367976,866.1875,50.6875,121608,30402,1.4501208330038935,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_moe,ordinary_chart_soft_moe,1,0.2735,4.688875051215291,3.469291375949979,3.37553140707314,3.6745098186656833,866.1875,50.6875,290816,72704,0.9507162931840867,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_chart_soft_routing,d4_chart_soft_moe,1,0.5405,8.829875150695443,6.369041511788964,5.947562633082271,7.728426542598754,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,hard_branch_selection,d4_chart_hard_branch_selection,1,0.535,8.918958948925138,6.106187589466572,5.91651041759178,6.438448268454522,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,canonicalize_pool_retransport,canonicalize_pool_retransport,1,0.403,30.29045811854303,29.77825002744794,26.816260535269976,39.62964552920312,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,uncertainty_weighted_retransport,uncertainty_weighted_retransport,1,0.3565,35.260166972875595,32.232437399215996,31.824375328142196,32.62097976403311,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,abstaining_retransport,abstaining_retransport,1,0.3805,34.17954104952514,32.552895485423505,32.15187502792105,33.06521900231019,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,ensemble,ensemble_reference,1,0.2345,3.947541816160083,2.8013749979436398,2.769552287645638,2.8341044089756906,866.1875,50.6875,232096,58024,2.675104418070987,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,supplied_chart_oracle_diagnostic,supplied_chart_oracle,1,0.7405,23.87308399192989,24.541750084608793,23.04333308711648,25.412031158339232,866.1875,50.6875,232096,58024,2.675104418070987,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,single_ordinary_cnn,single_canonical_raw,8,0.2205,1.8116249702870846,1.061104005202651,0.7550317095592618,1.2233539600856602,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,direct_d4_equivariant_task_cnn,direct_d4_equivariant_task_classifier,8,0.607,5.303417099639773,2.4248540867120028,2.348208043258637,2.7074373210780323,866.1875,50.6875,46920,11730,5.273914959048852,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_test_time_augmentation,d4_test_time_augmentation,8,0.147,7.589624961838126,11.09604211524129,9.263896266929805,13.840302242897451,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_low_rank_context_adapter,generic_low_rank_context_adapter,8,0.363,5.292833084240556,3.2045210245996714,2.982280682772398,3.4273224882781506,866.1875,50.6875,121608,30402,1.4501208330038935,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_moe,ordinary_chart_soft_moe,8,0.2735,8.622375084087253,7.374999579042196,6.1064683250151575,8.460155979264528,866.1875,50.6875,290816,72704,0.9507162931840867,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_chart_soft_routing,d4_chart_soft_moe,8,0.5405,10.141666978597641,6.644583074375987,5.942499963566661,7.86492699990049,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,hard_branch_selection,d4_chart_hard_branch_selection,8,0.535,7.125792093575001,5.982666159979999,5.8139897882938385,6.295604282058775,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,canonicalize_pool_retransport,canonicalize_pool_retransport,8,0.403,33.58995821326971,31.185083440504968,29.781593824736774,48.07547910604626,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,uncertainty_weighted_retransport,uncertainty_weighted_retransport,8,0.3565,36.679500015452504,65.18981256522238,55.75221806066111,70.74032246600837,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,abstaining_retransport,abstaining_retransport,8,0.3805,54.75716688670218,40.77185457572341,36.82570828823373,56.88433296745643,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,ensemble,ensemble_reference,8,0.2345,5.006457911804318,3.671458107419312,3.2991667394526303,4.4285207986831665,866.1875,50.6875,232096,58024,2.675104418070987,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,supplied_chart_oracle_diagnostic,supplied_chart_oracle,8,0.7405,36.47204185836017,42.20616654492915,30.08404205320403,56.70858331723139,866.1875,50.6875,232096,58024,2.675104418070987,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,single_ordinary_cnn,single_canonical_raw,32,0.2205,2.312249969691038,1.5055414987728,1.450135256163776,1.5741980751045048,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,direct_d4_equivariant_task_cnn,direct_d4_equivariant_task_classifier,32,0.607,6.871417164802551,3.2712500542402267,3.1531142303720117,3.342823009006679,866.1875,50.6875,46920,11730,5.273914959048852,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_test_time_augmentation,d4_test_time_augmentation,32,0.147,10.67395880818367,17.878166516311467,14.101437642239034,19.994427100755274,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_low_rank_context_adapter,generic_low_rank_context_adapter,32,0.363,4.427666077390313,3.8081250386312604,2.1791565814055502,4.351322830189019,866.1875,50.6875,121608,30402,1.4501208330038935,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_moe,ordinary_chart_soft_moe,32,0.2735,9.415999986231327,10.187625070102513,8.796698006335646,11.166374606546015,866.1875,50.6875,290816,72704,0.9507162931840867,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_chart_soft_routing,d4_chart_soft_moe,32,0.5405,13.193333055824041,8.40781256556511,7.931989908684045,10.027030715718865,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,hard_branch_selection,d4_chart_hard_branch_selection,32,0.535,9.570791851729155,8.993312367238104,8.253063133452088,9.723697905428708,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,canonicalize_pool_retransport,canonicalize_pool_retransport,32,0.403,46.57499981112778,57.39781295415014,51.62594758439809,65.61059353407472,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,uncertainty_weighted_retransport,uncertainty_weighted_retransport,32,0.3565,65.16345893032849,86.0095419920981,78.55876034591347,94.47957278462127,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,abstaining_retransport,abstaining_retransport,32,0.3805,70.70137490518391,89.22022907063365,76.75186463166028,96.57617728225887,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,ensemble,ensemble_reference,32,0.2345,6.454250076785684,6.668229005299509,5.718260305002332,7.75087479269132,866.1875,50.6875,232096,58024,2.675104418070987,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,supplied_chart_oracle_diagnostic,supplied_chart_oracle,32,0.7405,38.91245904378593,78.20389606058598,74.32817702647299,81.90121880033985,866.1875,50.6875,232096,58024,2.675104418070987,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,single_ordinary_cnn,single_canonical_raw,128,0.2205,2.8115829918533564,2.107646083459258,2.023270702920854,2.2334479144774377,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,direct_d4_equivariant_task_cnn,direct_d4_equivariant_task_classifier,128,0.607,14.738166937604547,8.305479073897004,8.231875137425959,8.607916242908686,866.1875,50.6875,46920,11730,5.273914959048852,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_test_time_augmentation,d4_test_time_augmentation,128,0.147,19.037459045648575,34.090374945662916,32.85906242672354,35.506416694261134,866.1875,50.6875,58024,14506,0.6423143330030143,0,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_low_rank_context_adapter,generic_low_rank_context_adapter,128,0.363,5.105416988953948,6.824146024882793,6.163583253510296,7.558833225630224,866.1875,50.6875,121608,30402,1.4501208330038935,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,generic_moe,ordinary_chart_soft_moe,128,0.2735,13.049625093117356,16.52518752962351,15.19294799072668,17.510989622678608,866.1875,50.6875,290816,72704,0.9507162931840867,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,d4_chart_soft_routing,d4_chart_soft_moe,128,0.5405,20.15174995176494,18.479791469871998,17.27494824444875,19.288124982267618,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,hard_branch_selection,d4_chart_hard_branch_selection,128,0.535,19.228625111281872,17.823541536927223,16.97832264471799,18.76716676633805,866.1875,50.6875,243700,60925,4.499658252112567,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
FashionMNIST_cost_seed23,23,canonicalize_pool_retransport,canonicalize_pool_retransport,128,0.403,105.70287494920194,141.2930623628199,123.33377095637843,146.54939621686935,866.1875,50.6875,243700,60925,6.512631376972422,1000,10,100,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9a666434c63745f42c5e70ea1f6fb7e2e039dfb027c9de381556d722cbd8310a,python experiments/fashion_complete_cost_audit.py
