seed,batch_size,component,cold_start_latency_ms,warm_start_latency_ms,latency_q1_ms,latency_q3_ms,warmups,timed_repetitions
28,8,hard_routing,0.04474981687963009,0.00620819628238678,0.006166985258460045,0.006250105798244476,10,100
28,8,feature_retransport_pool,0.6567500531673431,0.039083999581635,0.03895862028002739,0.03929086960852146,10,100
28,32,transformation,0.4397500306367874,0.1598538365215063,0.14743738574907184,0.16567728016525507,10,100
28,32,equivariant_chart_model,5.088833859190345,3.2491254387423396,3.183614695444703,3.357958630658686,10,100
28,32,ordinary_chart_model,1.1007089633494616,0.9476878913119435,0.9388647740706801,0.9623963269405067,10,100
28,32,canonical_branch_evaluation,40.28645809739828,79.66981246136129,74.23262536758557,83.83877109736204,10,100
28,32,specialized_branch_evaluation,11.2660420127213,8.268499514088035,7.591208734083921,9.182093141134828,10,100
28,32,soft_routing,0.13487506657838821,0.036624958738684654,0.03482267493382096,0.03730226308107376,10,100
28,32,hard_routing,0.09212503209710121,0.0177919864654541,0.017666956409811974,0.01799996243789792,10,100
28,32,feature_retransport_pool,0.5835001356899738,0.18147961236536503,0.18106214702129364,0.1885214587673545,10,100
28,128,transformation,1.546582905575633,0.5590829532593489,0.5429582088254392,0.5874272319488227,10,100
28,128,equivariant_chart_model,11.60354190506041,8.560896036215127,7.7649898012168705,9.022750309668481,10,100
28,128,ordinary_chart_model,2.4438330437988043,2.9689789516851306,2.4706150288693607,3.4379479475319386,10,100
28,128,canonical_branch_evaluation,136.42308302223682,136.96106243878603,132.39770889049396,140.32136485911906,10,100
28,128,specialized_branch_evaluation,7.361541036516428,9.828958427533507,8.260500093456358,11.733228748198599,10,100
28,128,soft_routing,0.14958390966057777,0.018750084564089775,0.018707942217588425,0.01887488178908825,10,100
28,128,hard_routing,0.0794590450823307,0.01154094934463501,0.011458061635494232,0.011584023013710976,10,100
28,128,feature_retransport_pool,1.6965840477496386,0.297312973998487,0.28119771741330624,0.30420848634094,10,100
29,1,transformation,0.09749992750585079,0.03133388236165047,0.031250063329935074,0.031458912417292595,10,100
29,1,equivariant_chart_model,3.208584152162075,2.8433544794097543,2.735219255555421,2.913270494900644,10,100
29,1,ordinary_chart_model,0.8090001065284014,0.8045835420489311,0.7733338279649615,0.8473333436995745,10,100
29,1,canonical_branch_evaluation,30.294207856059074,36.08920844271779,29.294187726918608,43.796125042717904,10,100
29,1,specialized_branch_evaluation,5.623000208288431,4.0965835796669126,3.7268958403728902,4.691749752964824,10,100
29,1,soft_routing,1.373667037114501,0.01370883546769619,0.013584038242697716,0.013834098353981972,10,100
29,1,hard_routing,1.971124904230237,0.008395523764193058,0.00833394005894661,0.008540984708815813,10,100
29,1,feature_retransport_pool,0.280250096693635,0.025166431441903114,0.022655818611383438,0.025427434593439102,10,100
29,8,transformation,0.3033748362213373,0.09429198689758778,0.0830208882689476,0.09479193249717355,10,100
29,8,equivariant_chart_model,4.370250040665269,2.5007500080391765,2.4049372877925634,2.6120838592760265,10,100
29,8,ordinary_chart_model,0.8421661332249641,0.8440834935754538,0.8189897635020316,0.8809692226350307,10,100
29,8,canonical_branch_evaluation,34.92358303628862,48.67412510793656,35.7102295383811,59.55392692703754,10,100
29,8,specialized_branch_evaluation,5.483957938849926,6.9316045846790075,5.582042271271348,7.935676898341626,10,100
29,8,soft_routing,0.22337515838444233,0.03337510861456394,0.02633308758959174,0.03350013867020607,10,100
29,8,hard_routing,0.10812492109835148,0.016291975043714046,0.016197620425373316,0.01638522371649742,10,100
29,8,feature_retransport_pool,1.7611251678317785,0.09504205081611872,0.0785837764851749,0.09562494233250618,10,100
29,32,transformation,0.23779203183948994,0.1117499778047204,0.11103140423074365,0.1131356693804264,10,100
29,32,equivariant_chart_model,4.345667082816362,3.999791922979057,3.522052022162825,4.266958276275545,10,100
29,32,ordinary_chart_model,1.3595831114798784,1.170583418570459,1.101104251574725,1.2733230832964182,10,100
29,32,canonical_branch_evaluation,42.4796249717474,75.16547897830606,65.49028120934963,81.3056044280529,10,100
29,32,specialized_branch_evaluation,4.970833892002702,5.1806040573865175,4.084406537003815,7.240114267915487,10,100
29,32,soft_routing,0.09491690434515476,0.012667151167988777,0.012655742466449738,0.012749806046485901,10,100
29,32,hard_routing,0.06554089486598969,0.007791910320520401,0.0077500008046627045,0.007834052667021751,10,100
29,32,feature_retransport_pool,1.0897079482674599,0.09095855057239532,0.0907397479750216,0.09606266394257545,10,100
29,128,transformation,1.9352920353412628,0.46683300752192736,0.4550103913061321,0.47394767170771956,10,100
29,128,equivariant_chart_model,12.136792065575719,8.577999891713262,7.82049004919827,9.011062327772379,10,100
29,128,ordinary_chart_model,1.5380419790744781,3.116833046078682,2.7784170815721154,3.405166498851031,10,100
29,128,canonical_branch_evaluation,139.96616704389453,138.0880834767595,134.59389610216022,141.59904146799818,10,100
29,128,specialized_branch_evaluation,12.289874954149127,13.144457945600152,12.177219323348254,14.388281386345625,10,100
29,128,soft_routing,0.4452499561011791,0.04883343353867531,0.03895792178809643,0.04988536238670349,10,100
29,128,hard_routing,0.21229195408523083,0.023833010345697403,0.023625034373253584,0.023968517780303955,10,100
29,128,feature_retransport_pool,1.9491249695420265,0.45308307744562626,0.40119857294484973,0.5283127538859844,10,100
