seed,condition,method,dice,boundary_dice
4,seen_domain_seen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
4,seen_domain_seen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
4,seen_domain_seen_chart,domain_specific_canonical_experts,0.022833178007942274,0.0
4,seen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
4,seen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
4,seen_domain_seen_chart,supplied_domain_chart_oracle,0.15689017791823598,0.058564231738035266
4,seen_domain_seen_chart,ensemble,0.31726074723329895,0.058564231738035266
4,seen_domain_unseen_chart,weight_average,0.31726074723329895,0.058564231738035266
4,seen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
4,seen_domain_unseen_chart,generic_moe,0.31726074723329895,0.058564231738035266
4,seen_domain_unseen_chart,domain_router,0.022833178007942274,0.0
4,seen_domain_unseen_chart,chart_router,5.406936153728535e-12,0.0
4,seen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
4,seen_domain_unseen_chart,direct_d4_equivariant_unet,0.006403870787268903,0.05232558139534884
4,seen_domain_unseen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
4,seen_domain_unseen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
4,seen_domain_unseen_chart,domain_specific_canonical_experts,0.022833178007942274,0.0
4,seen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
4,seen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
4,seen_domain_unseen_chart,supplied_domain_chart_oracle,0.15689017791823598,0.058564231738035266
4,seen_domain_unseen_chart,ensemble,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,weight_average,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,generic_moe,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,domain_router,0.29442756923076363,0.058564231738035266
4,unseen_domain_seen_chart,chart_router,5.406936153728535e-12,0.0
4,unseen_domain_seen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,direct_d4_equivariant_unet,0.006263345198875124,0.052008032128514056
4,unseen_domain_seen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
4,unseen_domain_seen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
4,unseen_domain_seen_chart,domain_specific_canonical_experts,0.29442756923076363,0.058564231738035266
4,unseen_domain_seen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
4,unseen_domain_seen_chart,ensemble,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,weight_average,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,greedy_soup,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,generic_moe,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,domain_router,0.29442756923076363,0.058564231738035266
4,unseen_domain_unseen_chart,chart_router,5.406936153728535e-12,0.0
4,unseen_domain_unseen_chart,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,direct_d4_equivariant_unet,0.006263345198875124,0.052008032128514056
4,unseen_domain_unseen_chart,d4_test_time_augmentation,5.406936153728535e-12,0.0
4,unseen_domain_unseen_chart,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
4,unseen_domain_unseen_chart,domain_specific_canonical_experts,0.29442756923076363,0.058564231738035266
4,unseen_domain_unseen_chart,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,supplied_domain_chart_oracle,0.31726074723329895,0.058564231738035266
4,unseen_domain_unseen_chart,ensemble,0.31726074723329895,0.058564231738035266
4,missing_local_expert,weight_average,0.31726074723329895,0.058564231738035266
4,missing_local_expert,greedy_soup,0.31726074723329895,0.058564231738035266
4,missing_local_expert,generic_moe,0.1846610260467006,0.02871410736579276
4,missing_local_expert,domain_router,5.406936153728535e-12,0.0
4,missing_local_expert,chart_router,5.406936153728535e-12,0.0
4,missing_local_expert,joint_domain_chart_router,0.18770550224437338,0.04066985645933014
4,missing_local_expert,direct_d4_equivariant_unet,0.006403870787268903,0.05232558139534884
4,missing_local_expert,d4_test_time_augmentation,5.406936153728535e-12,0.0
4,missing_local_expert,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
4,missing_local_expert,domain_specific_canonical_experts,5.406936153728535e-12,0.0
4,missing_local_expert,chart_aware_multi_expert_pooling,0.18770550224437338,0.04066985645933014
4,missing_local_expert,canonicalize_pool_retransport,0.18619729967175513,0.05827067669172932
4,missing_local_expert,supplied_domain_chart_oracle,0.15689017791823598,0.058564231738035266
4,missing_local_expert,ensemble,0.31726074723329895,0.058564231738035266
4,absent_domain_chart_combination,weight_average,0.31726074723329895,0.058564231738035266
4,absent_domain_chart_combination,greedy_soup,0.31726074723329895,0.058564231738035266
4,absent_domain_chart_combination,generic_moe,0.31726074723329895,0.058564231738035266
4,absent_domain_chart_combination,domain_router,0.022833178007942274,0.0
4,absent_domain_chart_combination,chart_router,5.406936153728535e-12,0.0
4,absent_domain_chart_combination,joint_domain_chart_router,0.31726074723329895,0.058564231738035266
4,absent_domain_chart_combination,direct_d4_equivariant_unet,0.006403870787268903,0.05232558139534884
4,absent_domain_chart_combination,d4_test_time_augmentation,5.406936153728535e-12,0.0
4,absent_domain_chart_combination,one_canonical_after_chart_inference,5.406936153728535e-12,0.0
4,absent_domain_chart_combination,domain_specific_canonical_experts,0.022833178007942274,0.0
4,absent_domain_chart_combination,chart_aware_multi_expert_pooling,0.31726074723329895,0.058564231738035266
4,absent_domain_chart_combination,canonicalize_pool_retransport,0.31726074723329895,0.058564231738035266
4,absent_domain_chart_combination,supplied_domain_chart_oracle,0.15689017791823598,0.058564231738035266
4,absent_domain_chart_combination,ensemble,0.31726074723329895,0.058564231738035266
