seed,condition,example,synthetic_domain,chart,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision
0,seen_domain_seen_chart,cju0ue769mxii08019zqgdbxn.png,0,0,ensemble,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.765945286395252,0.4906545874218864,1.0,0.0478515625
0,seen_domain_seen_chart,cju13cgqmnhwn0988yrainhcp.png,1,0,ensemble,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7545810827839914,0.4143436197336996,1.0,0.12420654296875
0,seen_domain_seen_chart,cju16ach3m1da0993r1dq3sn2.png,2,0,ensemble,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7332086566144309,0.27227322174803703,1.0,0.2662353515625
0,seen_domain_seen_chart,cju171py4qiha0835u8sl59ds.png,3,0,ensemble,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.15912806674651,0.7187663611656441,0.17246645837440155,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,weight_average,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7783800542487955,0.496928334236145,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,weight_average,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7646666380260068,0.420573353767395,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,weight_average,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7391581491767425,0.278544545173645,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,weight_average,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7211805291884343,0.17844688892364502,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,greedy_soup,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.8609371258739986,0.5360995823648409,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,greedy_soup,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.8366899324630954,0.45992386671787244,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,greedy_soup,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7907202480821123,0.317741424896667,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,greedy_soup,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7608547387347122,0.2187692875158973,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,generic_moe,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7739079523054699,0.49466354268588475,1.0,0.0478515625
